FileName,instrumental_intensity
IBR0181303180653,1.92
IBR0181303262048,2.52
IBR0181303262055,2.36
IBR0181303290048,1.05
IBR0181304041342,3.11
IBR0181304292201,2.85
IBR0181307060700,2.49
IBR0181307071051,1.81
IBR0181308160403,1.53
IBR0181309200225,3.37
IBR0181310120243,2.35
IBR0181310201007,2.09
IBR0181311031425,1.77
IBR0181311100738,3
IBR0181311162044,1.98
IBR0181312030626,1.53
IBR0181312031558,1.86
IBR0181312141306,2.67
IBR0181312210110,1.92
IBR0181312311003,2.41
IBR0181403080334,1.28
IBR0181403120504,1.14
IBR0181404160336,2.39
IBR0181404180753,1.56
IBR0181404250843,1.52
IBR0181404260415,1.77
IBR0181405130835,1.52
IBR0181405131033,0.81
IBR0181406040222,1.1
IBR0181407070248,1.17
IBR0181407120422,2.71
IBR0181407201025,1.9
IBR0181408261123,1.4
IBR0181409161228,2.52
IBR0181410120528,0.86
IBR0181410140041,2.2
IBR0181411120953,1.24
IBR0181412092011,1.89
IBR0181412252032,0.8
IBR0181501080757,1.48
IBR0181501260720,3.44
IBR0181501302031,2.1
IBR0181503260628,1.13
IBR0181505031554,1.22
IBR0181505132245,1.87
IBR0181505251428,3.41
IBR0181506090544,2.14
IBR0181506220530,1.09
IBR0181507100115,1.42
IBR0181508061045,1.59
IBR0181508061822,2.89
IBR0181508282346,2.42
IBR0181509120549,1.72
IBR0181509262022,1.67
IBR0181509281204,1.84
IBR0181510211504,2.47
IBR0181510312320,1.43
IBR0181511040856,2
IBR0181511220820,3.02
IBR0181512080122,1.78
IBR0181602071927,2.2
IBR0181605162123,3.68
IBR0181605170657,1.19
IBR0181605232317,1.32
IBR0181605281810,1.15
IBR0181606120754,2.28
IBR0181606180850,2.22
IBR0181607042248,0.9
IBR0181607051246,1.73
IBR0181607171324,1.53
IBR0181607200725,1.99
IBR0181607301640,2.53
IBR0181608030110,0.96
IBR0181608192107,2.54
IBR0181609071328,2.88
IBR0181609092053,2.65
IBR0181609171635,1.42
IBR0181610201150,3.8
IBR0181611150115,2.61
IBR0181611210659,2.97
IBR0181701050044,2.54
IBR0181701131225,1.79
IBR0181701181719,2.16
IBR0181702191819,3.21
IBR0181704120310,2.34
IBR0181706080925,1.44
IBR0181707211607,1.09
IBR0181708020202,3.52
IBR0181708020716,2.55
IBR0181708031345,1.91
IBR0181801051102,2.39
IBR0181801071819,1.67
IBR0181801240232,1.32
IBR0181802270808,1.69
IBR0181803131546,1.68
IBR0181803300817,3.21
IBR0181804211847,1.98
IBR0181807072023,2.44
IBR0181807170434,3.13
IBR0181807181644,1.43
IBR0181809050511,3.22
IBR0181809141435,1.54
IBR0181809240005,1.27
IBR0181809292056,0.96
IBR0181810021228,2.18
IBR0181810040015,2.32
IBR0181810121315,2.21
IBR0181810181418,1.45
IBR0181811270833,1.81
IBR0181811282015,1.73
IBR0181812121750,1.49
IBR0191010091512,1.51
IBR0191010171719,1.3
IBR0191011050731,1.65
IBR0191011242009,2.72
IBR0191012150853,0.99
IBR0191101010801,2.88
IBR0191101120101,1.93
IBR0191101171614,2.07
IBR0191102101211,2.13
IBR0191102101320,1.03
IBR0191102102203,2.41
IBR0191102131214,1.37
IBR0191103111741,3.06
IBR0191103120634,2.49
IBR0191103121014,1.61
IBR0191103122215,2.93
IBR0191103141002,3.56
IBR0191103141552,3.77
IBR0191103161252,2.56
IBR0191103161314,2.27
IBR0191103162239,2.08
IBR0191103172155,2.84
IBR0191103190849,3.32
IBR0191103210454,1.77
IBR0191103221819,2.68
IBR0191103230736,3.94
IBR0191103231855,2.09
IBR0191103240533,1.68
IBR0191103240856,2.55
IBR0191103262311,1.73
IBR0191103291954,1.75
IBR0191103302219,3.22
IBR0191104021408,2.22
IBR0191104021922,2.76
IBR0191104022338,1.93
IBR0191104030143,1.9
IBR0191104031149,1.51
IBR0191104032157,1.83
IBR0191104042046,1.95
IBR0191104050544,1.5
IBR0191104051808,2.47
IBR0191104060624,1.76
IBR0191104062156,3.38
IBR0191104062255,2.13
IBR0191104071140,2.78
IBR0191104072332,3.92
IBR0191104080547,2.23
IBR0191104081157,2.56
IBR0191104090357,1.12
IBR0191104091233,1.48
IBR0191104091702,1.88
IBR0191104110245,1.66
IBR0191104110636,3.02
IBR0191104110900,1.4
IBR0191104111351,2.08
IBR0191104111716,5.81
IBR0191104111805,4.46
IBR0191104111836,4.11
IBR0191104112042,4.65
IBR0191104120043,3.92
IBR0191104120057,2.54
IBR0191104120119,1.88
IBR0191104120149,1.62
IBR0191104120218,2.6
IBR0191104120221,2.74
IBR0191104120803,2.35
IBR0191104120808,2.12
IBR0191104120848,3.24
IBR0191104120946,2.08
IBR0191104121407,5.5
IBR0191104121432,1.98
IBR0191104121647,1.35
IBR0191104121748,4.06
IBR0191104130347,2.78
IBR0191104131008,5.25
IBR0191104131452,2.73
IBR0191104132158,1.38
IBR0191104140643,3.16
IBR0191104140735,4.32
IBR0191104142002,3.36
IBR0191104142024,1.7
IBR0191104152244,1.91
IBR0191104161119,3.42
IBR0191104161629,2.19
IBR0191104170519,1.43
IBR0191104171438,2.71
IBR0191104171703,1.27
IBR0191104172346,1.07
IBR0191104180047,2.87
IBR0191104180333,2.52
IBR0191104181108,1.95
IBR0191104191553,2.36
IBR0191104192134,1.47
IBR0191104192310,3.23
IBR0191104192347,2.49
IBR0191104200429,2.16
IBR0191104200638,1.39
IBR0191104200950,2.64
IBR0191104210029,1.82
IBR0191104220111,2.73
IBR0191104241909,2.46
IBR0191104261301,1.8
IBR0191104262112,2.61
IBR0191104270955,2.4
IBR0191104301406,3.07
IBR0191104301504,1.77
IBR0191105010212,1.76
IBR0191105011148,1.71
IBR0191105032257,2.68
IBR0191105050009,2.1
IBR0191105051920,4.46
IBR0191105060204,2.14
IBR0191105081353,2.56
IBR0191105091953,1.92
IBR0191105100838,2.77
IBR0191105140836,2.45
IBR0191105181624,1.72
IBR0191105182048,2.06
IBR0191105182232,2.56
IBR0191105201628,1.93
IBR0191105250536,2.14
IBR0191105261956,2.75
IBR0191105271704,3.54
IBR0191105281114,2.08
IBR0191105291323,2.2
IBR0191106021447,3.22
IBR0191106121709,2.53
IBR0191106181339,2.75
IBR0191106242347,2.14
IBR0191106250022,2
IBR0191106251606,2.61
IBR0191107042000,1.41
IBR0191107051651,1.58
IBR0191107080335,3.63
IBR0191107152101,2.27
IBR0191107161417,1.8
IBR0191107170127,1.14
IBR0191107170955,4.04
IBR0191107201100,3.27
IBR0191107250351,2.96
IBR0191107291059,1.35
IBR0191107291958,3.99
IBR0191107310354,4.36
IBR0191108020023,1.83
IBR0191108052016,2.03
IBR0191108062345,1.82
IBR0191108070802,1.43
IBR0191108072233,1.15
IBR0191108120322,3.93
IBR0191108132300,1.21
IBR0191108141638,3.14
IBR0191108152231,2.02
IBR0191108161916,3.04
IBR0191108181011,1.89
IBR0191108190039,1.41
IBR0191108220639,3.73
IBR0191108220705,2.31
IBR0191108222121,1.35
IBR0191108230026,1.26
IBR0191108230704,1.9
IBR0191108231727,1.44
IBR0191108260809,1.18
IBR0191108271135,4.01
IBR0191108271405,2.02
IBR0191108300322,1.53
IBR0191109130242,2.65
IBR0191109151700,2.17
IBR0191109161103,1.94
IBR0191109212230,4.38
IBR0191109221446,1.55
IBR0191109230459,1.62
IBR0191109231715,2.15
IBR0191109270230,3.92
IBR0191109271256,2.7
IBR0191109291905,3.21
IBR0191109301535,3.36
IBR0191110101146,2.92
IBR0191110151155,2
IBR0191110191605,2.54
IBR0191110192246,1.35
IBR0191110200613,2
IBR0191110251254,1.8
IBR0191110260208,2.31
IBR0191111050045,3.41
IBR0191111081056,1.3
IBR0191111191907,1.5
IBR0191111201026,2.73
IBR0191111240424,2.65
IBR0191111262009,1.78
IBR0191112080711,1.9
IBR0191112100023,2.31
IBR0191112120451,1.96
IBR0191112161512,1.6
IBR0191112190220,2.8
IBR0191112200224,1.7
IBR0191112220510,2.29
IBR0191112241514,2.01
IBR0191112310811,3.53
IBR0191201042148,1.2
IBR0191201071943,2.5
IBR0191201091610,0.89
IBR0191201102215,1.84
IBR0191201121645,1.7
IBR0191201181210,0.86
IBR0191201182229,1.45
IBR0191201221020,1.2
IBR0191201232045,3.17
IBR0191201241707,1.66
IBR0191201281421,2.51
IBR0191202050859,1.39
IBR0191202061431,1.17
IBR0191202080641,0.96
IBR0191202160232,1.69
IBR0191202182320,1.47
IBR0191202191454,3.72
IBR0191202281420,3.14
IBR0191202291800,2.32
IBR0191203010732,3.29
IBR0191203011225,1.65
IBR0191203012350,1.68
IBR0191203100225,4.01
IBR0191203172024,3.73
IBR0191204012304,4.02
IBR0191204122020,2.71
IBR0191204131910,3.06
IBR0191204132112,1.98
IBR0191204132130,1.25
IBR0191204141746,1.52
IBR0191204191233,2.11
IBR0191204292117,2.14
IBR0191205080359,2.67
IBR0191205081443,1.85
IBR0191205100702,2.37
IBR0191205311449,2.14
IBR0191206210856,1.84
IBR0191207060204,2.17
IBR0191208100538,1.95
IBR0191208111930,1.73
IBR0191208210143,2.01
IBR0191208260337,3
IBR0191209071517,1.47
IBR0191209110817,1.1
IBR0191209140222,2.75
IBR0191210020340,2.41
IBR0191210020550,1.01
IBR0191210020627,2.42
IBR0191210070843,2.19
IBR0191210170944,2.58
IBR0191210241656,2.28
IBR0191210271312,1.54
IBR0191210281844,2.05
IBR0191211060659,1.17
IBR0191211080854,2.95
IBR0191211091252,2.77
IBR0191212031357,2
IBR0191212031417,1.5
IBR0191212061917,2.64
IBR0191212120919,1.97
IBR0191212130103,1.81
IBR0191212151327,2.79
IBR0191212151446,2.46
IBR0191212210031,2.31
IBR0191212281630,1.55
IBR0191212291619,2.59
IBR0191212300805,1.88
IBR0191301042253,1.86
IBR0191301102148,1.78
IBR0191301141554,1.53
IBR0191301192219,1.56
IBR0191301280342,2.95
IBR0191301312353,2.69
IBR0191302090450,1.8
IBR0191302091343,3.09
ISK0011002071933,1.29
ISK0011112171750,3.11
ISK0011112190536,3.18
ISK0011205281532,1.72
ISK0011411222208,2.12
ISK0011502010042,2.56
ISK0021002071933,1.16
ISK0021010030926,1.57
ISK0021103120359,3.89
ISK0021103120432,2.46
ISK0021104120726,1.84
ISK0021112171750,3.29
ISK0021112190536,1.84
ISK0021202082101,3.27
ISK0021205281532,1.63
ISK0021411222208,3.89
ISK0021502010042,2.35
ISK0031002071933,2.46
ISK0031103120359,2.17
ISK0031205281532,2.71
ISK0031409270035,1.42
ISK0031502010042,2.94
ISK0041002071933,1.63
ISK0041103120359,3.24
ISK0041103120432,1.85
ISK0041112171750,2.32
ISK0041202082101,2.4
ISK0041205281532,2.38
ISK0041502010042,3.65
ISK0051002071933,2.41
ISK0051102270538,2.23
ISK0051103120359,2.92
ISK0051112171750,1.75
ISK0051205281532,1.64
ISK0051304040158,1.13
ISK0051409270035,3.09
ISK0051411222208,3.15
ISK0051502010042,2.87
ISK0051706250702,2.94
ISK0061102270538,1.7
ISK0061205281532,0.73
ISK0061304040158,1.51
ISK0061409270035,2.41
ISK0061502010042,1.62
ISK0061509061104,1.3
ISK0071102270538,1.68
ISK0071103120359,2.48
ISK0071205281532,1.62
ISK0071502010042,1.98
ISK0071801051102,2.59
ISK0081102270538,1.53
ISK0081103120359,2.33
ISK0081110051900,0.82
ISK0081110051906,0.65
ISK0081112171750,0.95
ISK0081304040158,2.33
ISK0081502010042,1.87
ISK0081509061104,0.75
ISK0081705272250,1.82
ISK0081801051102,2.22
ISK0091102270219,1.18
ISK0091102270538,1.68
ISK0091304040158,3.62
ISK0091411222208,2.3
ISK0091502010042,2.16
ISK0091509061104,1.25
ISK0091705272250,1.88
ISK0091801051102,1.81
ISK0101102270538,1.71
ISK0101111180358,0.85
ISK0101502010042,1.32
ISK0101509061104,1.48
ISK0111111180358,1.54
ISK0111509061104,2.65
ISK0111705272250,1.82
ISK0121102270538,1.35
ISK0121111180358,1.16
ISK0121304040158,1.61
ISK0121509061104,1.62
ISK0121705272250,1.66
ISK0131111180358,1.41
ISK0131509061104,0.65
ISK0131806180758,2.1
ISK0141102270538,2.44
ISK0141111180358,1.79
ISK0141509061104,2.73
ISK0141705272250,1.74
ISK0151103120359,1.83
ISK0151202082101,2.02
ISK0151205281532,1.93
ISK0151409270035,2.19
ISK0151411222208,2.26
ISK0151502010042,2.55
ISK0151801051102,1.77
IWT0011003010708,1.67
IWT0011006280603,2.56
IWT0011007050656,2.97
IWT0011009131448,3.43
IWT0011009290335,1.25
IWT0011010160614,0.94
IWT0011012061630,1.74
IWT0011102161814,1.25
IWT0011103111629,3.48
IWT0011103112037,3.71
IWT0011103121519,2.23
IWT0011103121953,2.65
IWT0011103122343,2.9
IWT0011103171314,3.06
IWT0011103190833,2.27
IWT0011103202103,2.49
IWT0011103241721,2.6
IWT0011103311615,3.08
IWT0011104011949,2.68
IWT0011104012058,2.36
IWT0011104051029,1.05
IWT0011104192155,3.33
IWT0011105030626,1.71
IWT0011105041441,3.02
IWT0011105080552,2.62
IWT0011105130121,2.17
IWT0011105280802,1.71
IWT0011105290903,1.58
IWT0011106020337,1.34
IWT0011106100316,1.53
IWT0011106142356,2.53
IWT0011106230651,4.27
IWT0011106231915,1.11
IWT0011107082210,1.76
IWT0011107231334,3.01
IWT0011107311420,1.52
IWT0011108012244,3.14
IWT0011108040851,1.56
IWT0011108051953,2.29
IWT0011108170435,2.77
IWT0011109090706,1.23
IWT0011109170426,2.12
IWT0011109171634,1.97
IWT0011109281117,1.5
IWT0011110051416,2.03
IWT0011110051417,2.27
IWT0011110071151,1.91
IWT0011110240358,1.48
IWT0011201141858,1.64
IWT0011201240926,1.07
IWT0011201280922,2.46
IWT0011201282144,2.49
IWT0011203051524,1.89
IWT0011203180936,1.72
IWT0011203191156,1.74
IWT0011203261133,2.16
IWT0011203272000,3.46
IWT0011203301841,0.97
IWT0011204010730,1.98
IWT0011204032052,1.5
IWT0011204120529,1.08
IWT0011204300002,2.39
IWT0011205100928,1.99
IWT0011205150909,0.93
IWT0011205240002,3.11
IWT0011206031307,3
IWT0011206180532,2.58
IWT0011207042229,0.79
IWT0011207300705,2.29
IWT0011208161859,0.95
IWT0011208171624,2.28
IWT0011209180409,2.25
IWT0011210020722,1.88
IWT0011211210902,0.9
IWT0011212260459,2.04
IWT0011301011232,2.75
IWT0011301081651,2.33
IWT0011302041818,1.07
IWT0011302260512,0.67
IWT0011303160811,0.71
IWT0011305160846,3.49
IWT0011305291135,2.21
IWT0011307101422,2.89
IWT0011307160746,3.22
IWT0011307190844,1.87
IWT0011307260405,1.96
IWT0011308071651,1.81
IWT0011310100746,3.03
IWT0011310161816,1.06
IWT0011311151100,2.6
IWT0011312131325,1.42
IWT0011312271931,2.41
IWT0011403012357,1.06
IWT0011404030822,2.87
IWT0011404051016,2.37
IWT0011404201608,1.96
IWT0011405192102,0.99
IWT0011405230258,1.07
IWT0011406081424,1.89
IWT0011406090751,2.12
IWT0011406150231,2.84
IWT0011407050742,3.6
IWT0011407251318,1.75
IWT0011408052248,1.38
IWT0011408101243,2.9
IWT0011409101009,3.59
IWT0011410030957,2.34
IWT0011410111136,2.26
IWT0011410140625,1.97
IWT0011410220920,1.04
IWT0011410271333,2.33
IWT0011410311533,1.44
IWT0011411021741,2.4
IWT0011502171346,3.86
IWT0011503080816,1.02
IWT0011504131723,1.16
IWT0011504300110,1.78
IWT0011505170641,2
IWT0011506081501,2.56
IWT0011506181636,1.07
IWT0011507091727,1.92
IWT0011507100333,3.73
IWT0011511011249,2.1
IWT0011511272151,1.45
IWT0011512260142,1.44
IWT0011601111526,2.3
IWT0011601111721,2.12
IWT0011603071637,1.94
IWT0011603170115,1.14
IWT0011604041932,2.05
IWT0011604160301,1.61
IWT0011605151010,1.27
IWT0011605241848,3.28
IWT0011605251422,1.39
IWT0011607031806,0.7
IWT0011607162212,1.48
IWT0011607201617,1.28
IWT0011701030624,1.56
IWT0011701212054,1.67
IWT0011701220311,1.06
IWT0011701261706,1.43
IWT0011701282240,2.82
IWT0011701290327,1.17
IWT0011702122237,2.54
IWT0011703080108,2.13
IWT0011706100434,0.98
IWT0011706102105,1.94
IWT0011707252108,1.52
IWT0011709242146,1.06
IWT0011709270522,2.84
IWT0011711050605,1.75
IWT0011712160258,2.82
IWT0011712200449,1.14
IWT0011801241951,2.86
IWT0011801280443,1.6
IWT0011803091816,2.09
IWT0011803240232,0.91
IWT0011804192038,1.57
IWT0011805070501,2.73
IWT0011807020227,1.91
IWT0011807271524,1.91
IWT0011808242316,2.12
IWT0011808250630,1.64
IWT0011809112225,0.97
IWT0011810272039,1.32
IWT0011812031715,2.07
IWT0011812160128,1.84
IWT0021006280603,1.6
IWT0021007050656,2.78
IWT0021010160614,1.14
IWT0021010250609,0.93
IWT0021103112037,3.66
IWT0021103121519,1.89
IWT0021103121953,2.54
IWT0021103122343,2.61
IWT0021103171314,2.45
IWT0021103202103,2.1
IWT0021103241721,2.17
IWT0021103252036,2.07
IWT0021103311615,2.63
IWT0021104012058,2.35
IWT0021104130437,1.56
IWT0021104192155,1.96
IWT0021104231913,1.59
IWT0021105041441,1.71
IWT0021105080552,2.52
IWT0021105130121,1.32
IWT0021105280802,1.72
IWT0021106100316,1.45
IWT0021106142356,2.16
IWT0021106230651,3.93
IWT0021107082210,1.75
IWT0021107231334,2.92
IWT0021108012244,2.72
IWT0021108051953,1.81
IWT0021108170435,2.01
IWT0021110051416,2.18
IWT0021110051417,2.48
IWT0021112211106,1.37
IWT0021201141858,1
IWT0021201280922,2.42
IWT0021201282144,2.02
IWT0021203051524,1.54
IWT0021203180936,1.5
IWT0021203272000,3.66
IWT0021204300002,2.2
IWT0021205100928,1.87
IWT0021205240002,2.38
IWT0021206180532,2.25
IWT0021207021106,1.34
IWT0021207300705,2.15
IWT0021209180409,1.76
IWT0021212260459,1.59
IWT0021301011232,1.48
IWT0021301081651,1.84
IWT0021305160846,2.95
IWT0021305291135,0.69
IWT0021307101422,2.29
IWT0021307160746,2.5
IWT0021307260405,1.41
IWT0021310100746,1.6
IWT0021312271931,1.39
IWT0021404030822,2.6
IWT0021404051016,2.15
IWT0021406090751,1.79
IWT0021406150231,2.44
IWT0021407050742,3.2
IWT0021409101009,2.98
IWT0021410030957,1.75
IWT0021410140625,1.35
IWT0021410311533,1.35
IWT0021502171346,3.58
IWT0021505130613,3.12
IWT0021505170641,1.84
IWT0021507091727,1.28
IWT0021507100333,3.16
IWT0021602021432,1.99
IWT0021604041932,1.17
IWT0021605241848,1.73
IWT0021701282240,2.55
IWT0021709242146,2
IWT0021709270522,2.41
IWT0021712160258,2.45
IWT0021801241951,2.04
IWT0021801280443,1.07
IWT0021804192038,0.86
IWT0021805070501,2.22
IWT0021810272039,1.59
IWT0021812031715,1.87
IWT0031002042124,1.07
IWT0031003010708,1.18
IWT0031007050656,3.52
IWT0031009131448,2.3
IWT0031009290335,1.68
IWT0031011190408,1.08
IWT0031102161814,0.58
IWT0031103112037,4.29
IWT0031103121519,2.39
IWT0031103121953,2.97
IWT0031103122343,3.89
IWT0031103171314,3.49
IWT0031103190833,2.7
IWT0031103202103,2.86
IWT0031103230049,2.57
IWT0031103241721,2.99
IWT0031103252036,2.84
IWT0031103280724,3.1
IWT0031103311615,3.19
IWT0031104012058,3.17
IWT0031104020500,1.8
IWT0031104021308,1.49
IWT0031104051029,1.58
IWT0031104130437,2.59
IWT0031104192155,2.55
IWT0031104231913,2.08
IWT0031104291554,1.39
IWT0031104301054,1.23
IWT0031105030626,2.09
IWT0031105080552,3.1
IWT0031105130121,1.89
IWT0031105152132,1.34
IWT0031105261557,1.04
IWT0031105280802,2.94
IWT0031105290903,1.53
IWT0031105312128,2.31
IWT0031106090711,2.23
IWT0031106100316,2.75
IWT0031106142356,2.76
IWT0031106150254,0.94
IWT0031106222329,1.97
IWT0031106230651,4.3
IWT0031106231722,0.91
IWT0031106231915,1.21
IWT0031106250944,1.31
IWT0031107041945,1.22
IWT0031107050106,2.14
IWT0031107082210,2.73
IWT0031107111329,2.02
IWT0031107231334,3.22
IWT0031108012244,3.23
IWT0031108040851,1.54
IWT0031108051953,2.66
IWT0031108170435,2.86
IWT0031109090706,2.11
IWT0031109170608,2.35
IWT0031109181604,2.47
IWT0031109232212,1.95
IWT0031110051416,1.77
IWT0031110051417,3.28
IWT0031110240358,1.81
IWT0031111201113,1.69
IWT0031112211106,1.99
IWT0031201090713,2.04
IWT0031201141858,2.69
IWT0031201191642,1.16
IWT0031201240926,1.76
IWT0031201280922,3.36
IWT0031201282144,3.03
IWT0031202240428,1.39
IWT0031202272032,1.2
IWT0031203051524,2.8
IWT0031203051526,1.64
IWT0031203180936,2.42
IWT0031203261133,2.42
IWT0031203272000,4.06
IWT0031203281053,1.07
IWT0031203301841,2.59
IWT0031204010730,2.08
IWT0031204032052,2.23
IWT0031204120529,1.42
IWT0031204142008,1.68
IWT0031204300002,3.1
IWT0031205090647,0.91
IWT0031205100928,2.88
IWT0031205101541,1.52
IWT0031205150909,1.43
IWT0031205240002,2.34
IWT0031206031307,2.39
IWT0031206180532,3.01
IWT0031207021106,3.84
IWT0031208031921,1.18
IWT0031209180409,2.13
IWT0031210020722,2.63
IWT0031210032004,0.53
IWT0031210221043,1.49
IWT0031211210902,1.4
IWT0031211230826,2.16
IWT0031212260459,1.94
IWT0031301011232,1.37
IWT0031301081651,2.85
IWT0031301131217,2.26
IWT0031303130632,1.7
IWT0031304020353,2.65
IWT0031305160846,3.06
IWT0031305190051,1.04
IWT0031307101422,2.98
IWT0031307160746,2.5
IWT0031311161454,1.66
IWT0031311211759,1.12
IWT0031312271931,2.36
IWT0031401161012,2.18
IWT0031402060232,1.79
IWT0031403012357,1.19
IWT0031403050230,1.36
IWT0031404030822,2.77
IWT0031404051016,2.56
IWT0031406081424,2.02
IWT0031407050742,3.96
IWT0031407052121,1.32
IWT0031407271824,1.27
IWT0031409101009,3.61
IWT0031410030957,3.27
IWT0031410271333,0.69
IWT0031410311533,2.37
IWT0031411021741,1.15
IWT0031501140246,1.6
IWT0031502170806,3.45
IWT0031502171346,4.57
IWT0031503232256,1.43
IWT0031504131723,0.76
IWT0031504300110,2.09
IWT0031505130613,3.67
IWT0031505170641,2.46
IWT0031506181636,1.53
IWT0031507091727,2.38
IWT0031507100333,3.67
IWT0031508012324,0.72
IWT0031510230118,0.85
IWT0031511272151,1.91
IWT0031512260142,1.64
IWT0031601111721,1.08
IWT0031601200023,0.9
IWT0031601311326,1.28
IWT0031602021432,3.22
IWT0031603071637,2.56
IWT0031603180359,1.73
IWT0031604041932,2.09
IWT0031604160301,2.2
IWT0031605151010,1.68
IWT0031605241848,2.42
IWT0031607031806,1.13
IWT0031607200850,1.32
IWT0031609200846,1.31
IWT0031610161637,2.3
IWT0031611120643,2.42
IWT0031701192117,1.33
IWT0031701261706,3.07
IWT0031701282240,2.53
IWT0031701290327,1.63
IWT0031702122237,2.84
IWT0031704060500,1.04
IWT0031706100434,1.84
IWT0031707122106,0.52
IWT0031707252108,1.52
IWT0031709242146,1.44
IWT0031709270522,3.65
IWT0031710190150,3.03
IWT0031712160258,2.98
IWT0031801091343,1.28
IWT0031801280443,2.11
IWT0031803240232,0.94
IWT0031804192038,2.61
IWT0031805070501,2.29
IWT0031805141931,2.05
IWT0031807271524,1.91
IWT0031810260336,2.42
IWT0031810272039,2.74
IWT0031811161149,0.96
IWT0031812031715,1.64
IWT0031812160128,1.64
IWT0041007050656,2.87
IWT0041008101450,1.95
IWT0041009290335,1.06
IWT0041010160614,0.97
IWT0041010250609,1.07
IWT0041011190408,1.65
IWT0041103091145,3.03
IWT0041301131217,2.26
IWT0041301160633,1.05
IWT0041302011027,0.66
IWT0041302260512,1.43
IWT0041302262146,1.57
IWT0041303130632,2.68
IWT0041303160811,2.36
IWT0041303301322,0.89
IWT0041303311646,2.26
IWT0041304020353,3.22
IWT0041304172103,2.72
IWT0041305160846,1.88
IWT0041305190051,1.98
IWT0041305271816,1.46
IWT0041307101422,3.77
IWT0041307160746,2.85
IWT0041307190844,2.6
IWT0041307260405,2.34
IWT0041311161454,2.62
IWT0041311211759,2.14
IWT0041312271931,1.88
IWT0041401141411,0.37
IWT0041401161012,1.88
IWT0041402060232,2.36
IWT0041403050230,1.69
IWT0041404030822,3.13
IWT0041404051016,2.64
IWT0041404162116,0.84
IWT0041405011225,1.03
IWT0041406081424,2.37
IWT0041406150231,3.28
IWT0041407050742,4.53
IWT0041407051655,1.39
IWT0041407052121,2.49
IWT0041407070428,1.2
IWT0041408041458,1.01
IWT0041408101243,2.1
IWT0041408261236,1.04
IWT0041409101009,3.11
IWT0041410030957,2.78
IWT0041411121205,1.06
IWT0041412180345,1.25
IWT0041501011401,1.21
IWT0041501140246,2.08
IWT0041502021548,1.5
IWT0041502170806,3.77
IWT0041502171346,3.61
IWT0041502202009,1.5
IWT0041502241128,1.76
IWT0041502241936,2.02
IWT0041502261011,2.14
IWT0041503191034,1.77
IWT0041503232256,2.39
IWT0041504300110,2.47
IWT0041505130613,3.97
IWT0041505170641,3.15
IWT0041506111351,2.22
IWT0041506130556,1.27
IWT0041506181636,1.3
IWT0041507051941,1.32
IWT0041507091727,2.06
IWT0041507100333,3.59
IWT0041508202157,2.12
IWT0041510061832,1.9
IWT0041510230118,1.58
IWT0041511012112,1.01
IWT0041511131412,1.35
IWT0041511272151,1.19
IWT0041512110311,1.14
IWT0041512260142,1.83
IWT0041602021432,3.01
IWT0041603071637,2.04
IWT0041603180359,2.14
IWT0041604041932,2.05
IWT0041604160301,2.07
IWT0041605151010,2.38
IWT0041605241848,1.86
IWT0041607031806,1.92
IWT0041607200850,1.99
IWT0041608201414,1.54
IWT0041608221511,2.25
IWT0041609200846,1.65
IWT0041610161637,2.55
IWT0041611120643,2.86
IWT0041701192117,1.27
IWT0041701261706,1.71
IWT0041702122237,1.54
IWT0041704060500,1.99
IWT0041706230859,1.42
IWT0041707122106,1.6
IWT0041707252108,1.91
IWT0041707271745,1.47
IWT0041709242146,2.43
IWT0041709270522,3.21
IWT0041710190150,1.7
IWT0041711050605,1.28
IWT0041712121247,1.7
IWT0041712160258,3.3
IWT0041712180610,1.28
IWT0041801091343,2.21
IWT0041801241951,2.16
IWT0041801280443,1.11
IWT0041803230632,1.86
IWT0041804122237,1.45
IWT0041804192038,1.99
IWT0041804291209,1.07
IWT0041805141931,1.97
IWT0041806262003,1.71
IWT0041807271524,1.2
IWT0041809251231,1.41
IWT0041810100458,1.13
IWT0041810260336,2.82
IWT0041810272039,1.75
IWT0041811161149,2.05
IWT0041812031715,1.97
IWT0041812040415,1.07
IWT0041812160128,1.7
IWT0041812270148,1.39
IWT0051007050656,3.06
IWT0051007270831,1.57
IWT0051008101450,2.62
IWT0051009290335,1.29
IWT0051011190408,2.39
IWT0051103091145,3.53
IWT0051103100316,1.91
IWT0051103112037,3.77
IWT0051103121953,3.09
IWT0051103122343,3.65
IWT0051103171314,2.53
IWT0051103190833,2.91
IWT0051103202103,2.96
IWT0051103230049,2.24
IWT0051103241721,2.8
IWT0051103252036,2.85
IWT0051103280724,2.93
IWT0051103311615,3.02
IWT0051104012058,3.19
IWT0051104020500,1.98
IWT0051104021308,2.11
IWT0051104021433,2.11
IWT0051104051029,2.58
IWT0051104051325,1.07
IWT0051104060702,1.39
IWT0051104072332,4.35
IWT0051104091842,1.91
IWT0051104130437,2.45
IWT0051104140457,2.09
IWT0051104192155,1.45
IWT0051104231530,2.07
IWT0051104231913,2.54
IWT0051104291554,1.83
IWT0051104300719,1.48
IWT0051105032236,1.68
IWT0051105061415,1.19
IWT0051105130121,2.72
IWT0051105152132,1.36
IWT0051105261557,2.64
IWT0051105280802,3.13
IWT0051105290903,1.21
IWT0051105312128,2.32
IWT0051106020337,1.82
IWT0051106090711,3.03
