FileName,real_DI_1,real_DI_2,real_DI_3,real_DI_4,real_DI_5,real_DI_6,real_DI_7,real_DI_8,real_DI_9,real_DI_10,real_DI_11,real_DI_12,real_DI_13,real_DI_14,real_DI_15,real_DI_16,real_DI_17,real_DI_18,real_DI_19,real_DI_20
IBR0062009121138,-2.26065360605693,-2.26065360605693,-2.2054902999792,-1.65866441814024,-1.27469178090778,-0.740888157414203,0.832840163490635,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883,2.65616059705883
IBR0062009151506,-3.96904672605663,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.88200746138942,-2.78354848206222,-1.37025576056692,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919,-1.34862858861919
IBR0062009171400,-1.51940652159936,-1.51940652159936,-1.28782748528771,-0.339510596720318,-0.149780344039067,0.122698350975501,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005,2.36963957855005
IBR0062009200904,-2.58227025287221,-2.58227025287221,-2.05391094511997,-1.81192022239261,-1.58119558805836,-1.58119558805836,-0.62048080309853,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094,0.819227620810094
IBR0062010051132,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,0.487224061842398,2.48063256797767,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301,2.95623282904301
IBR0062010100739,-4.63087755153345,-4.63087755153345,-4.63087755153345,-4.63087755153345,-4.39911581028332,-3.72785438911076,-3.51002483279377,-3.25915032930854,-1.96868115737162,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589,-1.35044401673589
IBR0062010281558,-7.28899982541838,-7.28899982541838,-6.71342552449873,-4.41690195958609,-3.95856124987843,-3.71575101078366,-3.35228719387494,-3.04882646150499,-3.04882646150499,-2.65872169816661,-2.65872169816661,-2.65872169816661,-2.65872169816661,-2.65872169816661,-2.65872169816661,-1.31439098203928,-1.31439098203928,-1.31439098203928,-1.31439098203928,-1.15814747333645
IBR0062011221906,3.07768882299958,3.07768882299958,3.07768882299958,3.07768882299958,3.07768882299958,3.07768882299958,3.07768882299958,3.07768882299958,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309,6.37770608574309
IBR0062011251120,-1.86808553455939,-1.82580357009997,-1.82580357009997,-1.82580357009997,-1.82580357009997,-1.60689248377909,-1.01869220720576,-1.01869220720576,1.78061099642023,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443,2.31615234287443
IBR0062012171642,-1.66258923538652,-0.990144807318122,-0.990144807318122,-0.990144807318122,-0.851697480499041,-0.295278909111348,-0.295278909111348,-0.295278909111348,1.38909597227466,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546,1.46150468013546
IBR0062012180803,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-3.09975093378932,-2.94628017026265,-1.62972886665974,-0.0149258626579874,-0.0149258626579874,-0.0149258626579874,-0.0149258626579874,-0.0149258626579874,-0.0149258626579874,-0.0149258626579874
IBR0062012300935,0.832303784800919,0.915157903072422,1.27581937897424,2.08796904783074,2.08796904783074,2.08796904783074,3.82703131751836,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478,5.53685177950478
IBR0062101260825,0.29524806385613,0.29524806385613,0.29524806385613,0.29524806385613,0.29524806385613,0.29524806385613,0.29524806385613,2.443416714495,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423,2.48877206387423
IBR0062101290324,-5.73717728470552,-5.3657499276554,-4.90771223479059,-4.90771223479059,-4.90771223479059,-4.44513161507865,-2.8119505375393,-2.8119505375393,-2.8119505375393,-2.8119505375393,-2.8119505375393,-2.16563915531979,-1.13488876264934,-1.13488876264934,-1.13488876264934,-1.13488876264934,-1.13488876264934,-1.13488876264934,-1.13488876264934,-1.13488876264934
IBR0062102020301,-3.35488281465115,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-2.50026998003944,-1.66875917207902,-1.50461643537287,-1.50461643537287,-1.50461643537287,-1.50461643537287,-1.50461643537287
