FileName,real_iv2_total_1,real_iv2_total_2,real_iv2_total_3,real_iv2_total_4,real_iv2_total_5,real_iv2_total_6,real_iv2_total_7,real_iv2_total_8,real_iv2_total_9,real_iv2_total_10,real_iv2_total_11,real_iv2_total_12,real_iv2_total_13,real_iv2_total_14,real_iv2_total_15,real_iv2_total_16,real_iv2_total_17,real_iv2_total_18,real_iv2_total_19,real_iv2_total_20
FKS0311903291224,2.74587914450435e-05,9.16401216050882e-05,0.000156398848013597,0.000198775578999566,0.000242857120645591,0.000348405074373858,0.00123432244184846,0.00188187760097386,0.00233318916554524,0.00276736369472848,0.00304011953691301,0.00328223764693456,0.00339948228485189,0.0035038115102334,0.00364851854342591,0.00383464504103761,0.00394062048265083,0.00408657666607911,0.00417718203301609,0.00430507093304578
FKS0311904270957,0.000407776321083732,0.00049623198571393,0.000542519229515002,0.000589617976529888,0.000689820947651845,0.000796375239243334,0.000907529485570409,0.00294139097323983,0.00404108157474159,0.00438964159001283,0.00499099848066663,0.00537382873390703,0.00563725248916552,0.00585563803554414,0.0059530717127065,0.00605818786825364,0.00612844082284986,0.00618741157230582,0.00626388777117631,0.00633200883392837
FKS0311905131859,3.32889452256709e-05,6.57522329987802e-05,9.14861413615712e-05,0.000308426596827404,0.000456077910001447,0.000561227404645681,0.0147124167722578,0.0177377612922339,0.018622945922403,0.0192542668870718,0.0201364615417825,0.0205558982107566,0.0208457925791062,0.0221605630811084,0.022559707741565,0.0229851844903697,0.0231583912600281,0.0232778566892513,0.0233624649481915,0.0234853703269842
FKS0311906170800,0.00674778185380317,0.0108675987844163,0.0131194694648375,0.0144859397770042,0.0154374758708301,0.0163359934989937,0.0169305703487477,0.0177038427673863,0.0184776024835452,0.019150095735628,0.020140713050931,0.0209316277736288,0.164046583429935,0.839519165757075,0.893775606591777,0.925197354837608,0.944154310560992,0.955885541868157,0.963039969085142,0.968647559275104
FKS0311907170025,0.00120822092834062,0.00162943934782518,0.00188481327031641,0.00224256676832682,0.00270047291354495,0.00308317393699425,0.00354887888470857,0.00702243008963989,0.0181422173597099,0.0212833531277272,0.0239183539172686,0.0252423765830681,0.0262088738687635,0.026936679925891,0.027419074577122,0.0278822686556839,0.028245826092171,0.0283834381197692,0.0285669652721895,0.0287753424420236
FKS0311908041923,0.00522807418070856,0.0110525709814321,0.0235760125640365,0.052333003386363,0.0955232137016318,0.113727842753725,0.12308094236328,0.135161718557544,0.151619870499746,0.172637211869492,1.35736656868788,1.68882712789446,2.24815511143917,9.0362787461322,10.2500593607867,10.6898585795582,10.9549753359339,11.3163452826449,11.4793729373501,11.6069656470865
FKS0311908241353,5.2889053782255e-05,0.000715224376639489,0.00151835596440407,0.00196804475244075,0.0023520970318489,0.00257607871848459,0.00302483433430302,0.0035696895950352,0.00443319633208926,0.00472863738013366,0.00534007171967833,0.00748597995197316,0.00843670145965507,0.00998124941727211,0.0109553684875708,0.0115328867357194,0.0139724396874397,0.0148149688309886,0.0292498400500521,0.0397482520118361
FKS0311909120144,2.092934425848e-05,7.00940585725563e-05,0.000115271993094981,0.000143693424400729,0.000172136260707109,0.000207444000298332,0.00023464777335487,0.00026236046251636,0.000292134024364126,0.000322485708571396,0.00036293712123241,0.00613757151774237,0.009060973820043,0.0103685813716618,0.0109404575700993,0.0115206810690618,0.0119104902506308,0.0122601610060625,0.0124927166263738,0.012665353460154
FKS0311909300102,9.64095821827931e-06,2.39925458352269e-05,4.06481928695864e-05,5.81594257346253e-05,8.21715671423834e-05,0.000139991205339322,0.00016739922983439,0.000202861097940463,0.000238894794195322,0.000277098855373247,0.000307336402966962,0.000454286109177429,0.00396582981053312,0.00643844259015871,0.00719959402549839,0.00805064895609508,0.00842096179068569,0.00877724694201338,0.0091185957430923,0.00934192449088543
FKS0311911031402,0.000754583090342761,0.00143111380426162,0.00181819298811299,0.00209458801555595,0.00241053056239976,0.00297340009328729,0.00332104049852629,0.00412373090802004,0.00457176925279236,0.0179754006837457,0.073121787175954,0.0872692640662012,0.0939520525691678,0.0988748312754005,0.101577230992439,0.103606278400591,0.105195675670937,0.106091359368192,0.107261320906151,0.108321291394448
FKS0311911081818,0.000488314239838155,0.000858968555526177,0.00105706628492497,0.00118739399342561,0.00129616046217145,0.00145265095767367,0.00159562248289349,0.00175792771994175,0.00191609244476297,0.00202361962297518,0.00593984826098651,0.0101982485765242,0.011705971207983,0.0125930321109081,0.0134017706880763,0.0140469268113078,0.0145507855622686,0.0152428261198987,0.0156157804724719,0.015828028652193
FKS0311912041038,0.000187068323352846,0.000350629853156056,0.000492515216994642,0.000777830260315109,0.0010307886171384,0.00123922370316598,0.00145176469804782,0.00181358137072662,0.00315472645635714,0.00550583095205075,0.0075744193754479,0.00915728205003553,0.0116354202871674,0.0139756784071811,0.016330517643228,0.0186123011778245,0.0202228271047852,0.0225187881573078,0.0235519201041014,0.0247904120818665
FKS0311912052235,1.73719187335178e-05,4.75620745969733e-05,9.61485021009892e-05,0.000151932454170866,0.000217463784028151,0.00030056850734161,0.000349191849492091,0.000493379324574751,0.00129539742672763,0.00215000694072347,0.00257657354961003,0.00302783827336603,0.00354190525017865,0.00405136638489147,0.00447521987960601,0.00494106685661702,0.00522069537333487,0.0054733980815201,0.00566834255898765,0.00587148065419877
FKS0311912071234,0.000972467488804804,0.0012658463846581,0.00141452388442097,0.00154294399302898,0.00176492221802911,0.00208116022028174,0.00228376276584424,0.00256056414028682,0.00294777962221031,0.0039708274969926,0.104817477015651,0.116896640578176,0.122598366295493,0.125250774078392,0.126873438062333,0.128087334740592,0.128753685940041,0.12943797328198,0.129815521988439,0.130231893981613
FKS0311912111839,0.00406167397808394,0.00710723018859808,0.00849941043147345,0.00904142614501356,0.00977230627986102,0.0102721970339342,0.0109785395696157,0.0115790997703363,0.0120341450600486,0.0126279787062839,0.0136315770240763,0.0213361549586191,0.0382689915668723,0.0435752071621893,0.0510889336395384,0.0594798461778136,0.0720778756396145,0.0834801588482434,0.0887364875973344,0.0920558749096103
FKS0312002121937,0.0159608442574763,0.0283338627836171,0.0322447500011157,0.0359421872738293,0.041923648069421,0.0462938428691782,0.0527977038719776,0.0619260355634549,0.0689841918033688,0.0757826832236714,0.168200860515363,0.551145126428842,1.02847458994095,1.11451441862743,1.16240727061616,1.18630178118006,1.22151421179872,1.23327883231264,1.24271648749064,1.25337983126662
FKS0312003312024,6.67952700477392e-05,0.000140553797645781,0.000301448717467487,0.000492220342570587,0.000606123079119234,0.000684871079780128,0.000745798075836481,0.000824485659902904,0.000868842018269054,0.000921935991706873,0.000993938234472518,0.00129147655716629,0.00291609729981649,0.00386384798485289,0.00836958788098626,0.0124226821532059,0.0137601650502943,0.014419148232235,0.0150759612270843,0.0155943642222575
FKS0312004161118,0.00430124948167724,0.00494748698430397,0.00532459561157242,0.00597891511878655,0.00626852577208033,0.00655688210478459,0.0073243747932259,0.623050094178698,0.656550997486853,0.66722951083432,0.673842411565136,0.676688150414352,0.677812515033434,0.678734906641861,0.679325709976602,0.67977430978169,0.680226076620017,0.6806151996276,0.680891708699639,0.681178518823912
FKS0312004231226,0.000104296112761017,0.000292602292990998,0.000393306923532795,0.000549897723128789,0.000646304307205956,0.00114319174251657,0.0239563151901984,0.0287005946067765,0.0312000134552352,0.0318185830033269,0.0325969846399002,0.033058590770191,0.0333345788514716,0.0334911319198396,0.0336464903253251,0.0337515157874373,0.0338634962402684,0.0339353383530192,0.0339983437530296,0.0340631133216237
FKS0312004281931,5.59376652168288e-05,0.000133581343093806,0.000217768923723383,0.000278670750523644,0.000330944757317875,0.000405417571429105,0.00295234601917943,0.00470672091316853,0.00522929376981292,0.00553006364120232,0.00572650186431896,0.00593349117736153,0.00604684722562917,0.00615976425830282,0.00623498542067416,0.00629985999112826,0.00637148952797824,0.00642920614964446,0.00646791288853153,0.00650541315564579
FKS0312005042234,5.20491220069512e-05,0.000129440820171715,0.000201324580063348,0.000249579645594361,0.000298893369178296,0.000386694918675116,0.000461173606915495,0.000504717962829529,0.000550795293095353,0.000591883143192254,0.000656313997235259,0.000726063396316864,0.00260787377929993,0.00423942278947366,0.00506384126385298,0.00664499827322914,0.00881502277218533,0.0105218590902775,0.011062514684833,0.0114542929220667
FKS0312005110858,0.000201021939608319,0.000531677068548317,0.00120061379440799,0.00210492587979451,0.00260754959124996,0.00300995267503294,0.00352511879651793,0.00409871568608509,0.00443008186738498,0.00480149646133343,0.00546480334971971,0.00616224002587115,0.0175232912781007,0.0328182170651731,0.0570951777304006,0.0879477393289282,0.099707908624265,0.107637225485253,0.116497191795539,0.123391543865157
FKS0312005191217,0.00232421947393598,0.00471330155634077,0.00586998312435793,0.00741385687414522,0.00967169799861132,0.0118136459178871,0.0142530834864064,0.0168550946635134,0.364319682858097,0.539324317182849,0.564310936045974,0.581444984455815,0.602846738069808,0.615006945584207,0.624299284139515,0.633009374654573,0.639322218650747,0.644381720603867,0.649119652553036,0.652367931207841
FKS0312006010602,0.000816554979296925,0.00130587337408581,0.00142606154557987,0.00157172496616462,0.00173534392322192,0.0022200738107753,0.00266246236967326,0.00320688575973221,0.00385288057550989,0.00441724764665908,0.00494014378998435,0.00567853334193559,0.00627827124840626,0.00683913231551243,0.00752091580869627,0.00804367379762968,0.0238751500922077,0.109206576250708,0.171131085016146,0.201220216696321
FKS0312006040531,2.01318394457944e-05,5.45464366159542e-05,9.79546672221563e-05,0.000137284216060083,0.000163604212705458,0.000211372371720506,0.000269263921693791,0.00035164629674175,0.000421003800137954,0.000481103776609696,0.00054767141060856,0.00150511686191536,0.0077258216119124,0.00879073188221642,0.0102940058909295,0.0120079693568423,0.0130156644500947,0.0139365635049628,0.0146132646493059,0.0152699966308678
FKS0312007031413,0.000313611238835453,0.00051823454757753,0.000763578974501751,0.000966866529213962,0.00149439418232487,0.00208769188755452,0.00241603373457056,0.00299460667637525,0.0196997091314031,0.0449410679884444,0.0483722257517422,0.0518623125657298,0.0544148076038683,0.0565832212945951,0.0592487177131909,0.0608417174352063,0.0620818932398602,0.0633776046351845,0.0646502682297318,0.0652046284774601
FKS0312007171349,0.000457163385760012,0.00055342817579694,0.000654810641138445,0.000710078554858172,0.000788359727107504,0.000883575509218154,0.000977394298882838,0.0010551906753784,0.00121246865866028,0.00999703911577028,0.0148519032126485,0.0165995350895097,0.0173871100872706,0.0178641987544691,0.018318402496161,0.0188147937421872,0.0192674234841087,0.0194657792592046,0.0197020512103039,0.0198987485568605
FKS0312009070634,0.000266009934636959,0.00100241386426202,0.00236578430851057,0.00296566070207781,0.00353515103631387,0.00391239415826193,0.00436269606172716,0.00472415237948971,0.00508249067904525,0.00707492810333504,0.0115323139942572,0.0316137614302342,0.0500475143521862,0.0613677989515774,0.108721401364649,0.119562784654621,0.140439844068821,0.149038101723043,0.1520774321614,0.154782754014558
FKS0312010051132,0.00119656789058058,0.00196050862065214,0.00218012054545856,0.00228479205597357,0.00240275776525123,0.00254109692580571,0.00266114736729552,0.00274436063955319,0.00282131506504663,0.00299285540099692,0.0030706717073994,0.00314689705733598,0.00320924017310003,0.00328941546513185,0.00361114498010744,0.00763205201593811,0.0107698469490195,0.0135384255235439,0.0156442509980319,0.0167589101590881
FKS0312010141942,0.000267099755152507,0.000357338954383725,0.00040287800103826,0.000433930145352999,0.000462616854716459,0.000499365780696682,0.000540559334955606,0.000587656869855588,0.000631112470259869,0.00126943922239504,0.00221462021369057,0.0029099445599429,0.00334087917534615,0.00357328281142613,0.00380453861102739,0.00401721328853489,0.00420324229962115,0.0043569812620842,0.00450183463947117,0.00462323073016045
FKS0312011181518,0.000119105043542387,0.000161674030501154,0.000213394321077876,0.000255364806727413,0.00030251662702113,0.000345427663477606,0.000399399147454018,0.00104993556997771,0.00580555107280488,0.00651091341951179,0.00673977044660123,0.00683394278233448,0.006913636309593,0.00699971488853191,0.00707255969649857,0.00712331397429296,0.00717376699018621,0.00721459832492533,0.00725064664020337,0.00727399072227957
FKS0312011221906,0.00962146436578479,0.0164987761178015,0.0197335616396131,0.0215336625847049,0.0231689717472735,0.0264941077649115,0.0305590993281927,0.0330698237131541,0.0355511070946872,0.0384574655796413,0.511654012569926,0.666558734352511,0.747772720973159,0.775680363722395,0.801787058027859,0.828708023657174,0.867895325107953,0.900708147669468,0.915749248427629,0.938106768433123
FKS0312012180803,8.91738413760901e-05,0.000120815231030604,0.000130703738577757,0.000140162518363703,0.000157801924460142,0.000179335050319715,0.000208206574389151,0.000235038217092109,0.000260016890170203,0.00028376617502869,0.000316315503179541,0.000934989400639667,0.00138635205416615,0.00163083663164201,0.00187160898503704,0.00197967710254982,0.00213708522139217,0.00226294152620961,0.00232807257991985,0.00238514514929608
FKS0312012290115,0.00101059696627933,0.00120982199751387,0.00132337847960005,0.00151915720946828,0.00161601019464038,0.00173417370390166,0.00190840571555973,0.0597846919813533,0.0643357837111303,0.0665268205685975,0.0670248848630699,0.0674381681821575,0.0675845917313237,0.0676994778781097,0.0677882242596194,0.0678729509689399,0.0679294239211463,0.0679970646964319,0.0680362514686211,0.0680785037632662
FKS0312012300935,4.15842802966124e-05,0.000161799048270569,0.000319319962909782,0.000439232148379014,0.000545778453203081,0.000725078713844284,0.000880372548234711,0.00107890876686565,0.00127720683345709,0.00143567505469852,0.00161744960273546,0.00213285940532814,0.0146842339819701,0.022537584086512,0.0278849292228803,0.0336912137863455,0.0381361368067556,0.0422109795104142,0.0462390594350664,0.0475303787232077
FKS0312101230104,0.000179598378580285,0.000287640845730701,0.000498814184312277,0.000741028359247111,0.000798940209959317,0.000902065850957756,0.0010339233207199,0.00122127028165007,0.0122767680992231,0.021207928871835,0.0252347401867837,0.0262447525165486,0.0275440539245637,0.0280167349055974,0.0288812446075448,0.0294308729432934,0.029663824480035,0.0300346011055885,0.0301940226609947,0.030313893188616
FKS0312101232212,0.000382842386076279,0.000574736725884596,0.000679311494368332,0.000755541984194674,0.000906578350159309,0.00112211212031752,0.00126367717704258,0.00144922176164177,0.00337497819921878,0.00583905742339322,0.00718603855613988,0.00845818879644404,0.00923154326024504,0.00963373376497928,0.0101013848347792,0.0104518226960125,0.0107662736373552,0.0110379322302887,0.0114081361687915,0.0116196327569672
FKS0312101290324,0.00041254306437212,0.000508171031842334,0.000599397967307163,0.000709748864322617,0.000779168218702844,0.000828619384608628,0.0011043610368017,0.0144481424614152,0.0167208926675167,0.0173828060696949,0.0176309614050645,0.0178863564254268,0.0180790240364823,0.0181871509689892,0.0182547011333442,0.0183056447758751,0.0183619367841152,0.0184042944119788,0.0184732189929534,0.0185142522742634
FKS0312102132308,0.0311200661991989,0.245408976548797,0.707614814149462,1.35433964459495,1.76270770459107,2.27398324174172,3.13095668513193,4.14747547744172,5.69850496235355,6.53689725372659,7.39483789042748,8.45602323081874,19.8834618377536,37.5859833525929,130.002629715571,325.522986955792,517.14253474948,573.431946287538,604.19886316377,627.594675788552
FKS0312102132336,0.000156121844810774,0.000331227861486826,0.000554933190365633,0.000740619557204071,0.000853177865169056,0.000971827589864643,0.00113045608537158,0.0012379547925414,0.00137606538418307,0.00158443001206604,0.0184805032437463,0.0251996789634264,0.0271000604432135,0.028213957709963,0.0290799379766462,0.029881855923046,0.0304474080101382,0.03104466416962,0.0312262876198272,0.0314529875540515
FKS0312102140132,0.000122459992120898,0.000184250268483783,0.000212086822099499,0.000228675253821552,0.000250207674521562,0.000284128127240049,0.000320151635029347,0.000358458291479082,0.000416494828175154,0.000740866984248808,0.0323914570459552,0.0414427469924924,0.0427149547178765,0.0436705576437644,0.0440717272301506,0.0445042615463525,0.0447167707873419,0.0449260049405089,0.0450446776661408,0.0451602324540646
FKS0312102141631,0.00137888937870283,0.00223666037077546,0.00345226294240475,0.00518427785667268,0.00696352225779097,0.00836506327266876,0.00917760374070938,0.010924504572715,0.141366327987348,0.178702759335454,0.191191259983745,0.208311543482082,0.216253242671603,0.226326532034657,0.232033937747646,0.237963232672509,0.241354310938282,0.244683722953757,0.247211539902709,0.249606704589102
FKS0312102141747,5.88658988636134e-05,7.411215081116e-05,8.28580233344604e-05,9.13316646855688e-05,0.000111131030853203,0.000132624732903263,0.000148370626445847,0.000169618700393122,0.000194435385619097,0.00168840872516441,0.00258666935445427,0.00278608952330009,0.00294021666764321,0.00303204244108038,0.00310082229382871,0.00315986130110693,0.00320627033717746,0.00325605696667626,0.00329188591219212,0.00332047552254564
FKS0312102141826,4.41517534343576e-05,7.62997453949082e-05,0.000111109402021067,0.000132010197923273,0.000171985719296737,0.000234460182549428,0.00029008204070668,0.000373721512520604,0.000492583723228519,0.00289396549354502,0.0101104112421375,0.0114028180584028,0.0122110480580436,0.0128034570644103,0.0130965788684644,0.0132859631008665,0.0134469695475537,0.0135626914813814,0.0136514498252238,0.0137375193754979
FKS0312102150625,2.63019986442616e-05,3.61999790097313e-05,4.02372657782241e-05,4.82468497102518e-05,6.16192528005047e-05,7.5728183640859e-05,8.72915888305736e-05,0.000101635515091445,0.000700402125298025,0.000891698620863927,0.000947587527968521,0.000993223111859857,0.00102286577716243,0.001053189838684,0.00107700979306421,0.00109795103337362,0.00112184841557081,0.00113565391363962,0.00114554504353133,0.00115590759184707
FKS0312102152126,0.00133361938033522,0.00343421421681503,0.00390011319203836,0.00418505385029526,0.00515389892761775,0.00619581109220604,0.00675771369935403,0.00752789611578661,0.0189192516675908,0.0659329083506676,0.0795997234133863,0.0856584790703638,0.0886437724150845,0.093263814674333,0.0971745565771235,0.101895579500939,0.104865687474025,0.10807645892016,0.110698496764916,0.112967136360902
FKS0312102172306,0.000211793230631225,0.000373968919764314,0.000495326293526003,0.000580528036261057,0.000623245475613319,0.000737365067333355,0.000832359315290492,0.000897756136408142,0.000990080389888939,0.00112474111137611,0.00598554326143098,0.00823681421498192,0.00960891991370749,0.0102447272021133,0.0109171194050076,0.0113400427926452,0.0115829064768973,0.0118662096772849,0.0120743467558987,0.0122615507064869
FKS0312102191007,0.000514246746576552,0.000766918011046907,0.000903396584842169,0.000962356668808841,0.00101582953440393,0.00112774773887874,0.00123774841753818,0.00134261549816456,0.00144770290368871,0.03715234049086,0.0833367016820138,0.0974016056824668,0.10072680729462,0.101925739601108,0.102958732925117,0.103851744154024,0.104348333471802,0.105034318955752,0.105534864162351,0.105944866237551
FKS0312102200401,1.82103961404306e-05,4.03269485689184e-05,6.15508326238715e-05,7.86825879667856e-05,9.91280217671891e-05,0.000120871060899912,0.000150288849842281,0.000186653651495235,0.000219419980009881,0.000253507151246343,0.0015885337903103,0.00285871157021505,0.00314065713872028,0.00337207182936734,0.00346740733359389,0.00354542283848975,0.00359898526367907,0.00367454519593798,0.00370721336461211,0.00374571343799122
FKS0312102200853,4.70998185362576e-05,6.54019866280316e-05,7.37382232260387e-05,8.13515358871245e-05,8.77029480485303e-05,9.45687369971738e-05,0.000102659322729199,0.000148933935000048,0.00251635223437282,0.00319635135796586,0.00351161450721176,0.00359619625789265,0.00366245146849272,0.0037007367686567,0.0037247059783915,0.00374327618110896,0.00376749021408112,0.00378203494616747,0.0037963404548705,0.00380588820074671
FKS0312102261304,0.00022843762982111,0.000309540669894495,0.000364415162868046,0.000390917735530497,0.000418266900147706,0.000457665509721221,0.000490176272558486,0.000539240070000376,0.000652605466628155,0.00105915623251762,0.0131282289496249,0.0148213856201936,0.0154158707713975,0.0159833704492488,0.0163785294697879,0.0165630868392903,0.0167456695303645,0.0168553412375933,0.017050135816618,0.0171517085997343
FKS0312102261918,9.00831581505117e-05,0.00016498638712128,0.000198109678449774,0.000215609970854784,0.000231351900754157,0.0002524677482378,0.000272714289720866,0.000295980664880718,0.000324642774896099,0.000360606282226578,0.00448099730323888,0.00601497513248364,0.00672083029319393,0.00701073148603899,0.00714866002652945,0.00724142983968156,0.00733488744584151,0.00741275469708915,0.00749820298600653,0.00755598145984841
FKS0312102270033,0.00274985442830984,0.00349934225700306,0.003938613130847,0.00428623334847535,0.00468371806179148,0.00499263877459085,0.00528841209724639,0.0066223602465719,0.035341535481796,0.040767040756234,0.0421887669320097,0.0433710780508487,0.0440119843249089,0.044576573516498,0.0449966604282682,0.0453433832320422,0.0455417452547445,0.0458126556476265,0.0460360086248801,0.0461702300638039
FKS0312102270204,0.000306643879297211,0.000558169676681472,0.000887830434586677,0.00105487537675024,0.00113223447277072,0.00120491075310653,0.00128701252576013,0.00138773868069794,0.00146145151780363,0.00158085444289153,0.00164708967702282,0.00334309836751789,0.011278076954666,0.0140629949033892,0.0148151997998519,0.0154939601981418,0.0160137347570243,0.0165406222041731,0.0167616390360102,0.0169422105811797
FKS0312103090830,0.000763333053725344,0.00136570272794681,0.00167069719325961,0.00184270534069337,0.00193721478579305,0.00202784067084566,0.00211020894711213,0.00217395534714528,0.00222405100148986,0.00228957543902047,0.00236386292594772,0.00241482372059323,0.00248301072732128,0.00256529194028183,0.00265854989155445,0.00276935019417139,0.00292952709946079,0.00303479322959997,0.00346372358325669,0.0130606216141728
FKS0312103171729,0.011096470577098,0.0159879737399219,0.0185022496774369,0.0198093698718029,0.0203679081412588,0.0208787019512636,0.0214667266205728,0.0220462161540443,0.022927915963357,0.0240455405940028,0.191620269781369,0.379544843149924,0.428517854758706,0.442335588903459,0.446295497132549,0.450010093448332,0.452702485361382,0.454508288073395,0.455961862499395,0.457313038140303
FKS0312103201809,0.000193657573570507,0.000406588678800194,0.00123408079889184,0.00673009862961186,0.013923464435844,0.0228453517490537,0.0338753989492427,0.0470784855671252,0.0626295765415334,0.0745480795363103,0.0956670068784012,0.11460261609621,0.141924348129046,0.15652164501689,0.186587830967869,0.221837319111921,0.344345235552705,0.719818389105541,3.27461308247304,10.4298592246298
FKS0312104030136,7.21042360514156e-05,0.000106242908199333,0.000138252896294733,0.000158386147616353,0.000169823660530099,0.000181958191119554,0.000199267240330589,0.000211155945079749,0.000223291886897971,0.000237139693773809,0.000280233118297739,0.00153116541713217,0.00225787279195962,0.00248683698733686,0.00259649984979356,0.00267005810959357,0.00272658530075881,0.00277850421939942,0.00281449879695712,0.00285188400482338
FKS0312104200310,4.32609103618177e-05,6.25047051588677e-05,9.23597495148221e-05,0.000117195743685071,0.000134793352530773,0.000147126719661192,0.000163765727435209,0.000187551050286349,0.000211450355926492,0.00024447225991122,0.000275979732131891,0.0018187961271285,0.00255216285986121,0.00283977875184468,0.00306636088945824,0.00320106223466903,0.00330096466312448,0.00336756439841548,0.00342026637422027,0.00346311686655927
FKS0312104231412,0.000275017486756065,0.00040642558373646,0.000524548370906085,0.000725882976591036,0.000900823460404401,0.00107355742126295,0.0133402630858056,0.040106907394378,0.0430165047183127,0.0439532613511022,0.0443213749602747,0.044588146789877,0.0448125924568972,0.0449402179873813,0.0450518402741549,0.0451614363749488,0.0452514171367605,0.0453361561404976,0.0453940010404882,0.0454368296068545
FKS0312105011027,0.000386571210704076,0.00136739070626615,0.00510988094482518,0.012333192899511,0.0183123208647242,0.0240067171387244,0.0312450660961583,0.0409340271085215,0.0522823245546307,0.0655279314070882,0.0744771673759177,0.0865937591064878,0.097694624139601,0.118352925960315,0.165274011202071,0.591518815945483,1.56175680649776,1.95748738011096,2.80639888671912,3.30702267135888
FKS0312105050310,0.000896738770231474,0.00141532951410273,0.00187168492385604,0.00216005687833217,0.00257255140581872,0.00292585819898371,0.00318298325510235,0.00352141030457634,0.00418829154555582,0.193167644064039,0.243268909200145,0.253773437886972,0.261691026692056,0.264933623154138,0.268176374023845,0.269823819891318,0.271006211672719,0.271922133331653,0.27275832672711,0.273832191800569
FKS0312105140858,0.00887630488909022,0.0260006695368926,0.0339399084718001,0.0393954551418239,0.0418584008133923,0.0458199466030027,0.0501889318930921,0.0542308400853793,0.0573038336976996,0.0629274670548474,0.0849926599181435,0.436979996278159,0.869085344549077,1.056623611927,1.1406042437072,1.20178338475771,1.28052867499591,1.32730838901797,1.36994256237915,1.40796824828225
FKS0312105161541,8.12675749781293e-05,0.000199700559555762,0.000263331975427667,0.000317651759268332,0.000357821496606331,0.000423415614001437,0.000493648515372414,0.000569605708465593,0.00098292425740753,0.00611976871435,0.0115507335504948,0.0128139018865834,0.0137240306113649,0.0143917345507986,0.0148340706619351,0.0151537995577022,0.0153788053997577,0.0155630511209195,0.0157539335596424,0.0158976899103662
FKS0312105250119,0.000110863486532963,0.00014673067763706,0.00016556903375206,0.000179927103785665,0.000191609065923527,0.00020922643731981,0.000230625167558976,0.0002580760048583,0.00028616794425255,0.000330769123773302,0.00120960539656266,0.00316243860404794,0.00351919108402998,0.00377626915396524,0.00391263981455434,0.00407168839672128,0.00416472509240918,0.00423912062267769,0.00430198104731403,0.00434844332791836
FKS0312105291002,0.000278490111707789,0.00143129965651846,0.0034360977771421,0.00413683555649059,0.00489704850042788,0.00529328569387228,0.00582410051541274,0.00655703714058664,0.00727001246869221,0.00770245714968506,0.00876889197762618,0.0159649121103963,0.0181283069071747,0.0204931527696149,0.0214498117366932,0.0227489509152147,0.0242121803592203,0.0286829351995618,0.0374594853535473,0.0431615305553045
FKS0312106081019,0.000203142096195441,0.000356632314318938,0.000472742679979668,0.000561767449242967,0.000680753203993913,0.000833846229126021,0.000998073302243082,0.00119763382325192,0.0013336942557332,0.00147774042502521,0.0017116929680551,0.00214218679062107,0.0312052183084298,0.0491789833443604,0.0563880305708622,0.0586518455486228,0.060168937791714,0.0618230326794505,0.063482208095898,0.0649094426493778
FKS0312107041535,1.29053059459197e-05,5.04016212063138e-05,7.08053453513169e-05,0.000123177258899233,0.000265443317211764,0.000451919044255703,0.000616105964183383,0.00076531848489362,0.000884803061807541,0.0051222151612262,0.00872417459813541,0.0101264047534944,0.0109846245552917,0.0114526735329802,0.0118280265026171,0.0121979181357233,0.0125406760681987,0.0127666981776131,0.0128931633643248,0.0130488166161937
FKS0312107270519,0.000922871110023003,0.00131861262474596,0.00149550009884646,0.00166573485669026,0.00201880187007838,0.00233222340912481,0.00289643428325042,0.00340120299271013,0.00384201788192447,0.00550156296164141,0.01840763359391,0.0418339689952495,0.046169636628534,0.048745946902662,0.0505272530436316,0.0517309499660203,0.052833318278715,0.0540578737757572,0.0548824789928186,0.0559026980964039
GIF0012003130218,0.000203045515957865,0.00112950492464906,0.00165760622970467,0.00257783886900227,0.00354967038750879,0.00409648975295249,0.00457341057365532,0.00554548052608787,0.00625308257962213,0.00699502228978656,0.00793331056816061,0.00852024117351701,0.00943872420963792,0.0218433201429807,0.114616793992482,0.168142585260308,0.21700035268406,0.245638498046727,0.253515623017872,0.267107768559987
GIF0012009020250,0.00197901582957277,0.00344963088139198,0.00571097559045443,0.193223059362326,0.241665116446629,0.26012148917435,0.271965824481279,0.28183836253907,0.288692784194921,0.292813059703735,0.295747223354653,0.29744220013929,0.298671415383763,0.299647077743667,0.300585229329939,0.301061076568917,0.301402984477054,0.301894833212958,0.30237405004468,0.30280793022745
GIF0022003130218,0.000136481587572919,0.00119751927700999,0.00216576797066128,0.00318956864492075,0.0043930246782115,0.00538525182660697,0.00641405442155559,0.00717307257608484,0.007727194962655,0.00875822316482298,0.00954470708069263,0.0106679184693725,0.011711909463134,0.0141573178122757,0.142168676450429,0.313137841528635,0.42523934273509,0.491358877596482,0.513180032155994,0.523344572926388
GIF0022005191313,0.000387700324647411,0.00202646272893846,0.00285436431944695,0.00341093075305223,0.00378722593187597,0.00418553594456266,0.00543883466037309,0.180104412716188,0.255144720908534,0.289350401356288,0.329834254094102,0.350302418529979,0.367895794512491,0.382148793056686,0.388125745245626,0.39169680996045,0.394091826403306,0.39640505258245,0.397240692153581,0.397974104420321
