FileName,real_PGV_total_1,real_PGV_total_2,real_PGV_total_3,real_PGV_total_4,real_PGV_total_5,real_PGV_total_6,real_PGV_total_7,real_PGV_total_8,real_PGV_total_9,real_PGV_total_10,real_PGV_total_11,real_PGV_total_12,real_PGV_total_13,real_PGV_total_14,real_PGV_total_15,real_PGV_total_16,real_PGV_total_17,real_PGV_total_18,real_PGV_total_19,real_PGV_total_20
CHB0101901182146,0.133010598458713,0.133010598458713,0.133010598458713,0.133010598458713,0.133010598458713,0.133010598458713,0.145613524506424,0.145613524506424,0.362974224390387,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475,0.578769330359475
CHB0101902030410,0.0882240877161468,0.0898662867102768,0.0898662867102768,0.0898662867102768,0.0898662867102768,0.0898662867102768,0.0898662867102768,0.159313191218541,0.231904263247492,0.231904263247492,0.231904263247492,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324,0.245011908443324
CHB0101903170607,0.0730311039923821,0.0730311039923821,0.0730311039923821,0.0730311039923821,0.0730311039923821,0.0966457790227839,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833,0.0968316623266833
CHB0101905251520,0.0910606415054496,0.116907938191982,0.120874185998381,0.120874185998381,0.120874185998381,0.120874185998381,0.183765303102431,0.222154741277931,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788,0.774931437588788
CHB0101907070351,0.138926131794154,0.138926131794154,0.138926131794154,0.138926131794154,0.138926131794154,0.138926131794154,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924,0.462004723952924
CHB0101907290035,0.0374395825811708,0.0454644707008115,0.0454644707008115,0.0454644707008115,0.128156035988248,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606,0.712238685672606
CHB0102001030324,0.253351167154753,0.422273999737601,0.422273999737601,0.422273999737601,0.422273999737601,0.422273999737601,0.422273999737601,0.460338641894652,0.888925016934876,1.50001133011209,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236,1.50439208271236
CHB0102001140453,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.0782449779714138,0.154061467715251,0.154061467715251,0.154061467715251,0.190192177583977,0.190192177583977,0.190192177583977,0.190192177583977,0.190192177583977,0.190192177583977,0.190192177583977
CHB0102002010111,0.151695304318493,0.152041239002813,0.168520805530358,0.168520805530358,0.168520805530358,0.168520805530358,2.13444577698944,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361,3.05930082448361
CHB0102002010207,0.0962775564699405,0.137677107283553,0.166934441457293,0.178965768473122,0.178965768473122,0.178965768473122,0.178965768473122,0.178965768473122,0.20834624916004,0.296731682112816,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311,0.812882202816311
