FileName,real_arias_total_1,real_arias_total_2,real_arias_total_3,real_arias_total_4,real_arias_total_5,real_arias_total_6,real_arias_total_7,real_arias_total_8,real_arias_total_9,real_arias_total_10,real_arias_total_11,real_arias_total_12,real_arias_total_13,real_arias_total_14,real_arias_total_15,real_arias_total_16,real_arias_total_17,real_arias_total_18,real_arias_total_19,real_arias_total_20
AOM0072106101856,0.00159330881353473,0.00332670766170389,0.00424779675781655,0.0053460314446299,0.00576100547648903,0.00621794968437007,0.00675819335500268,0.00711356406937438,0.00762968573013458,0.0081550596351185,0.0107350579820873,0.0428229760842965,0.0501835845760454,0.0543728494356474,0.061362561207469,0.0647845019849332,0.0679517659059948,0.0704614676957573,0.0713518214124236,0.0732177276636876
AOM0072107261116,0.00207934817815782,0.00532031623979981,0.011506101522072,0.0234032499863571,0.0335848166774078,0.0472970956684994,0.0623627095971695,0.0783839242277723,0.0948357343452531,0.177680756226929,0.73147976506598,0.864842106971817,1.22084464179573,1.60407404274729,1.78222437034605,1.88595911016484,1.97167562263762,2.04401393041985,2.09534251410714,2.1384750538785
AOM0081901261723,0.000404320620397395,0.00748941774599541,0.0510747221078845,0.128527294782374,0.155392752877133,0.178793564741087,0.202417433852203,0.215093906852606,0.231757247511383,0.248672352048236,0.261372598684865,0.27245562185633,0.287777941965955,0.3070415538673,0.349789242377285,0.407300439650212,0.526522858229514,0.683503768085294,0.868888451318696,1.00745694812569
AOM0081908151433,0.00166736400873839,0.0431884403111276,0.14485337526823,0.215465800942165,0.286284154023114,0.345167894456487,0.386311606085332,0.423174111720423,0.47090883561352,0.514910847625481,0.581192349605821,1.09310774299933,1.96798709642712,2.3961706271053,2.73291875491574,2.99702004853879,3.18876954707477,3.33792067261475,3.43432789386296,3.4963536297526
AOM0082004301215,0.0013629650300694,0.00937394464994293,0.018187542794287,0.0259507198975277,0.0308622033560488,0.0369855214978884,0.0411720590578937,0.0445753601860269,0.0480548156060895,0.0514269362383511,0.0552652823870947,0.0583181113525613,0.0612219836193838,0.0639160374757962,0.0683479514673105,0.0758629531942384,0.1027391768215,0.13032829457813,0.158134328008687,0.178781091903879
AOM0082012121619,0.000978609945182654,0.00583172443050173,0.0154324094498048,0.0275916590888901,0.0437316795659488,0.0591131688303634,0.0687554909046051,0.0757562282489181,0.0858063045003193,0.0954179644155194,0.106200196117509,0.114984150143726,0.128716198169905,0.140860183157555,0.154588107428975,0.189137126801498,0.309837332185118,0.439812251481215,0.591744205309515,0.835640649737801
AOM0082012210223,0.00159130386513276,0.00722234381303676,0.021624959328759,0.0668269310929301,0.133566482535273,0.182449573857632,0.220757647435221,0.257264953674964,0.289503050403788,0.326026138788697,0.35242748067377,0.37681280149223,0.413033398761301,0.463612633269427,0.54383140824794,0.664903022589371,0.784415556836548,0.941932108737317,1.18000572509977,1.48311696577389
AOM0082102262031,0.00427597478730021,0.0112815152215725,0.0185892369780471,0.0231928666879311,0.0282646453776452,0.0346769997341045,0.0454524083009662,0.0522137597955071,0.0582968154484881,0.0638258112222391,0.0839831433156833,0.126542006843696,0.175574855817175,0.212530732673518,0.232256817657017,0.248022776392583,0.260008573154399,0.267616577368629,0.275747417622315,0.279992897463542
AOM0082106092206,0.00014307201111323,0.00162909449244654,0.00459318541828565,0.00734135174625073,0.00960505654066465,0.0113575803910967,0.0124952266739873,0.0137091021126329,0.0146567306634087,0.0155809350321672,0.016613924868884,0.0175210621529294,0.0184007905045824,0.0197790969791749,0.0207220676873503,0.0224351493488034,0.0239499309505441,0.0262004268977081,0.0311805106933176,0.039509722756938
AOM0082106101856,0.000822798951674683,0.00175078659231179,0.00293831272265996,0.00408452972577189,0.00485526932355006,0.00589422898749173,0.00694796011874852,0.00758908820054132,0.0086996974652951,0.00930219582986169,0.0101144235733974,0.0111001915079982,0.0174940865565788,0.0228661789274756,0.0290835095107831,0.0332392376949853,0.0363266723617489,0.0403610626717137,0.0435939838156182,0.0474131916789035
AOM0082107261116,0.00257342064053934,0.0101782452378434,0.0226122589818805,0.0333042913878693,0.0420831246372291,0.0531498845292093,0.0699615829641043,0.095683945710529,0.129652766806821,0.172291759780084,0.201717689443372,0.2467717053907,0.571272331093581,0.841838012787816,1.23492748169044,1.42449065196147,1.6067451808052,1.69161223799886,1.78341181335701,1.83109456037014
AOM0091901261723,0.0011879830364575,0.0102306734407014,0.0229297231602193,0.0397680466210816,0.0515287212751719,0.0602586978523391,0.0663227532100096,0.0727966623021972,0.0768947046664437,0.0804199890050474,0.0830270406521473,0.0856381622846876,0.09077282578905,0.107203111044644,0.136958891989409,0.200334205065317,0.264655826538923,0.300944436420586,0.343900469005647,0.379303244043804
AOM0091907010937,0.00158568726003796,0.00674563232761983,0.00941739270062752,0.0106326002603799,0.011969676135654,0.013105818614177,0.0144612423990154,0.015634686905759,0.0169217926693842,0.0180208732783741,0.0196628922488602,0.0235723787290413,0.0294556336860043,0.0343999244857393,0.0372376958616747,0.0397194385449877,0.0430007864342978,0.0452242964329622,0.0469927303836247,0.0493762316924249
AOM0091908151433,0.0108695623841479,0.0810802923266859,0.139465036744299,0.169322846297235,0.191404975895943,0.20527620781449,0.217767078348121,0.225849095377967,0.234028051708146,0.24298336439679,0.314391067799072,0.51018462027397,0.670262484669541,0.803864611958936,0.93644732574432,1.00860145260349,1.06060570342425,1.09368547566668,1.13417450478799,1.17213967311229
AOM0091908151506,0.00345206140086183,0.00790707364391461,0.0126598273304807,0.0142931401363547,0.0151976996711144,0.0161386656792056,0.0170946019199783,0.0181551835444025,0.0191875844771386,0.0208288863256159,0.0377026349112444,0.0614744068282705,0.0767685126752014,0.0872879789960586,0.0934077673296874,0.0969711712522017,0.101186717583742,0.103899510528361,0.105525691045363,0.106672076121955
AOM0091908250351,0.000391053516552515,0.00076413787197661,0.00129186829313483,0.00173329812038332,0.00217243573451062,0.00256889491153533,0.00321619879688842,0.00379135285221938,0.00430186534685673,0.00484048386093426,0.00847608750870673,0.0171418724052023,0.0230539802485884,0.0254037701399457,0.0281100760989671,0.0303191651448641,0.0316028882516053,0.0323857455659797,0.0330690084536067,0.0338266666511709
AOM0091909071836,0.000167735400967296,0.000764080002176782,0.00167594272024354,0.00257689663010411,0.003411947559174,0.00452683764784312,0.00624964661769264,0.00816546496300448,0.00929821956636166,0.0111436649187348,0.0133047812737423,0.0156577018822029,0.0269708343126739,0.0510805146932654,0.0670260028160715,0.0828194635991384,0.0974163446989084,0.107409817942373,0.114596614869907,0.122564609027977
AOM0091912191521,0.00377584158405578,0.0112938418756537,0.0233985228546616,0.0343867208710223,0.0433309096840084,0.0499310111448626,0.0549071640535829,0.0597391961919277,0.0641911077369068,0.0689393692137335,0.127210392286563,0.269736632930575,0.491556942225438,0.60394987168931,0.682250094789412,0.768823668901281,0.820540911388278,0.859630272630109,0.886258386103594,0.904732310621494
AOM0092001281913,0.00050953299944463,0.00133794510628328,0.00185523747288343,0.0022103633851199,0.00273380295973202,0.00313679436000854,0.00375251112388248,0.00416608062304084,0.00667553916211407,0.010435452932971,0.0133094533640672,0.0149625558117741,0.0167656878001413,0.0177819740067946,0.0185054441927731,0.019309334367731,0.0200688997320623,0.0205296613599832,0.0208606032586452,0.0212221945582959
AOM0092004240452,0.000574983769139015,0.00273870580152651,0.00576301294549824,0.0101707598808125,0.0130669782003813,0.0154307042142179,0.0190839679195146,0.0220867676051658,0.0257296724683186,0.0297180561574163,0.0361226682313298,0.0612054373435496,0.0804653507966426,0.100327111112314,0.114609745211732,0.126224182246321,0.140085804422935,0.149968315696805,0.158932424138263,0.16714870399684
AOM0092004301215,0.000160308856766655,0.00107456236731271,0.00248153366859908,0.00421378596754407,0.00559874408735604,0.0070881657549174,0.0083368490394288,0.00949899220975794,0.0105030286796142,0.0117432553845384,0.0128709280323607,0.0138893341318894,0.0150155992236845,0.0164806583921914,0.0196799852828515,0.0254347657828541,0.0323287314091502,0.0389276045540959,0.0441923272227876,0.048586689472906
AOM0092012121619,4.01297428061036e-05,0.000569247856107194,0.00215158095692906,0.00466957200687516,0.0086704430064428,0.0121946289174999,0.0153736905811678,0.0192477501312553,0.0229010189980567,0.0257313129869605,0.0294481663710851,0.0326599063689199,0.0376367857797542,0.0414007807408138,0.0511324781685899,0.0774927104885684,0.122299143483001,0.194332352666364,0.234776620265011,0.272750886711774
