FileName,real_cad_total_1,real_cad_total_2,real_cad_total_3,real_cad_total_4,real_cad_total_5,real_cad_total_6,real_cad_total_7,real_cad_total_8,real_cad_total_9,real_cad_total_10,real_cad_total_11,real_cad_total_12,real_cad_total_13,real_cad_total_14,real_cad_total_15,real_cad_total_16,real_cad_total_17,real_cad_total_18,real_cad_total_19,real_cad_total_20
HKD0711912242337,0.00188610537333995,0.00342277088946908,0.00464942342829269,0.00598625334911451,0.00732880967455573,0.00832560527787301,0.00904663617921363,0.0100795156725241,0.0108787794377338,0.0118513549899044,0.012810269713078,0.0137327849730805,0.0244354441378223,0.0379654102289638,0.0478267691756826,0.0529254503587421,0.0588567821063275,0.0634840458028771,0.0665044125841219,0.0692357878509283
HKD0712001120055,0.000323100084715243,0.000665682512724019,0.00141400568740664,0.00210543284334741,0.00281467697677011,0.0033504173389042,0.00387263029553377,0.00436096897518405,0.00484113297832379,0.00555512137912658,0.00642925198649634,0.00967819790199042,0.0121560884605543,0.0148756531767152,0.017577323110769,0.0217984402111668,0.0250832841051651,0.028412628817169,0.0324480581150734,0.0356054431984039
HKD0712001230708,0.000558982433024912,0.00102106763456384,0.00148148310653896,0.00191126899626198,0.00222542445227534,0.00255555787859246,0.0030504407747936,0.00354175771682661,0.00408109145293048,0.00717817586122718,0.00932197457498842,0.0113719787362057,0.0131988184349382,0.0148297220050944,0.0160973241093338,0.0170895665299277,0.0178216221372724,0.0184509726365752,0.0192029422832612,0.0199756215463464
HKD0712001281036,0.00168204134894921,0.00337767339255403,0.00469498619756381,0.00751976858531734,0.0112793544963646,0.013408205857782,0.0155881092280931,0.017693749540188,0.0197953593635737,0.0235004295264814,0.026212231234237,0.0466244569672312,0.120749204719309,0.167843676649617,0.207905228305017,0.234896342765881,0.261768801955052,0.290856739299273,0.306549211176383,0.318585257070371
HKD0712005121144,0.00110878235761846,0.00199964731483712,0.00301073939736393,0.00363884946255571,0.00436438732362839,0.00512465801018997,0.00999723608804891,0.0199486921147104,0.0255732876345193,0.0317884579592905,0.0345952806445646,0.0372453360134016,0.0395780254762787,0.0419216899498012,0.0442150200160977,0.0461383490763092,0.0474492100015745,0.0487253670818618,0.0495654780839268,0.0504747145856056
HKD0712005310314,0.0031867069211709,0.006151464697425,0.00838837201209633,0.00955757143373593,0.0118077933668608,0.0142675358714804,0.0166570042367261,0.0189838577508788,0.0215330816203421,0.0241544580186295,0.0275148062778519,0.0307427487850491,0.0334281086994352,0.0358394660867551,0.0383270851512362,0.0411544921968229,0.0450243830490477,0.0698734783560365,0.127662276000151,0.20454810686736
HKD0712008210451,0.00193288515197743,0.00344507825919808,0.0049626834649997,0.0065065831889795,0.00773342837404724,0.00896655491535692,0.0101900625703879,0.0121700920537631,0.0284830090432626,0.0409104355508911,0.049678287507695,0.0554541705172435,0.0590841833103057,0.0633269562299711,0.0664822188606851,0.0694027269512057,0.0719814743374168,0.075337187016372,0.0783263697519919,0.0812042237043008
HKD0712009021935,0.00378570522206291,0.00653170955072753,0.00893112071407259,0.0115060620550144,0.0134489129947375,0.0157373228953427,0.0186790237615783,0.0385306352219218,0.0524035401623495,0.0641243971672412,0.0728719788037023,0.080843001131062,0.0868987119394122,0.092817953432941,0.0971264541766011,0.102267703725414,0.105919115323244,0.109372916237403,0.113039652530067,0.11573256385273
HKD0712009071019,0.000190567120361399,0.000431008968902897,0.00080346654462101,0.0012742981544192,0.00164168005098637,0.00199629079237262,0.00248630981815851,0.00284621360545097,0.00309414082574978,0.00427527986601549,0.00566502858170885,0.00694651405345905,0.00835873602538532,0.00954036424952299,0.0105214867550395,0.011766029230306,0.0126662190246865,0.0135979678399095,0.014474324814779,0.0152577470223337
HKD0721902091124,0.000572330089875096,0.00117783373813879,0.00193098807258835,0.00251558161506276,0.00284732353244252,0.00338346783756725,0.00384467550451736,0.00438650717898191,0.00487920664127786,0.00544450472783066,0.00617484929802955,0.00692620807847107,0.00748024969269031,0.0144526694743318,0.0201433310238587,0.0238068853053347,0.0272649053249985,0.0293396807725084,0.0318167491194551,0.0344361236711971
HKD0721903021223,0.00765452775717922,0.0177502456422586,0.0321897704214983,0.0443577205126063,0.0504658504645733,0.0541014945169551,0.0598135882504324,0.0712432633546446,0.0783454108811717,0.0870257099386566,0.0963002244489232,0.105364247000573,0.113877651564762,0.118518154015414,0.122180246253973,0.127676428188025,0.133471684174945,0.140757548627376,0.152899226764017,0.174210642378915
HKD0721904150528,0.000571643271618116,0.00134315124873412,0.00217746668775505,0.00335363836133082,0.00440817918198493,0.00554216031064028,0.0063796170544956,0.00751264673850604,0.00877136963126876,0.00994046766368278,0.0112382707694687,0.0133966148663638,0.0209026804463413,0.0299047072415877,0.0369264922718638,0.0447666362145762,0.0529843682931472,0.0596837045397113,0.0654251721065403,0.0688866055695035
HKD0721905050140,0.00405906266794995,0.0117567320411257,0.0189272632337526,0.0246247148935817,0.0291757156187872,0.0334536373767128,0.036088788290114,0.0405275546156172,0.0444359450462151,0.0512574159615539,0.101556111453561,0.149148530380685,0.178325900218592,0.193834024716734,0.216289127702315,0.235529977649599,0.251599392114581,0.265186812862442,0.277537074884618,0.288837694608744
HKD0721906110218,0.000796396287493454,0.00165170756060311,0.00274959527206533,0.00368595143760335,0.00442626837035476,0.00536170954004535,0.00619400479660778,0.00698103548836181,0.00802118453163769,0.00988811253431128,0.0118698820040408,0.0136445787457452,0.0186689011087322,0.0246125574871227,0.0336519722212626,0.0402631513381211,0.0459615465502347,0.0514584448810547,0.0551848034758499,0.0601477465600341
HKD0721906151720,0.000433723130049377,0.000915132918104722,0.00144606213294988,0.00194560586465346,0.00237450856298324,0.00274437015974148,0.00319895919428557,0.00354350514179205,0.00487744048831887,0.0100683668249023,0.0136122569593628,0.0166279359477931,0.0183322366400493,0.020088402002907,0.0214719560528039,0.0223067585077127,0.0233034381344637,0.0239819514350542,0.0248940558400591,0.0257912772904183
HKD0721911232158,0.000431470677788926,0.00150452130850588,0.00250121617242963,0.00354868319164686,0.00429356106717476,0.00530658184019563,0.00629803768514677,0.00755529744355321,0.00896310459876611,0.0106860201179664,0.01258377400905,0.0142501701233193,0.0159065106568716,0.017362598836616,0.0198599392994391,0.0222833023469648,0.0305142049545264,0.039353374891566,0.0508618529007776,0.0664684856245278
HKD0721911281641,0.00160821732955172,0.00307310256955334,0.00426701224483423,0.00555366851105079,0.00687576222443548,0.00799441022673775,0.00968611258930131,0.0228699765631334,0.0428519795960884,0.0580628962024051,0.0664491763672078,0.073420101307169,0.0795422587335714,0.0838545725015831,0.0885823627543944,0.0920575480959175,0.0951966244160415,0.0984990226563671,0.102264506442386,0.105585998221752
HKD0721912051358,0.00142295427535584,0.00263287084974974,0.00307866336465044,0.00362617508134287,0.00416717712952131,0.00450456986392682,0.00484776071957738,0.00542093179225479,0.00730799519802338,0.00993967498365184,0.011513899640772,0.0133450159180973,0.0151193733278928,0.0160124237651681,0.0170934681453357,0.017975448115495,0.0189113495133294,0.0197530705300945,0.0209811031113031,0.0214187211036556
HKD0721912182054,0.000820051604889637,0.00168795119131654,0.00223732366728549,0.00269014664414773,0.00317153682582602,0.00368033485587527,0.00421530598349031,0.00470009627672586,0.00523133713127491,0.00572502649755837,0.00641581057221194,0.0114309284178192,0.0157040153833599,0.0202594281183311,0.0234628246157464,0.026439480551311,0.0289113713936832,0.0306428791115417,0.0321741197395874,0.0337430027437332
HKD0721912242337,0.00109976424786549,0.00251200441493619,0.00332114686535513,0.00453292356279035,0.00584872048216538,0.00688449921581153,0.00797146474554255,0.00876042688266315,0.00959689240145665,0.0110398509973913,0.0123693971290101,0.016109886091748,0.0311060691470711,0.0434777210979413,0.0498896230918112,0.0558079289858827,0.0600967605367106,0.0650720834639499,0.0699728297522722,0.0741284744644587
HKD0722001120055,0.00105696522995685,0.00208879073602856,0.003197619734004,0.0039368371569815,0.00537233648256125,0.00745066597834021,0.0089509158001259,0.00998840653601721,0.0119520144767033,0.0147108316403607,0.0277048514797177,0.0483382099376004,0.06064695080596,0.0703907623447557,0.0794869007217433,0.087179016753877,0.0929573758535524,0.0966963459842164,0.0999647562470067,0.102864738352913
HKD0722001152031,0.00171129772050267,0.00340595873067553,0.00393835771911235,0.00476579514628939,0.00563800033783768,0.0066386067205449,0.00740506703995544,0.00796321307389488,0.00853410289549903,0.00918933822431775,0.0139242600765508,0.0305984340696253,0.0426443902518955,0.0488529770238493,0.0546840770706547,0.0599009748168168,0.0644017514206254,0.0664895538408567,0.0692718031019546,0.0721601260359047
HKD0722001230708,0.000810892891141822,0.00155693512958051,0.00213123316326219,0.00261230766871808,0.00299293884121089,0.00328776702618077,0.0035722133990147,0.00390857675972943,0.0045804859343881,0.00708951218729016,0.00890548710837142,0.00988100571956458,0.0112634266968752,0.0121504532038791,0.0130240611630314,0.0134909685928857,0.0140372305589558,0.0146823673139436,0.0150992659785997,0.0156337371166679
HKD0722001281036,0.00320786766205339,0.0113482774833597,0.0163233102348907,0.022211407781622,0.0292864191871522,0.0335602282933405,0.0363027124033936,0.0417092195219907,0.0492974055785651,0.0575373834013339,0.0612478294957596,0.111672746115706,0.185702465632537,0.25253867995541,0.277279535824718,0.303781431258941,0.326999040796792,0.349070893895682,0.367092647020648,0.381927997791893
HKD0722002011721,0.00139010322377842,0.00256460080073757,0.00340544808120695,0.00412407927259634,0.00463878806511904,0.0052914115604365,0.00620229293865195,0.00815727789846335,0.010777415833122,0.0129380232172187,0.0149422853273327,0.0163886679619396,0.0176206488198678,0.0187545765991525,0.0202941931901878,0.021258582701063,0.021947166367573,0.0225819837039265,0.0231426778513651,0.0237086645871606
HKD0722002051000,0.0018272618730699,0.00288587589888999,0.0039008555799333,0.00454268837671272,0.00506386117827346,0.00573391847715371,0.00648291293198803,0.00945368986838464,0.0205347693137378,0.0284102715334117,0.0323890876804382,0.03600816105058,0.0391379586181529,0.0419650451966232,0.0438991584950719,0.0456741463340896,0.0469894280638307,0.0484381759533061,0.0496053043159584,0.0509315208838827
HKD0722005310314,0.00190755890812136,0.00407279945848186,0.00601365836540287,0.00735300605979394,0.00869186786134649,0.00971080199750802,0.0111029743819569,0.0127608602828596,0.0144538753030909,0.0162883392636055,0.017999862121522,0.0199490915806089,0.0211940289591959,0.0229455416178948,0.0252910654476651,0.0282691459283411,0.0305414057400774,0.0332653489888281,0.0391931737803416,0.0611620535027585
HKD0722006120209,0.000962640330737947,0.00202644849956272,0.00278463960046753,0.0035155559141443,0.00401724575655049,0.00439905569942836,0.00471609121830849,0.00517878848623536,0.00642524636061186,0.0152829478048077,0.0208527582107861,0.0240531726444183,0.0259695367791231,0.0272352212056527,0.0286211334113307,0.0293979475664745,0.029996594703003,0.0305752503430844,0.0312329829688238,0.0317826887471934
HKD0722007142221,0.00139434653700027,0.00309909011283596,0.00396376261542069,0.00462746960225141,0.0054404795469162,0.00612755017219397,0.00682714172118986,0.00731626911479333,0.00788607686971412,0.00854846447480717,0.00904486920889317,0.00971003209547127,0.0103239804422686,0.0107203434443454,0.0111555920551242,0.0116619530618673,0.012459568352034,0.0134317963522233,0.0182940443386665,0.0245827530743674
HKD0722009021935,0.00300679049509625,0.0064553606083439,0.00856669698509348,0.00974359169317903,0.0115379447201571,0.0160336372735114,0.0420790426984351,0.0587055068324488,0.0712922009632438,0.0806939174197193,0.0894822689875228,0.0965470788414984,0.105793712067509,0.111317951428044,0.116723986175933,0.122207913514453,0.12571727977326,0.129218703420415,0.132456805041367,0.135141379188863
HKD0722012312345,0.000417764944808344,0.000732594030909089,0.00119810159651169,0.00180068184651252,0.00214513244277715,0.00259226799835236,0.00506452692846663,0.00694983926467701,0.00865584690660296,0.00984739064710402,0.0106405396291709,0.0112943354456524,0.0120123723971004,0.0125889697512732,0.0132638056288149,0.0139051108469848,0.0143402153868295,0.0147226946348135,0.0151983928037719,0.0156575743052035
HKD0722102202223,0.00150766388547476,0.00307787297554426,0.00386046898699902,0.00489189063694265,0.0059932374340706,0.00731104834936314,0.00836985625960738,0.00932538852353466,0.0103053593650297,0.011275044606357,0.0121861999523071,0.0129096076506553,0.0140578818039422,0.0212934993617053,0.0380691029408291,0.053866395373287,0.0612508199776829,0.0686281491510087,0.0733363812021701,0.0767010818239057
HKD0722102221056,0.00276643403091208,0.00629414627210115,0.00744276251530855,0.00866482948563829,0.0102612656606501,0.0139338452297126,0.0231644565762568,0.0419090277001885,0.0523606283834294,0.0613063380489769,0.0668387612785825,0.0698271658437458,0.0729904360948505,0.0759413273769051,0.0780101248285217,0.0796325790033854,0.0820776297224785,0.0839825649481302,0.0858041747574871,0.086889744804483
HKD0722104070144,0.00152007644623762,0.00299502892685315,0.00413284458913513,0.0048422336455593,0.00549902138320928,0.011381370557045,0.0201880388172169,0.0264386794946074,0.0303077317562155,0.0329649719253494,0.0354920631727004,0.0371976876052084,0.0389002529861538,0.0400427347238932,0.0410880090964273,0.0421043191347461,0.0431697863667661,0.0439164070912134,0.0446474034830905,0.045268609157291
HKD0722105050433,0.000283229007745785,0.000660403888033601,0.00103053984450204,0.00183540892705986,0.0024597652258236,0.00277938786847254,0.00311355910535016,0.00370845604757568,0.00415337453867529,0.00473676551523067,0.00549346246178155,0.0108527210641131,0.0187814226151424,0.0225056483998003,0.025822517465203,0.0282475083323539,0.0297301852329849,0.0314501692936825,0.0330635537771906,0.0345262376154792
HKD0731903021223,0.00847838439897741,0.0171327475707958,0.0309018650986262,0.0402854409857338,0.0467307882196229,0.0499375953987138,0.0546841550445143,0.0673617555919786,0.0782461872904208,0.0870121480539009,0.0961680920054921,0.103310699532852,0.114985431376208,0.11889515358508,0.124155610529125,0.127836047083174,0.132846973319647,0.138781465955112,0.141828695925065,0.147259121805682
HKD0731905050140,0.0037586067745685,0.00822518145136181,0.0114175384302442,0.0143710166630394,0.0165449245505696,0.0186465372531802,0.0207833388410475,0.0248231473731827,0.0301007433430921,0.0579500750049088,0.0944493628200175,0.11969524202749,0.132818556202016,0.140798580636665,0.150412064712157,0.159209861032724,0.168610106252526,0.176742216507351,0.187555499756719,0.194640690195172
HKD0731906110218,0.000750694109410389,0.00141873490124814,0.00222512168492841,0.00286611455215425,0.00318230880317549,0.00351672778381382,0.00405065419310111,0.00464824447847027,0.00530778194732564,0.00605074716650697,0.009410413787234,0.0137366225984855,0.017443970180794,0.0212968490294802,0.0241019761200627,0.0268028925557019,0.029330275249362,0.0316087754377698,0.0338131954570641,0.0358839678350289
HKD0731906151720,0.000113834110615625,0.000294510106503591,0.000476080049282006,0.000679007438472612,0.000819982208659094,0.00102757385933722,0.00132720899346507,0.00163037263421581,0.00194020116128081,0.00255611719055355,0.0032099846686131,0.00566029070624139,0.00676330578329437,0.00747175837475869,0.00810796098944135,0.00870150169553267,0.00924194025337996,0.00966420942679762,0.0100929884960119,0.0105859985521909
HKD0731911281641,0.00118174977494733,0.00221892850232459,0.00304188798809989,0.00384338279847622,0.00449828247907642,0.00510085815094533,0.00592810190435439,0.00735850978931692,0.0174777871266645,0.028198002337979,0.035773149421587,0.0398230533282223,0.0428335137033618,0.0454993611642776,0.0482215092450521,0.0508532607658182,0.0527781020926063,0.0544327737008779,0.0557024320574268,0.0570364645463104
HKD0731912051358,0.000530217153581738,0.000867654549774294,0.0011501107680133,0.00139943869706404,0.0017570544026175,0.00233833974554987,0.00291788242744782,0.00334914344040316,0.00406884538882333,0.0049439517757402,0.00589737958660814,0.00697063142220182,0.00820672663021788,0.0092598937462777,0.00988319747272354,0.0103449027601646,0.0107688162176344,0.0113236134931035,0.011746803884301,0.0122118388555842
HKD0731912182054,0.00101800936649747,0.00164795720376163,0.00232838524186373,0.00284449848866297,0.00333099039357041,0.00394833869497348,0.00438770284487633,0.00482561094760083,0.00545206844471117,0.00593620355320272,0.0101946671084831,0.0184424195612214,0.0210404654145853,0.0230716859513291,0.0244422921798771,0.025961048855012,0.0271946594439442,0.028119943472097,0.02936412666317,0.0305019454687261
HKD0731912242337,0.00136140208697632,0.00248036108926143,0.00341820908626868,0.00478472178529445,0.00554787315657389,0.00614382435392457,0.00696939619129717,0.00772844040756792,0.00885156181275091,0.00967414749599705,0.0119100555074495,0.0333929661365804,0.0466506403398262,0.0530217859605364,0.0574036390780233,0.060475109310374,0.063977687913792,0.0670337567624312,0.0697767782531837,0.0715508012976817
HKD0732001120055,0.000989011590398533,0.00207459353003088,0.00297829956033852,0.00378118316966794,0.00441594856132904,0.00522912603410535,0.00603061515553645,0.00712060682528093,0.0117471343207377,0.0165188386423009,0.0212842734687231,0.0249231345401046,0.0281126138039782,0.0308328149246731,0.0332301668818728,0.0354406193213343,0.0377433534032466,0.0396928365985097,0.0413213227935534,0.0430603406563768
HKD0732001152031,0.000897677961611384,0.0017879051212719,0.00270571152428662,0.00330112670742951,0.00371769783152333,0.00410802103177585,0.00462450841298711,0.00521470120497265,0.00577625325970211,0.00615472979041391,0.00725317973318911,0.0166990028988851,0.0224019536009335,0.0266303996249243,0.0288212005118179,0.0305485808224872,0.0325516945549487,0.0339742786136665,0.0355932080232884,0.036938233667713
HKD0732001281036,0.00209550218822058,0.00447893395016282,0.00656840417404498,0.0118273485696311,0.0197317650984233,0.0234298331025091,0.0258771840586096,0.0285782211216255,0.0348893052787417,0.0394683220456882,0.0763014319113287,0.196791362950654,0.259093107883305,0.302083470399736,0.323401839813935,0.335313931632238,0.347195152519952,0.365510257542429,0.381817593805251,0.39178838359231
HKD0732002011721,0.000515262562928046,0.00108896111803773,0.00168950669653084,0.00226543017817457,0.00278701222702927,0.00320776164722245,0.00356577641566462,0.00505514199706085,0.00783284829497599,0.00956793518470465,0.0109291437020119,0.0119528482515266,0.0126193369823501,0.0133018476333563,0.0138351257513774,0.0142829006186698,0.0146427434270548,0.0150073138562948,0.0153261148769555,0.0157457022338037
HKD0732002051000,0.0011211198134749,0.00171420230360106,0.00222367149228012,0.00261436315523353,0.00302642247330429,0.00345465863735219,0.00443876745131142,0.00717126812664578,0.00958039138227505,0.0112106372603466,0.0125326618341618,0.0135509199438453,0.0147039245421912,0.0158250538881809,0.017044335389831,0.0179475684911623,0.0189963013005139,0.0197817431990034,0.0204619390042763,0.0211030575530208
HKD0732006120209,0.000578904181820403,0.000968553062132255,0.00151207903602431,0.00199084161018727,0.00229656330996054,0.00250377586673984,0.00289346764974391,0.00341151878471835,0.00427433766076383,0.00516039970321653,0.00590819095343449,0.00659915328707768,0.00716197505397305,0.00766093231589892,0.00814105419138881,0.00868496978759188,0.00917773704415505,0.00969705479261613,0.0101138474937267,0.0105431728345984
HKD0732007142221,0.00077331500568505,0.00132965712676744,0.00182250824045016,0.00214463600686749,0.00235410910794151,0.0027933653292843,0.00311987598703067,0.00351527508401367,0.00383058223845602,0.0041492869961788,0.00451988805341092,0.00496924426773147,0.00527574633338904,0.00561662985670895,0.00597415224322032,0.00643034671515586,0.00850323250727365,0.0160002163041592,0.0197319506759279,0.0223653092952976
HKD0732009021935,0.00378069419075226,0.0056704975540763,0.00697000533238633,0.00811031997034456,0.00933537244555364,0.0118321103666863,0.028389468120542,0.0383349342449287,0.0439850130342342,0.0475485450747216,0.051200952057206,0.0554748866410709,0.0590347835759029,0.0623100869277351,0.0656109392420847,0.0686207940752311,0.0708289450070892,0.0726187133810641,0.0743899559654874,0.0759316702262801
HKD0732012312345,0.000303258367709972,0.000761537672087387,0.00109978002010981,0.00134140693645467,0.00165760904109134,0.00195294961660304,0.00275322077306264,0.00778963034185138,0.00939577599208465,0.0102036640490282,0.0107284814777781,0.0110475201285147,0.011498206967501,0.0118576524301889,0.0121312798289938,0.0124042390675097,0.0127882419017238,0.0132491334187775,0.0137130850502834,0.0140921146473
HKD0732102202223,0.00106345096303689,0.00187888368480749,0.00250126841850008,0.00330080517512043,0.00418711563942014,0.00491465361529095,0.00542629441072139,0.00625313920099975,0.00672316150048098,0.00752154899511916,0.00824241074118267,0.0091960404111926,0.0131804411968589,0.0192858095389661,0.0248096036693511,0.0279443078580429,0.0315407539513509,0.0339497060872328,0.0368463133621536,0.0393912134132102
HKD0732102221056,0.000734365191939759,0.00128095901904921,0.00190095942867339,0.00251247637552029,0.0030526347689968,0.00402551506697035,0.00942600569562063,0.0138740973777672,0.0176899996473612,0.0198451437810444,0.0215162430577556,0.0233052851227911,0.0245688735115687,0.0258101529409921,0.0267725475395238,0.0274711485406164,0.0280795333875251,0.0287771640895324,0.029419818836175,0.0299826228188859
HKD0732104070144,0.000811338446336786,0.00121042523690827,0.00160149502179665,0.00198473008913688,0.00247144564993551,0.00334946455085843,0.00674604385703136,0.00863347547620385,0.00968572586566359,0.0107961024059649,0.0118045612840638,0.0126472818176018,0.0135127157886465,0.0142627499382742,0.0149080951038857,0.0155259907917531,0.0160072510545093,0.0165404011579731,0.0170385005102882,0.0174594938410178
HKD0741902091124,0.00120529667438253,0.00208478511289178,0.0027345194930036,0.00330997297196841,0.00398535988108573,0.00458972242734517,0.00505566731099937,0.00553396133345531,0.00599545077615077,0.00668987441801549,0.00730954321694067,0.00811409737698841,0.0137628779627933,0.0194494664837858,0.0231194669594599,0.0256538494406325,0.028363895114414,0.0305627395850558,0.0328014819326096,0.0349175427316585
HKD0741903021223,0.00872622454769934,0.0195275547602271,0.0361789100530427,0.0480224078887803,0.0525497045275605,0.0574904853839593,0.0638690060344689,0.0811430080422977,0.0910051086064624,0.0962634818450099,0.109415701679953,0.117642215202016,0.129102276162888,0.133911650356335,0.138510456598217,0.144498662037374,0.149514965072229,0.155407060459851,0.161835779226759,0.171535153789219
HKD0741905050140,0.00771835681042712,0.0155425192473533,0.0203993081885046,0.0244804299432853,0.0286041494672274,0.0317257279198773,0.0384126848546183,0.0471899209712005,0.137511648080869,0.193830621020844,0.228927703656962,0.286439697140414,0.338395163243276,0.390419957422456,0.412329715496343,0.424306593919787,0.457029390544745,0.49819960100737,0.546215555759066,0.589863729020826
HKD0741906110218,0.000789059666176247,0.00194754531712633,0.00290861607883023,0.00386170858690489,0.00474754297673263,0.00574207327002013,0.00678983418419713,0.00788533435222116,0.00966846543820912,0.0183909909089182,0.025395831811651,0.0349120550821841,0.0428001842020891,0.0501526929247013,0.0558366442891833,0.0616927084227439,0.0674158334725139,0.0718635624937711,0.076654376360323,0.0803251712565808
HKD0741907040306,0.000551979434549982,0.0011280754918992,0.00173859193281092,0.00230922511616957,0.00277568624823966,0.00369454777900937,0.0102763609516336,0.0164213892471248,0.0208765260901939,0.0243404020740221,0.0268735611733807,0.028827861350124,0.0313345278995719,0.0329773618431982,0.0345190555316506,0.0362712558883507,0.0380616326648081,0.0396019351492442,0.0407389632201007,0.0418412001122007
HKD0741911232158,0.000959818806474845,0.00178984263042622,0.00318032995705783,0.00451140912826503,0.00566920933977591,0.00677361572703959,0.00769065602380433,0.00858559260502971,0.00974135612621007,0.0110694353233603,0.0124400000244421,0.0136486887935104,0.0154380792113635,0.0246939528276636,0.0351076437178602,0.0432036147813335,0.0554450530947132,0.0662627606955233,0.0740122983942405,0.0850321684611135
HKD0741911281641,0.00145247981745072,0.00270440827870641,0.00353449131253813,0.00425549932047203,0.00486686109735208,0.00538124914087818,0.00628240275302303,0.00711314166150908,0.00826107490181723,0.0205238344523943,0.031919636086002,0.038524630096561,0.0439735447196004,0.0486839732177385,0.0523409931652039,0.0552104094003301,0.058188744006593,0.0603797353157914,0.0625209324867809,0.0647709573308382
HKD0741912051358,0.000751983570688932,0.00126410856287897,0.0017990882441616,0.00225965462870013,0.00262554268519328,0.00291879923535266,0.00337836069074191,0.00369513737709297,0.00404200776017948,0.00484868125873376,0.00588441422208629,0.00709453364289459,0.00891133050596024,0.0103193440606762,0.0117224840249025,0.0129112635046673,0.0137728216954343,0.0146905060667031,0.0153765488880471,0.0160346508273365
HKD0741912182054,0.000686119616870593,0.00144956416418965,0.00219040719825453,0.0027921914904065,0.00342880060138557,0.00395104949961675,0.0045002825455427,0.005003419645741,0.00549530189228374,0.00625991777872616,0.0129912396630194,0.0181890291140496,0.0220748137605968,0.0242400637116201,0.0259270418998539,0.0274962887281649,0.0293073874924901,0.0309355061103164,0.0322339087628814,0.0333232729080215
HKD0741912242337,0.00188300992223306,0.00347685882301393,0.00461014948536807,0.00564501277199269,0.00711613471803421,0.00829392654976188,0.00939797151397225,0.0106902260627363,0.0120774211119061,0.0137077642564775,0.0395090330310964,0.0618873652432499,0.0763460035196867,0.0872496010525349,0.096600018129512,0.103121769839896,0.108096500584051,0.113214995294295,0.119409714110036,0.126899291270459
HKD0742001120055,0.0012274862948642,0.00276264609607625,0.00453294846544454,0.00601116221180377,0.00741020466309468,0.00888685591519491,0.0106171271230699,0.0177436095520352,0.0288517775636223,0.0446167495312557,0.0548686591501879,0.062276915196216,0.0682205885209815,0.0735306310852753,0.0792363456608071,0.0836225848611425,0.0871245580685917,0.0913056835152284,0.0950028169167341,0.0987500376410383
HKD0742001152031,0.000902542724095929,0.00145616937057325,0.0018080265907437,0.00234056692200094,0.00272903932611734,0.00323582573770593,0.00382725971553105,0.00443125322627008,0.00498732591308962,0.00559797026526215,0.00627241166545899,0.00881798363159322,0.0178398058814556,0.0234705656817198,0.0288306268233723,0.0329377428181208,0.0351381078469415,0.03841870315988,0.0410011508594947,0.0429943023744796
HKD0742001230708,0.000369385435906005,0.000598083837564935,0.000775739366742929,0.000993522034148577,0.00127325793756022,0.00156926549505306,0.00179574826268402,0.00198173005687004,0.00222020088472707,0.00336914974400114,0.00438410843896931,0.00513923428564686,0.00574295012625077,0.00622195657494973,0.00671426936447888,0.00722571258342948,0.0077239779662292,0.0081473194607423,0.00848072162078573,0.00873033094304874
HKD0742001281036,0.00210442037854031,0.00500087847700408,0.0067994144975349,0.011708104437719,0.0184535194877767,0.0217605905337924,0.0244134916089108,0.0290070582964892,0.0333496438384663,0.0368074628104179,0.0879967126765665,0.165688754682775,0.225103904143341,0.273711629037015,0.293516900122393,0.306106689359892,0.315628496216149,0.332342680015738,0.352209683056331,0.379177915366768
HKD0742002011721,0.000680706869374415,0.00121363377535118,0.00183334018865894,0.00241004968614793,0.00296708027807795,0.00346944915648699,0.00462506439740687,0.0116867916728844,0.0171510614010379,0.019577875835338,0.0218214645493264,0.0233001492954878,0.0241856491422452,0.0254012926504858,0.0262467258065926,0.0271231604230988,0.0282516442550326,0.02919344343875,0.0302288222827736,0.0310278407885816
HKD0742002051000,0.00174880538277156,0.00291083612929431,0.00374068256000878,0.00442687867435873,0.00543953717579609,0.00695205885174838,0.0180898931347452,0.023068767649181,0.026999786092188,0.0298599857769247,0.0326477339819025,0.034994036665571,0.0372333480699016,0.0395294716895413,0.0411633143372793,0.0430691114203035,0.0449545844007456,0.0467448202239821,0.0480246297989077,0.0490831245545768
HKD0742005121144,0.000210454190778148,0.000515533366007686,0.000859839272771114,0.00129995629953699,0.00171438045589429,0.0021156515449024,0.00241651782169101,0.00362375252227484,0.00795594768328573,0.0109481969126399,0.0134375314168923,0.0149642292043866,0.0165333085749157,0.017671771088244,0.0185504194992329,0.0193563164391038,0.0201823504957324,0.020826476968972,0.0213015027141636,0.0219188581675787
HKD0742006120209,0.000715101843675854,0.00127149825885611,0.00167376682123821,0.00205945811411286,0.00244149174222323,0.00302519944282296,0.00349158958136375,0.00447092986198514,0.00778913049049285,0.00993579501552769,0.0113722161862811,0.0122536370390973,0.0133175160271014,0.0143353904696073,0.0150297673895823,0.0158769072293012,0.016728991533059,0.0174723918301265,0.0180586754770058,0.0186902083104341
HKD0742007142221,0.000761671620333854,0.00171060153394608,0.00230177449937191,0.00277525125133125,0.00327781277684236,0.00377886100512889,0.00439521488395301,0.00486441986998351,0.00532774927851678,0.00599943981688021,0.00665041998762147,0.00716620301240858,0.00770416713646015,0.00830677022137602,0.0089446310925499,0.011897597464059,0.0156352072339292,0.0188997659851099,0.0210543411772056,0.0237770751838562
