FileName,instrumental_intensity
MYZ0172004202038,1.78
MYZ0172106291455,2.47
MYZ0181905100743,2.63
MYZ0181905100848,3.46
MYZ0181906191135,1.53
MYZ0181912052354,2.17
MYZ0191905100848,2.71
MYZ0192004071412,1.32
MYZ0201903270911,2.06
MYZ0201903271538,2.13
MYZ0201905100743,1.92
MYZ0201905100848,3.76
MYZ0201905102040,1.51
MYZ0201907221039,1.21
MYZ0201911221805,1.85
MYZ0202102011617,1.06
MYZ0202103140922,2.48
MYZ0202103200150,0.88
MYZ0202106260049,1.05
MYZ0202107172050,1.5
NAR0011903131348,1.83
NAR0012010260634,1.67
NAR0031903131348,2.22
NAR0032008011215,0.77
NAR0032010260634,0.61
NAR0051903131348,2.87
NAR0052008011215,1.81
NAR0052010260634,1.41
NAR0061903131348,1.91
NAR0062008011215,1.38
NAR0062010260634,1.69
NAR0062103150026,1.44
NAR0071903131348,2.67
NAR0072008011215,2.54
NAR0072010260634,1.24
NAR0072103150026,1.63
NAR0081903131348,1.02
NAR0082008011215,2.37
NAR0082010260634,0.73
NAR0082103150026,1.43
NAR0082104131654,1.47
NAR0091903131348,2.29
NAR0091909050957,0.68
NAR0092005172038,1.17
NAR0092008011215,2.59
NAR0092010260634,1.09
NAR0092103150026,2.37
NAR0092104131654,1.92
NGN0022004131916,1.38
NGN0022004231344,1.42
NGN0022005191313,1.8
NGN0051902192104,1.45
NGN0052004131916,2.95
NGN0061902192104,2.7
NGN0062004231344,1.5
NGN0062004231357,1.07
NGN0062004232103,0.91
NGN0062004260222,1.49
NGN0062004271132,1.19
NGN0062005131028,0.73
NGN0062005190201,0.68
NGN0062005191313,1.66
NGN0062005191423,1.16
NGN0062005191605,0.51
NGN0062005191655,1.12
NGN0062005291905,1.25
NGN0062107171807,0.62
NGN0072004231357,0.64
NGN0072004260222,1.28
NGN0082004231344,1.44
NGN0082004231357,1.37
NGN0091902192104,1.86
NGN0092004231344,2.34
NGN0092004231352,1.76
NGN0092004231357,2.04
NGN0092004232103,1.33
NGN0092004260222,2.37
NGN0092004271132,1.61
NGN0092005130704,1.27
NGN0092005130940,1.6
NGN0092005131028,1.48
NGN0092005190500,0.74
NGN0092005191423,1.69
NGN0092005191436,1.04
NGN0092005191605,1.17
NGN0092005191655,1.82
NGN0092005291905,2.25
NGN0092007050410,1.24
NGN0092007050701,1.13
NGN0092007051509,1.35
NGN0092103111957,1.13
NGN0092107171807,1.29
NGN0121902192104,1.19
NGN0122004231344,1.95
NGN0122004231357,1.47
NGN0122004260222,1.37
NGN0122005130940,1.05
NGN0122005190201,1.35
NGN0122005191423,0.99
NGN0122005191655,0.98
NGN0122005291905,1.6
NGN0131902192104,1.22
NGN0131904131223,0.94
NGN0132004231344,3.97
NGN0132004231352,2.29
NGN0132004231357,3.04
NGN0132004260222,3.07
NGN0132005130704,1.82
NGN0132005130940,2.41
NGN0132005131028,2.16
NGN0132005190500,1.49
NGN0132005191436,0.88
NGN0132005191605,1.18
NGN0132005191655,1.7
NGN0132005291905,2.87
NGN0132007050410,1.8
NGN0132007050701,1.35
NGN0132103111957,2.35
NGN0132107171807,1.03
NGN0142004231344,1.46
NGN0152004231344,2.64
NGN0152004231357,1.95
NGN0152004260222,2.1
NGN0152004271132,1.53
NGN0152005291905,1.93
NGN0152009271313,2.27
NGN0161908311803,2.26
NGN0162009271313,2.52
NGN0171904131223,2.36
NGN0171908311803,1.06
NGN0172003211358,0.74
NGN0172004231344,2.43
NGN0172004231352,1.42
NGN0172004231357,1.77
NGN0172004232103,1.23
NGN0172004260222,2.22
NGN0172004271132,1.91
NGN0172005130940,1.4
NGN0172005131028,1.23
NGN0172005190201,0.9
NGN0172005191423,0.78
NGN0172005191605,0.54
NGN0172005191655,0.75
NGN0172005291905,1.64
NGN0172007050410,0.77
NGN0172007051509,1.44
NGN0172009271313,1.14
NGN0172103111957,1.02
NGN0181903090108,1.77
NGN0181904131223,1.7
NGN0181908311803,0.66
NGN0182003211358,1.52
NGN0182004231344,2.12
NGN0182004231352,0.95
NGN0182004231357,1.23
NGN0182004260222,1.34
NGN0182004271132,0.99
NGN0182005130940,0.79
NGN0182005131028,0.96
NGN0182005291905,1.29
NGN0182007051509,1.01
NGN0182009271313,1.85
NGN0191903090108,1.24
NGN0191908311803,1.82
NGN0192004231352,1.73
NGN0192004231357,2.03
NGN0192004260222,2.89
NGN0192005130940,2.2
NGN0192005131028,1.68
NGN0192005190201,1.25
NGN0192005190500,0.58
NGN0192005191313,2
NGN0192005191423,1.4
NGN0192005191605,1.2
NGN0192005191655,1.48
NGN0192005291905,1.96
NGN0192007050410,1.26
NGN0192007050701,1.07
NGN0192008270855,1.1
NGN0192009271313,2.01
NGN0192103111957,1.27
NGN0201908311803,1.58
NGN0202009271313,1.74
NGN0211908311803,1.4
NGN0212009271313,1.85
NGN0221903090108,1.15
NGN0221904131223,0.76
NGN0221908311803,1.32
NGN0222003211358,2.73
NGN0222004231344,1.26
NGN0222004231357,0.72
NGN0222004232103,0.42
NGN0222004260222,1.25
NGN0222004271132,0.73
NGN0222005130940,0.59
NGN0222005131028,0.65
NGN0222005191423,0.52
NGN0222005191655,0.28
NGN0222005291905,1
NGN0222007051509,0.59
NGN0222008270855,0.76
NGN0222009271313,2.06
NGN0231902080634,0.62
NGN0231904131223,0.79
NGN0231908311803,0.87
NGN0232003211358,0.6
NGN0232004231344,1.04
NGN0232004231357,0.6
NGN0232004271132,0.75
NGN0232009271313,2.26
NGN0232102180358,0.55
NGN0241904131223,1.35
NGN0241908311803,1.11
NGN0242003211358,2.33
NGN0242004231344,1.54
NGN0242004231357,0.75
NGN0242004232103,0.46
NGN0242004260222,1.62
NGN0242004271132,0.82
NGN0242005131028,0.64
NGN0242005191655,0.46
NGN0242005291905,1.15
NGN0242009271313,2.69
NGN0242102180358,0.73
NGN0251910020215,0.27
NGN0252009271313,2.58
NGN0252104050622,0.15
NGS0051901031810,1.08
NGS0071901031810,1.17
NGS0071902231430,1.57
NGS0081901031810,2.43
NGS0081901261416,1.02
NGS0091901031810,2.38
NGS0091902231430,1.89
NGS0101901031810,2.19
NGS0101902231430,2.62
NGS0101909280233,1.47
NGS0111901031810,1.84
NGS0121901031810,2.91
NGS0121901261416,2.31
NGS0122103200150,0.55
NGS0122106260049,0.97
NGS0131902231430,1.59
NGS0131909280233,1.03
NGS0141901031810,2.8
NGS0141902231430,2.66
NGS0141907221039,1.39
NGS0142102011617,1.59
NGS0142103200150,1.04
NGS0142106260049,1.83
NGS0191902231430,1.63
NGS0231901031810,1.37
NIG0011906182222,3.72
NIG0021906182222,4.27
NIG0031906182222,4.33
NIG0032003130218,1.82
NIG0042003130218,2.03
NIG0051906182222,3.51
NIG0061906182222,4.86
NIG0061906190057,2.83
NIG0061906210533,1.93
NIG0061907111604,2.82
NIG0061908181906,2.78
NIG0062103201809,2.13
NIG0071906182222,4.29
NIG0071906190057,0.89
NIG0071907111604,0.89
NIG0071908181906,1.54
NIG0072103201809,2.76
NIG0081906182222,3.75
NIG0091906182222,3.49
NIG0101906182222,4.04
NIG0111906182222,4.14
NIG0121906182222,4.53
NIG0131906182222,3.61
NIG0151906182222,3.14
NIG0171906182222,3.17
NIG0181906182222,2.85
NIG0191906182222,3.05
NIG0192107181850,1.05
NIG0201906182222,2.81
NIG0201912041935,0.86
NIG0202107181850,1.49
NIG0202107181911,1.15
NIG0211906182222,2.85
NIG0222107181850,1.22
NIG0252003130218,3.19
NIG0272003130218,2.1
NIG0272004131916,1.3
NIG0281906182222,3.17
NIG0281912041935,1.02
OIT0012003090428,1.9
OIT0012106190739,1.4
OIT0012107080124,0.85
OIT0012107172050,2.81
OIT0021901031810,1.98
OIT0022003090428,1.62
OIT0022107172050,1.75
OIT0031901031810,1.69
OIT0032003090428,1.86
OIT0032107172050,2.18
OIT0041910070802,1.83
OIT0042003090428,2.11
OIT0042102231609,2.18
OIT0042106190739,2.46
OIT0042107080124,1.27
OIT0042107172050,3.9
OIT0051901031810,1.88
OIT0052003090428,1.19
OIT0061901031810,1.2
OIT0062003090428,1.62
OIT0062102231609,0.02
OIT0062107172050,2.1
OIT0072003090428,2.27
OIT0072106190739,1.08
OIT0072107172050,3.12
OIT0081901031810,1.94
OIT0091905110859,1.73
OIT0092107172050,2.05
OIT0101905110859,2.15
OIT0102003090428,2.76
OIT0102004071412,2.09
OIT0102107172050,3.69
OIT0111901212317,0.84
OIT0111903271538,2.5
OIT0111905110859,2.42
OIT0112003090428,3.3
OIT0112004071412,1.82
OIT0112102231609,2.77
OIT0112106190739,2.33
OIT0112107080124,1.3
OIT0112107172050,3.73
OIT0121901031810,1.29
OIT0121905100848,2.36
OIT0122003090428,1.25
OIT0122107172050,1.84
OIT0131905100848,1.58
OIT0132003090428,2.24
OIT0132004071412,1.55
OIT0132107172050,2.72
OIT0141901212317,0.85
OIT0141903111537,0.89
OIT0141903271538,2.28
OIT0141905100848,2.06
OIT0141905110859,2.43
OIT0142003090428,2.48
OIT0142004071412,2.82
OIT0142106190739,1.15
OIT0142107172050,2.84
OIT0151901031810,1.73
OIT0151903270911,1.69
OIT0151903271538,2.07
OIT0151905100848,3
OIT0151905110859,1.9
OIT0152003090428,1.46
OIT0152004071412,2.01
OIT0152107172050,3.04
OIT0161903271538,2.9
OIT0161905100848,3.16
OIT0161905110859,2.84
OIT0162003090428,2.3
OIT0162004071412,2.2
OIT0162106190739,1.76
OIT0162107172050,2.6
OIT0171903271538,1.38
OIT0171905110859,2.12
OIT0172003090428,0.93
OIT0172004071412,1.99
OIT0172107172050,0.92
OIT0181903270911,1.46
OIT0181903271538,2.24
OIT0181905110859,1.58
OIT0181905121507,0.97
OIT0182004071412,1.56
OIT0182006122030,1.18
OIT0182107172050,1.63
OKN0011901242115,2.29
OKN0011904081312,1.58
OKN0011904280030,1.25
OKN0011912180835,2.68
OKN0012001161836,1.69
OKN0012003232257,1.71
OKN0012005230433,2.63
OKN0012009081158,2.4
OKN0012106131616,1.01
OKN0021901242115,1.19
OKN0022001161836,2.5
OKN0022009081158,1.96
OKN0032001161836,2.07
OKN0032009081158,1.82
OKN0042001161836,1.56
OKN0051904081312,1.04
OKN0052001161836,0.74
OKN0071908240845,1.69
OKN0072004021908,1.83
OKN0072005271819,3.19
OKN0072006190725,2.21
OKN0072006291137,1.94
OKN0072007201425,1.21
OKN0072009271538,1.85
OKN0072011130942,1.57
OKN0072012111848,1.18
OKN0081908240845,1.63
OKN0082004021908,1.96
OKN0082005271819,2.97
OKN0082006190725,1.47
OKN0082006291137,1.24
OKN0082007201425,1.59
OKN0082009271538,2.13
OKN0082011130942,1.06
OKN0082012111848,1.78
OKN0091907230547,1.74
OKN0091908240845,1.66
OKN0091912030754,0.73
OKN0091912280841,1.06
OKN0092003291239,1.6
OKN0101907230547,1.29
OKN0101908240845,1.49
OKN0111912030754,1.36
OKN0112003310052,1.62
OKN0112006140518,0.81
OKN0112010221614,1.34
OKN0112012282037,1.51
OKY0011911261509,2.31
OKY0012107181435,1.63
OKY0012108020937,1.68
OKY0041911261509,1.75
OKY0042004031430,1.12
OKY0042107181435,2.2
OKY0042108020937,0.83
OKY0051911261509,1.91
OKY0052004031430,1.24
OKY0071911261509,1.78
OKY0072004031430,0.7
OKY0072107181435,1.86
OKY0102107181435,1.02
OKY0131911261509,2.16
OKY0132004031430,2.11
OKY0141911261509,2.36
OKY0142004031430,0.95
OSK0042010260634,1.77
OSK0081903131348,2.38
OSK0082102151328,0.95
OSK0091903131348,1.74
OSK0092008011215,1.33
OSK0101903131348,2.9
OSK0102102151328,1.81
OSK0102103150026,1.51
SAG0021901031810,2.05
SAG0021901261416,1.27
SAG0031901031810,1.86
SAG0031901261416,1.21
SAG0041901031810,2.04
SAG0051901031810,1.98
SAG0061901031810,2.73
SAG0061901261416,1.81
SAG0071901031810,3.13
SAG0071901261416,2.18
SAG0081901031810,1.69
SIG0011903090108,1.29
SIG0021903090108,1.68
SIG0022006171503,0.72
SIG0022010190328,2.07
SIG0042010190328,1.48
SIG0051903090108,1.56
SIG0052006171503,1.49
SIG0052010190328,2.24
SIG0061903090108,0.58
SIG0062010190328,0.75
SIG0071903090108,2.01
SIG0072006171503,1.38
SIG0072010190328,1.27
SIG0081903090108,2.17
SIG0082006171503,1.54
SIG0082009271313,1.26
SIG0082010190328,1.54
SIG0082102180358,0.93
SIG0091903090108,1.94
SIG0092006171503,0.71
SIG0092010190328,0.93
SIG0111903090108,2.21
SIG0112010190328,1.53
SIG0122010190328,1.72
SIT0011901141323,1.3
SIT0011901182146,1.28
SIT0011912031018,1.82
SIT0012001140453,1.58
SIT0012002010207,1.33
SIT0012004120044,1.3
SIT0012007090605,1.96
SIT0012103160456,0.87
SIT0021901141323,2.23
SIT0021911220523,1.87
SIT0021912031018,2.73
SIT0021912041935,1.46
SIT0022001140453,2.47
SIT0022002010207,1.83
SIT0022004120044,2.15
SIT0022004260949,2.9
SIT0022006010602,2.33
SIT0022007090605,3.04
SIT0022008301437,1.43
SIT0022011251120,1.39
SIT0022012171642,1.07
SIT0022012300935,1.58
SIT0022103160456,1.94
SIT0031901141323,3.04
SIT0031901182146,2.27
SIT0031906170800,1.5
SIT0031906240911,2.11
SIT0031909300102,1
SIT0031910090458,1.08
SIT0031911220523,2.16
SIT0031912031018,2.51
SIT0031912041038,1.9
SIT0032002171240,1.54
SIT0032004120044,2.84
SIT0032004260949,2.67
SIT0032005042207,1.68
SIT0032005060157,2.12
SIT0032005110858,1.94
SIT0032006010602,2.34
SIT0032006250447,2.63
SIT0032007090605,2.88
SIT0032008301437,1.99
SIT0032010281558,1.59
SIT0032011221906,2.53
SIT0032011251120,2.13
SIT0032012171642,2.06
SIT0032103160456,2.83
SIT0032106091727,0.98
SIT0041901141323,2.57
SIT0041911220523,2.21
SIT0041912031018,3.12
SIT0041912041935,1.16
SIT0042001140453,2.48
SIT0042002010207,1.6
SIT0042004120044,2.6
SIT0042004260949,1.89
SIT0042006010602,1.7
SIT0042007090605,2.71
SIT0042008301437,1.63
SIT0042010281558,0.94
SIT0042011221906,2.11
SIT0042011251120,1.45
SIT0042012171642,1.32
SIT0042012300935,2.02
SIT0042103160456,2.66
SIT0042105141837,0.57
SIT0051901141323,1.9
SIT0051906240911,0.67
SIT0051911220523,1.69
SIT0051912031018,2.11
SIT0052001140453,1.95
SIT0052002010207,1.41
SIT0052004120044,1.63
SIT0052004260949,1.44
SIT0052007090605,2.53
SIT0052008301437,1.65
SIT0052011251120,0.96
SIT0052012171642,1.22
SIT0052012300935,1.7
SIT0052103160456,1.7
SIT0061911220523,1.57
SIT0061912031018,2.35
SIT0062001140453,1.67
SIT0062004120044,2.04
SIT0062004260949,1.27
SIT0062007090605,2.28
SIT0062008301437,1.74
SIT0062011221906,2.07
SIT0062103160456,1.67
SIT0071901141323,2.75
SIT0071906081246,0.79
SIT0071906170800,1.41
SIT0071911220523,1.81
SIT0071912031018,2.51
SIT0072001140453,1.99
SIT0072002010207,1.81
SIT0072004120044,2.49
SIT0072004260949,2.19
SIT0072006010602,1.97
SIT0072007090605,3
SIT0072008301437,2.1
SIT0072011221906,1.93
SIT0072011251120,1.39
SIT0072012300935,2.1
SIT0072103160456,2.04
SIT0072106091727,1.54
SIT0081901141323,2.74
SIT0081901182146,2.65
SIT0081906081246,1.7
SIT0081906240911,1.99
SIT0081909300102,1.48
SIT0081911220523,2.62
SIT0082001140453,3.47
SIT0082002171240,2.09
SIT0082004120044,3.84
SIT0082004260949,3.53
SIT0082005060157,2.28
SIT0082006010602,2.48
SIT0082006250447,2.88
SIT0082007090605,3.27
SIT0082008301437,2.34
SIT0082011221906,2.94
SIT0082011251120,2.82
SIT0082012171642,2.43
SIT0082012300935,3.13
SIT0082103160456,3.24
SIT0082105141837,1.01
SIT0082105240409,1.59
SIT0091901141323,2.17
SIT0092001140453,1.98
SIT0092002010207,1.8
SIT0092004120044,2.59
SIT0092004260949,2.31
SIT0092005060157,1.5
SIT0092007090605,2.25
SIT0092008301437,1.33
SIT0092010281558,1.15
SIT0092011251120,1.68
SIT0092103160456,2.08
SIT0101901141323,2.19
SIT0101901182146,2.17
SIT0101905251520,2.22
SIT0101906240911,2.07
SIT0101911220523,2.34
SIT0101912031018,1.98
SIT0101912041038,2.43
SIT0102001140453,2.84
SIT0102002010207,2.68
SIT0102004120044,2.64
SIT0102004260949,2.5
SIT0102005060157,1.95
SIT0102006250447,2.62
SIT0102007090605,2.46
SIT0102008301437,1.62
SIT0102010281558,1.87
SIT0102011221906,2.39
SIT0102011251120,2.21
SIT0102012171642,2.11
SIT0102012300935,2
SIT0102103160456,2.3
SIT0102105240409,1.32
SIT0111911220523,2.56
SIT0111912031018,2.18
SIT0112001140453,3.43
SIT0112002010207,3.39
SIT0112004120044,2.39
SIT0112004260949,2.89
SIT0112005060157,2.53
SIT0112006250447,2.76
SIT0112007090605,2.96
SIT0112011251120,2.36
SIT0112103160456,2.57
SIT0121901141323,1.35
SIT0121906240911,0.96
SIT0122001140453,0.7
SIT0122004120044,1.23
SIT0122005060157,0.85
SIT0122007090605,0.96
SIT0122008301437,0.55
SIT0122103160456,1.13
SIT0131901141323,1.26
SIT0131907082254,1.11
SIT0131908270013,0.94
SIT0132001140453,1.43
SIT0132002010207,1.98
SIT0132004120044,1.69
SIT0132004260949,1.35
SIT0132005060157,1.69
SIT0132006250447,1.97
SIT0132007090605,1.63
SIT0132010281558,1.55
SIT0132012171642,1.44
SIT0132103160456,1.54
SIT0141906240911,1.08
SIT0141907082254,1.23
SIT0141908270013,0.16
SIT0141912031018,1.46
SIT0142104210239,1.16
SMN0032108020937,1.96
SMN0072108020937,1.87
SMN0081911261509,1.03
SMN0082004031430,0.12
SMN0092108020937,1.39
SMN0122107172050,2.17
SMN0142107172050,2.43
SMN0161911261509,1.42
SMN0162004031430,1
SMN0162108020937,1.56
SZO0011901080135,0.81
SZO0011906240911,2.37
SZO0011906241922,2.32
SZO0011907082254,1.82
SZO0011908270013,0.45
SZO0011912140324,1.46
SZO0012002010207,1.15
SZO0012004260949,0.91
SZO0012005060157,1.28
SZO0012009271313,0.63
SZO0012010281558,1.23
SZO0012101010153,1.04
SZO0012102061410,0.55
SZO0012105141837,1.6
SZO0012106091727,0.94
SZO0021901080135,1.77
SZO0021906110025,0.95
SZO0021906240911,2.92
SZO0021906241922,3.01
SZO0021911172005,2.75
SZO0021912140324,2.57
SZO0022106091727,1.23
SZO0031901080135,2.22
SZO0031901141323,1.8
SZO0031901291242,1.66
SZO0031902080634,1.83
SZO0031905251520,2.23
SZO0031906110025,1.67
SZO0031906240911,3.26
SZO0031906241922,2.87
SZO0031907082254,0.79
SZO0031910020215,0.65
SZO0031910121822,3.12
SZO0031911172005,3.5
SZO0031912140324,2.24
SZO0032004260949,1.58
SZO0032005042207,1.72
SZO0032005060157,1.9
SZO0032006160827,1.51
SZO0032008042021,1.85
SZO0032009271313,2.03
SZO0032010281558,1.72
SZO0032012181809,2.33
SZO0032012182036,1.18
SZO0032101010153,2.02
SZO0032103280927,2.23
SZO0032106070311,2.71
SZO0041911172005,2.81
SZO0042009271313,1.25
SZO0051906110025,1.49
SZO0051910020215,1.1
SZO0051911172005,2.63
SZO0052009271313,2.08
SZO0061911172005,2.22
SZO0071906110025,1.26
SZO0071906240911,2.4
SZO0071906241922,1.35
SZO0071912140324,2.07
SZO0091906241922,0.8
SZO0092009271313,0.83
SZO0111902080634,2.68
SZO0111906240911,2.8
SZO0111911172005,1.92
SZO0112005060157,1.97
SZO0112009271313,2.19
SZO0121902080634,2.06
SZO0121911172005,1.61
SZO0122009271313,1.82
SZO0131902080634,2.85
SZO0132009271313,3.28
SZO0141902080634,1.17
SZO0141906110025,2.17
SZO0141910020215,1.38
SZO0142009271313,2.14
SZO0151902080634,2.54
SZO0151908311803,0.48
SZO0151910020215,1.49
SZO0152009271313,2.26
SZO0161902080634,1.17
SZO0161906110025,1.84
SZO0161910020215,0.93
SZO0162009271313,3.04
SZO0171910020215,1.02
SZO0172009271313,2.14
SZO0181906110025,1.78
SZO0181911172005,1.77
SZO0182009271313,3.37
SZO0192009271313,3.25
SZO0192104050622,0.9
SZO0201906110025,0.87
SZO0201910020215,2.15
SZO0202009271313,2.51
SZO0211906110025,0.84
SZO0211910020215,1.18
SZO0212009271313,3.27
SZO0221903090108,1.51
SZO0221910020215,1.29
SZO0222003211358,1.06
SZO0222009271313,3.02
SZO0222102180358,1.68
SZO0222104050622,1.33
SZO0232009271313,3.56
SZO0232102180358,1.45
SZO0232104050622,1.4
SZO0242009271313,2.51
SZO0242104050622,0.92
SZO0252009271313,3.53
SZO0252104050622,2.27
SZO0261910020215,2.17
SZO0262102180358,1.2
SZO0262104050622,1.95
SZO0271906110025,1.2
SZO0271910020215,0.6
SZO0271911172005,2.46
SZO0272009271313,1.33
SZO0281901080135,1.38
SZO0281906240911,2.31
SZO0281906241922,2.04
SZO0281910121822,1.09
SZO0281911172005,1.98
SZO0281912140324,1.48
SZO0282104212129,0.51
SZO0282105141837,0.86
TCG0011905270404,0.4
TCG0011906170800,2.53
TCG0011909300102,0.99
TCG0011911081818,1.83
TCG0011912031018,1.29
TCG0011912041038,1.33
TCG0011912052235,0.95
TCG0012001140453,1.39
TCG0012001211918,0.49
TCG0012002010207,1.79
TCG0012002121937,1.81
TCG0012003312024,1.15
TCG0012004120044,1.98
TCG0012005110858,1.75
TCG0012006010602,2.31
TCG0012006040531,1.43
TCG0012009171400,0.63
TCG0012009200904,0.85
TCG0012011221906,2.67
TCG0012012300935,2.45
TCG0012101260825,0.47
TCG0012102132308,4.48
TCG0012103160456,0.98
TCG0012105140858,2.13
TCG0012105210716,1.88
TCG0012105291002,1.26
TCG0012107041535,0.58
TCG0012108040533,2.18
TCG0021906170800,2.23
TCG0021909300102,0.65
TCG0021911081818,1.29
TCG0021912041038,0.9
TCG0021912041935,2.66
TCG0022001140453,1.12
TCG0022004120044,1.28
TCG0022006010602,2.47
TCG0022011221906,1.64
TCG0022012300935,1.62
TCG0022102132308,3.47
TCG0022105210716,3.41
TCG0022107181850,0.92
TCG0031901141323,2.79
TCG0031901182146,1.89
TCG0031906081246,0.74
TCG0031906170800,2.94
TCG0031909300102,1.54
TCG0031911081818,2.24
TCG0031911220523,1.76
TCG0031912031018,2.68
TCG0031912041038,2.03
TCG0031912041935,4.02
TCG0031912052235,1.63
TCG0032001140453,2.84
TCG0032001141325,1.09
TCG0032001211918,1.13
TCG0032002010207,2.7
TCG0032002121937,1.65
TCG0032003312024,1.48
TCG0032004120044,2.45
TCG0032004260949,2.4
TCG0032005042234,0.96
TCG0032005110858,1.68
TCG0032006010602,3.31
TCG0032006040531,1.48
TCG0032006250447,1.47
TCG0032007090605,2.36
TCG0032008301437,1.76
TCG0032009101226,1.32
TCG0032009171400,1.38
TCG0032009200904,1.27
TCG0032011221906,2.2
TCG0032011251120,1
TCG0032012171642,1.53
TCG0032012300935,2.8
TCG0032102020301,1.78
TCG0032103160456,2.03
TCG0032107041535,0.53
TCG0032107181850,1.06
TCG0041901141323,2.33
TCG0041901182146,1.62
TCG0041911220523,1.48
TCG0041912041038,0.99
TCG0041912041935,2.31
TCG0042001140453,2.18
TCG0042002010207,2.19
TCG0042004120044,1.58
TCG0042004260949,1.78
TCG0042006010602,2.44
TCG0042008301437,1.25
TCG0042011221906,1.57
TCG0042011251120,0.57
TCG0042012171642,0.79
TCG0042102020301,2.41
TCG0042103160456,1.74
TCG0042107181850,2.01
TCG0042107181911,1.48
TCG0051901141323,3.34
TCG0051906170800,2.7
TCG0051911081818,2.14
TCG0051911220523,2.22
TCG0051912041038,2.02
TCG0051912041935,3.02
TCG0052001140453,3.12
TCG0052002010207,2.92
TCG0052002121937,1.76
TCG0052004120044,2.8
TCG0052004260949,1.99
TCG0052005110858,1.59
TCG0052006010602,3.49
TCG0052007090605,2.57
TCG0052008301437,2.3
TCG0052011221906,2.35
TCG0052012171642,1.76
TCG0052012300935,2.24
TCG0052102020301,2.04
TCG0052102132308,4.27
TCG0052103160456,2.55
TCG0061901141323,2.74
TCG0061905270404,0.98
TCG0061906170800,3.55
TCG0061908041923,3.71
TCG0061909300102,2.13
TCG0061911081818,2.31
TCG0061911220523,1.26
TCG0061912031018,2.01
TCG0061912041038,2.46
TCG0061912041935,1.28
TCG0061912052235,1.71
TCG0061912190923,0.9
TCG0062001030324,2.01
TCG0062001140453,2.21
TCG0062001141325,1.51
TCG0062001211918,1.49
TCG0062002010207,2.1
TCG0062002121937,2.61
TCG0062003312024,1.52
TCG0062004120044,2.33
TCG0062004260949,1.42
TCG0062005042234,0.89
TCG0062005110858,1.97
TCG0062006010602,2.74
TCG0062006040531,1.75
TCG0062006250447,1.83
TCG0062007090605,1.85
TCG0062008301437,1.31
TCG0062009101226,1.12
TCG0062009200904,1.39
TCG0062010051132,1.41
TCG0062011221906,3.31
TCG0062011251120,0.56
TCG0062012300935,2.87
TCG0062101290324,0.97
TCG0062102132308,4.82
TCG0062103160456,1.94
TCG0062105291002,1.65
TCG0062106140406,0.75
TCG0062107041535,0.82
TCG0071901141323,2.78
TCG0071906081246,0.77
TCG0071906170800,1.93
TCG0071909300102,0.96
TCG0071911081818,0.85
TCG0071911220523,1.82
TCG0071912031018,2.57
TCG0071912041038,1.42
TCG0071912041813,0.93
TCG0071912041935,1.78
TCG0072001140453,3.04
TCG0072002010207,2.4
TCG0072004120044,3.2
TCG0072004260949,2.55
TCG0072006010602,2.54
TCG0072006040531,0.71
TCG0072006250447,1.71
TCG0072007090605,2.34
TCG0072008301437,1.9
TCG0072009171400,0.46
TCG0072011221906,1.74
TCG0072011251120,1.34
TCG0072012300935,1.73
TCG0072101260825,0.64
TCG0072103160456,2.23
TCG0072105210716,0.74
TCG0072106091727,0.62
TCG0081901141323,3.5
TCG0081901182146,2.23
TCG0081905270404,1.74
TCG0081906081246,1.65
TCG0081909300102,1.28
TCG0081911220523,2.52
TCG0081912041813,1.22
TCG0081912041935,2.59
TCG0081912052235,1.57
TCG0082001140453,3.22
TCG0082002010207,3.63
TCG0082004120044,4.09
TCG0082004260949,3.69
TCG0082006010602,3.16
TCG0082006040531,1.29
TCG0082006250447,2.25
TCG0082007090605,3.31
TCG0082009200904,1.66
TCG0082011221906,2.38
TCG0082011251120,1.85
TCG0082012171642,2.28
TCG0082012300935,2.61
TCG0082101260825,1.47
TCG0082102020301,1.42
TCG0082103160456,2.77
TCG0091901141323,3.83
TCG0091901182146,2.82
TCG0091905270404,2.02
TCG0091906081246,1.45
TCG0091906170800,4.12
TCG0091909300102,1.9
TCG0091911220523,2.55
TCG0091912031018,3.3
TCG0091912041935,5.22
TCG0091912052235,2.78
TCG0092001140453,3.38
TCG0092001141325,2.1
TCG0092001211918,1.65
TCG0092002010207,3.94
TCG0092002171240,1.93
TCG0092003312024,2.18
TCG0092004120044,3.22
TCG0092004260949,3.47
TCG0092005042207,1.94
TCG0092005110858,2.52
TCG0092006010602,4.16
TCG0092007090605,3.23
TCG0092008301437,2.58
TCG0092009171400,1.67
TCG0092009200904,2.92
TCG0092011221906,3.31
TCG0092011251120,1.79
TCG0092012171642,2.01
TCG0092012300935,3.21
TCG0092102020301,3.69
TCG0092105210716,1.79
TCG0092106140406,1.31
TCG0092107181850,2.39
TCG0092107181911,2.03
TCG0101901141323,2.2
TCG0101901182146,1.52
TCG0101906170800,1.97
TCG0101909300102,0.77
TCG0101911220523,1.46
TCG0101912031018,2.7
TCG0101912041038,1.23
TCG0101912041813,0.53
TCG0101912041935,1.41
TCG0102001140453,2.52
TCG0102002010207,2.25
TCG0102002171240,0.99
TCG0102004120044,1.94
TCG0102004260949,2.03
TCG0102005060157,1.04
TCG0102005110858,1.16
TCG0102006010602,2.71
TCG0102006040531,0.74
