FileName,real_Tva_total_1,real_Tva_total_2,real_Tva_total_3,real_Tva_total_4,real_Tva_total_5,real_Tva_total_6,real_Tva_total_7,real_Tva_total_8,real_Tva_total_9,real_Tva_total_10,real_Tva_total_11,real_Tva_total_12,real_Tva_total_13,real_Tva_total_14,real_Tva_total_15,real_Tva_total_16,real_Tva_total_17,real_Tva_total_18,real_Tva_total_19,real_Tva_total_20
FKS0032102200401,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.0988738405602125,0.147366249102863,0.147366249102863,0.147366249102863,0.147366249102863,0.147366249102863,0.147366249102863,0.147366249102863
FKS0032102270033,0.0851805506917425,0.0837427935510097,0.0837427935510097,0.0837427935510097,0.0837427935510097,0.0722040246017388,0.0728664029246722,0.0728664029246722,0.0728664029246722,0.0728664029246722,0.0728664029246722,0.0728664029246722,0.100327787846769,0.10125059786983,0.10125059786983,0.10125059786983,0.10125059786983,0.10125059786983,0.10125059786983,0.10125059786983
FKS0032102270204,0.100394840385156,0.0988579329082059,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.0834123671470442,0.192336855230244,0.142749231453009,0.142749231453009,0.142749231453009,0.142749231453009,0.142749231453009,0.142749231453009
FKS0032103171729,0.135933333293099,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.133061731662416,0.203480003019567,0.096860026632781,0.113482687813951,0.113482687813951,0.113482687813951,0.113482687813951,0.113482687813951,0.113482687813951
FKS0032103201809,0.126141589692364,0.167861106158709,0.183647937916127,0.176276975930832,0.151411060436157,0.118611837044775,0.116824140078017,0.129610908332011,0.129610908332011,0.129610908332011,0.129610908332011,0.129610908332011,0.129610908332011,0.129610908332011,0.178830637092911,0.23204498176998,0.301277510836444,0.301277510836444,0.300491830656326,0.263055116750358
FKS0032104180929,0.17318226814687,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.161922845524407,0.14298341916972,0.14298341916972,0.14298341916972,0.14298341916972,0.153255500326501,0.459752438865805,0.361841399175369,0.335643204122663,0.335643204122663,0.335643204122663
FKS0032104191306,0.0746533362617607,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.0581316115588811,0.071017745403149,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726,0.181467313666726
FKS0032104231412,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.111965702151282,0.110711638252603,0.0849606890207537,0.0849606890207537,0.0849606890207537,0.0849606890207537,0.0849606890207537,0.0849606890207537,0.0849606890207537,0.0849606890207537
FKS0032105011027,0.141228596167162,0.265569934163664,0.289023414548807,0.289023414548807,0.289023414548807,0.206115829627253,0.206115829627253,0.206115829627253,0.184264678738439,0.184264678738439,0.184264678738439,0.184264678738439,0.184264678738439,0.180373079281735,0.165546291781295,0.285022024899831,0.285022024899831,0.285022024899831,0.285022024899831,0.285022024899831
FKS0032105140858,0.241133648026545,0.194878955849464,0.167801852319271,0.185199765301983,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.186820214024564,0.235860349444104,0.194529703248832,0.261575219705535,0.261575219705535,0.261575219705535,0.261575219705535,0.261575219705535
FKS0032106081019,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.0772940744431378,0.155118372389425,0.129639467020082,0.129639467020082,0.129639467020082,0.129639467020082,0.129639467020082,0.129639467020082
FKS0041902031001,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0583887959165928,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074,0.0831524023770074
FKS0041902051557,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.0823480644820921,0.117704204359017,0.103256758473365,0.103256758473365,0.103256758473365,0.103256758473365,0.103256758473365
FKS0041902231548,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0664030808078952,0.0910617304258118,0.104079061182839,0.104079061182839,0.104079061182839,0.104079061182839,0.104079061182839
FKS0041902240933,0.0896554235285794,0.0803338213161455,0.0849462603216931,0.073721359024943,0.073721359024943,0.0740922977831378,0.0834010584588112,0.0834010584588112,0.0893474479592275,0.0893474479592275,0.0893474479592275,0.0893474479592275,0.126997854325587,0.110139772927629,0.110139772927629,0.110139772927629,0.110139772927629,0.110139772927629,0.110139772927629,0.110139772927629
FKS0041903070426,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.116208109112691,0.135054734601402,0.135054734601402,0.135054734601402,0.135054734601402
FKS0041903291224,0.0675885883296136,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.0909018718583509,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284,0.101896941132284
FKS0041903300300,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0614134186615651,0.0648212839514803,0.120503253582455,0.0833370265296428,0.0833370265296428,0.0833370265296428,0.0833370265296428,0.0833370265296428,0.0833370265296428,0.0833370265296428,0.0833370265296428
FKS0041904100419,0.0440187442662778,0.0531878738926845,0.047134015908393,0.0449984678860563,0.0449984678860563,0.0594256050103091,0.0561957849062568,0.0561957849062568,0.0612348326026644,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855,0.0592930827899855
FKS0041905131859,0.149496847423251,0.0942292846385826,0.0905121178627342,0.156741253086079,0.156741253086079,0.153143657410571,0.153143657410571,0.113608646516211,0.113608646516211,0.202203310420175,0.176724420337673,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551,0.15499860943551
FKS0041906111021,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.103864535043045,0.125208066047786,0.121426384879941,0.121426384879941,0.121426384879941,0.121426384879941,0.121426384879941,0.121426384879941
FKS0041906121935,0.0597186734239787,0.0597186734239787,0.0597186734239787,0.0597186734239787,0.0597186734239787,0.0634800550674117,0.0641665517998857,0.0641665517998857,0.0641665517998857,0.0641665517998857,0.0641665517998857,0.0654725937549841,0.12970418337438,0.113856759921081,0.113856759921081,0.113856759921081,0.113856759921081,0.113856759921081,0.113856759921081,0.113856759921081
FKS0041906170800,0.107602332662115,0.0926063747440348,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0769054687249712,0.0843706880896946,0.0843706880896946,0.0947808840063474,0.138903462046838,0.160430184321362,0.152431911720205,0.152431911720205,0.152431911720205
FKS0041907170025,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.0747694487396238,0.100496143050164,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728,0.107806926066728
FKS0041908041923,0.197602325887781,0.197602325887781,0.197602325887781,0.191821374699832,0.168712679903663,0.153817385753655,0.153817385753655,0.153817385753655,0.153817385753655,0.20899392944404,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781,0.189154592732781
FKS0041909120144,0.105621344399848,0.105091875470611,0.105091875470611,0.0821298322066193,0.0821298322066193,0.0821298322066193,0.0821298322066193,0.0821298322066193,0.0821298322066193,0.090201511910374,0.151529103910404,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062,0.125886445126062
FKS0041911031402,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.0606038584820864,0.107647081103351,0.0921248550493509,0.0921248550493509,0.0921248550493509,0.0921248550493509,0.0921248550493509,0.0921248550493509,0.0921248550493509,0.0921248550493509
FKS0041911081818,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.0912415972613858,0.106108673534582,0.130757681331484,0.115540444875842,0.113246517058368,0.10131293244433,0.10131293244433
FKS0041911161817,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.0896434629636812,0.126084883585061,0.117703302089768,0.117703302089768,0.117703302089768,0.117703302089768,0.117703302089768
FKS0041912041038,0.118597219207536,0.118597219207536,0.118597219207536,0.107049863741184,0.111119838653873,0.111119838653873,0.111119838653873,0.111119838653873,0.105252755067593,0.105252755067593,0.105252755067593,0.0898880505588952,0.0839545062603737,0.0839545062603737,0.10295227576248,0.10295227576248,0.10295227576248,0.111714199399812,0.138074694732387,0.138074694732387
FKS0041912052235,0.0958032821365023,0.073306756900293,0.073306756900293,0.0828609972449186,0.0828609972449186,0.0744072644374777,0.0744072644374777,0.0744072644374777,0.0744072644374777,0.0744072644374777,0.0798563075253558,0.0909267136193695,0.0883349404737377,0.0901378668666223,0.0901378668666223,0.106878973330852,0.106878973330852,0.106878973330852,0.106878973330852,0.106878973330852
FKS0041912071234,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.155377945120232,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255,0.106614024884255
FKS0041912111839,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.109092281654312,0.107360022445047,0.0951187221382094,0.0951187221382094,0.0951187221382094,0.0951187221382094,0.0951187221382094,0.0951187221382094,0.0951187221382094,0.0951187221382094
FKS0042001141325,0.152670458252624,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.12165252737254,0.155256007213115,0.155256007213115,0.155256007213115,0.155256007213115,0.155256007213115,0.155256007213115,0.257033922085085
FKS0042002121937,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.127721443734363,0.168729419906574,0.198003621889797,0.198003621889797,0.198003621889797,0.198003621889797,0.198003621889797,0.198003621889797,0.198003621889797,0.198003621889797
FKS0042003211803,0.0803790722529087,0.0811436902220943,0.100694007240204,0.0881068605117444,0.0672597903132788,0.0672597903132788,0.0672597903132788,0.0699021695468694,0.0699021695468694,0.214030042532962,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739,0.149571798748739
FKS0042004200539,0.244744704224759,0.200232606647372,0.0958208042664489,0.0837515786493664,0.127502388279378,0.105543414141511,0.105543414141511,0.105543414141511,0.105543414141511,0.10076886047727,0.10076886047727,0.111689091809057,0.0999330338260459,0.0897337768596149,0.0966988265464766,0.113953470121099,0.113953470121099,0.113953470121099,0.119013690459728,0.160001393537306
FKS0042004231226,0.0629777925925139,0.0595297456079763,0.0595297456079763,0.0627098561729081,0.0627098561729081,0.0627098561729081,0.0627098561729081,0.0627098561729081,0.0627098561729081,0.0964686084773686,0.0967755382841499,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479,0.09158076161479
FKS0042005061016,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.177940336951679,0.174182901172527,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239,0.142818305898239
FKS0042005110858,0.137052579549737,0.120548455946728,0.0989301549083134,0.0989301549083134,0.0907874002116481,0.109019154471589,0.0953952942913805,0.0953952942913805,0.0953952942913805,0.0953952942913805,0.0953952942913805,0.0953952942913805,0.0953952942913805,0.119974249388396,0.119974249388396,0.119974249388396,0.18498233297834,0.111739909808061,0.18207208340031,0.168683472800323
FKS0042005181200,0.104468001561241,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.0969000652850564,0.152081785133243,0.156951935308364,0.156951935308364,0.156951935308364,0.156951935308364,0.156951935308364,0.156951935308364,0.156951935308364,0.156951935308364
FKS0042005191217,0.101583128258497,0.101487754907044,0.101487754907044,0.101487754907044,0.101487754907044,0.101487754907044,0.101487754907044,0.101487754907044,0.200211129673252,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192,0.112437019020192
FKS0042006010602,0.105577728574105,0.0887799514915846,0.0887799514915846,0.0887799514915846,0.0922685566065253,0.102645004759291,0.114617574989183,0.130365436338888,0.118892436923693,0.118892436923693,0.117715253191866,0.117715253191866,0.0951605256896106,0.0951605256896106,0.0951605256896106,0.11130256809651,0.0893208611582322,0.0893208611582322,0.0893208611582322,0.185120589381488
FKS0042006160155,0.0661626122999738,0.0661626122999738,0.0661626122999738,0.0661626122999738,0.0692896344087491,0.0692896344087491,0.0692896344087491,0.0692896344087491,0.0631067903296434,0.0631067903296434,0.0631067903296434,0.0631067903296434,0.0889201801211148,0.100803304607103,0.104291918368983,0.104291918368983,0.104291918368983,0.104291918368983,0.104291918368983,0.104291918368983
FKS0042007031413,0.108919687213676,0.108919687213676,0.104154309997908,0.104154309997908,0.104154309997908,0.104154309997908,0.104154309997908,0.104154309997908,0.104154309997908,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919,0.0859626243106919
FKS0042007171349,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.0503952062645791,0.13163011912305,0.153472909711231,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528,0.13730358016528
FKS0042008091430,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.127046960836789,0.133203774334688,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607,0.131240325750607
FKS0042009070634,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.167361667696304,0.175613187022816,0.194655692299027,0.194655692299027,0.194655692299027,0.194655692299027,0.194655692299027
FKS0042009121144,0.117234970712918,0.185641462761545,0.130851520317806,0.0797094359585832,0.0797094359585832,0.0940984143648046,0.0940984143648046,0.0940984143648046,0.0940984143648046,0.102918167816735,0.102918167816735,0.105843048813095,0.105843048813095,0.134425694897698,0.134425694897698,0.129409292358227,0.129409292358227,0.129409292358227,0.129409292358227,0.129409292358227
FKS0042010051132,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.0889798222521584,0.15136603207184,0.15136603207184
FKS0042010141942,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.122886810462453,0.107095483896128,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213,0.121489176795213
FKS0042011181518,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.0870335888046383,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753,0.124091551099753
FKS0042011210720,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.0930900244510355,0.14461534713949,0.14461534713949,0.14461534713949,0.14461534713949,0.14461534713949
FKS0042011221906,0.211610138095969,0.146352620963403,0.141294996880562,0.131926289598467,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.099534218566484,0.242047928003489,0.195064750274354,0.166081991764887,0.199632805337856,0.162562771049152,0.162562771049152,0.162562771049152
FKS0042012180803,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.0654642029013417,0.162874172980938,0.162874172980938,0.162874172980938,0.162874172980938,0.162874172980938,0.162874172980938,0.162874172980938
FKS0042012290115,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.0521241426299993,0.131958700146742,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039,0.119835671662039
FKS0042012300935,0.0926888876866504,0.0981459099954379,0.0981459099954379,0.084446325697645,0.0912219140939925,0.0912219140939925,0.0838852253562294,0.0965290033532489,0.0965290033532489,0.0903578455686554,0.0783945293058283,0.0783945293058283,0.0783945293058283,0.0783945293058283,0.0891593506572288,0.167289035862447,0.129860289888047,0.129860289888047,0.129860289888047,0.129860289888047
FKS0042101101538,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.0584530857476019,0.101718704038055,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654,0.0891140039964654
FKS0042101230104,0.0632478477952719,0.0543222639835049,0.0543222639835049,0.0628814006246471,0.0688317306954384,0.0688317306954384,0.100750632799336,0.100750632799336,0.096780442422071,0.096780442422071,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729,0.112189494143729
FKS0042101232212,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.0816654253083392,0.118022632280175,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846,0.0935070843249846
FKS0042101290324,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.125599742226927,0.129773280317099,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841,0.128197029829841
FKS0042102132308,0.160112678137572,0.103241232023944,0.0893627268426679,0.0840783508949534,0.10081940380697,0.105462210837181,0.102341948128073,0.116940514729902,0.095507425893159,0.0834344575120606,0.0834344575120606,0.119248279220563,0.107601896066082,0.163024252462342,0.195703542438204,0.300018205303768,0.274771190680289,0.228523273534578,0.214569683799307,0.214569683799307
FKS0042102132336,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.0603167184983582,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118,0.127965678975118
FKS0042102140114,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.110239986276463,0.134670690807581,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661,0.123805270358661
FKS0042102140132,0.0446949892077399,0.05596337025087,0.0629619560096013,0.0629619560096013,0.0629619560096013,0.0629619560096013,0.0629619560096013,0.0629619560096013,0.063518494342291,0.233896588093405,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258,0.114989276706258
FKS0042102141411,0.0887288110308956,0.083738813511366,0.0771902467342532,0.0771902467342532,0.0750885505180728,0.0624547241207626,0.0624547241207626,0.0645302527252326,0.071373674939551,0.0795873320204461,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994,0.140431980891994
FKS0042102141453,0.0719373453811432,0.0629243134602336,0.0629243134602336,0.060058733112814,0.060058733112814,0.060058733112814,0.060058733112814,0.060058733112814,0.0716529921376429,0.16707480784809,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212,0.149243917243212
FKS0042102141631,0.137715295590868,0.137715295590868,0.137715295590868,0.137715295590868,0.137715295590868,0.137715295590868,0.137715295590868,0.137715295590868,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115,0.130867724305115
FKS0042102141659,0.0841523494825247,0.0619957017128594,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.0616866291180163,0.144600013725909,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167,0.135703086026167
FKS0042102141747,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.0502076746408944,0.106280592034868,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985,0.081987790668985
FKS0042102141826,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.0737125494663568,0.239900738002237,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065,0.154424470407065
FKS0042102142041,0.114463325877485,0.095880621022764,0.095880621022764,0.095880621022764,0.095880621022764,0.095880621022764,0.095880621022764,0.095880621022764,0.095880621022764,0.0931837844338536,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732,0.110862741385732
FKS0042102152126,0.117472656162842,0.104622404112681,0.104622404112681,0.104622404112681,0.104622404112681,0.104622404112681,0.104622404112681,0.104622404112681,0.104622404112681,0.223171889413391,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491,0.157281595755491
FKS0042102172306,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.0689453130302748,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856,0.185419416269856
FKS0042102181152,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0548547733222158,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854,0.0818080946625854
FKS0042102181502,0.0540211364338268,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.0529498737113677,0.145012272247416,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951,0.095651434148951
FKS0042102181937,0.0821349687794509,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.0788760094854474,0.124022020765789,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192,0.124359317369192
