FileName,real_arias_UD_1,real_arias_UD_2,real_arias_UD_3,real_arias_UD_4,real_arias_UD_5,real_arias_UD_6,real_arias_UD_7,real_arias_UD_8,real_arias_UD_9,real_arias_UD_10,real_arias_UD_11,real_arias_UD_12,real_arias_UD_13,real_arias_UD_14,real_arias_UD_15,real_arias_UD_16,real_arias_UD_17,real_arias_UD_18,real_arias_UD_19,real_arias_UD_20
FKS0141906170800,0.0504460226060235,0.0682399123154595,0.0752474030558878,0.0798676916519264,0.0844538600030807,0.0877110217711268,0.0948066555782742,0.104459762657163,0.112384438509337,0.129958452628203,0.218186359372131,0.247069474669895,0.258094967497548,0.266284277622016,0.270892562056993,0.275852783353974,0.278211706029903,0.281496105380937,0.28313624459003,0.284256470800317
FKS0141907170025,0.000962474226914746,0.00115301514646815,0.00131372069412413,0.00141347721448267,0.00152461644587651,0.00163177853126198,0.0017642916187868,0.00185367437057807,0.00194188888093525,0.00205566481388446,0.00223277454071542,0.00339876300275747,0.00440063001473293,0.00480052537400399,0.00495493216531977,0.0052033368874536,0.00534362734208302,0.00549286593215825,0.0056441182336167,0.00572950870158953
FKS0141908041923,0.000177613738258384,0.00049094797749231,0.000828922243551034,0.00142998453874215,0.00318023433434243,0.00440690243448354,0.00558556926075906,0.00749603845342814,0.00898656375120949,0.0107816007931905,0.0124266172271772,0.0143317206012439,0.0172973795452671,0.0196046692055548,0.0212990881870812,0.0238498395958308,0.0267961546878685,0.0309246383522113,0.0453934348239547,0.0543864851833957
FKS0141909300102,0.000355046416264006,0.000694304265105385,0.000894366678976967,0.00134287985224913,0.00203048388719048,0.00240763874158582,0.00295646232516708,0.00406334652292319,0.00816249420617887,0.0106027830669163,0.0123240692540154,0.0131593880521147,0.0138527221618893,0.0143206342202099,0.0146707891581419,0.0149659427702229,0.0152795309972625,0.0155292281377637,0.0158020760798943,0.0159377894335657
FKS0141911031402,0.000831438328168786,0.00121843765338632,0.00137709033605325,0.00149275544018399,0.00158577630611649,0.00169185688197301,0.00177150480378698,0.00186206704669484,0.00204511453910576,0.00221366261154357,0.00238959952544351,0.00253883014060704,0.00281413651954022,0.00296635529051909,0.00478042309413318,0.00604884196996182,0.00690767401777249,0.00738089976476395,0.00809976248488403,0.00865206671595197
FKS0141911081818,0.00506389121823978,0.00622056486086215,0.00706906562069933,0.00795191647516198,0.00969663312374748,0.0111134602790111,0.0120107500618248,0.0145479595172307,0.0259568861205202,0.0296966648991698,0.0314786544110253,0.0334299309817879,0.0345492043023979,0.0355671993354312,0.0363827155257025,0.0367095064044976,0.0370802504854035,0.0374216499663746,0.037642628999826,0.0378048811818994
FKS0141911122155,0.000416694754355891,0.000498748994089493,0.0005837314835299,0.000680035151144741,0.00082174190975164,0.000962710748699589,0.00106599532499004,0.00119474210985865,0.00131917432504129,0.00197631583348303,0.00271998237043801,0.00314533241961485,0.00336651182563408,0.00362579453792751,0.0038275355585809,0.00395405316725321,0.00409451034718753,0.00415945835585498,0.00422790585662772,0.00430418985553179
FKS0141912031018,0.000109075835440768,0.000281794893098324,0.000502297143206651,0.000691028136547556,0.000812632024709335,0.00100725385054146,0.00110625184054354,0.00133906785784643,0.00152360533868281,0.00171156875761767,0.00188612714725929,0.00217835508391847,0.0030479492703261,0.00388404615189712,0.00462338989965419,0.00506815122144705,0.00557642699700532,0.00585693924843942,0.00618634710491839,0.00653391693650704
FKS0141912041038,0.0185394040304246,0.0292876227918984,0.217639512235061,0.241436247061366,0.251397735291879,0.258412932592305,0.264519885873325,0.269121511814672,0.275430108644855,0.280723646494619,0.28445653854663,0.287932948793229,0.29037966938989,0.2922644460516,0.294080305983505,0.294725698715124,0.295614884070187,0.296597805842616,0.297014693386599,0.29757531101207
FKS0141912052235,0.00446130652025483,0.0117722989181068,0.0758314937222665,0.0852104475063663,0.0889049257593717,0.0917862830450364,0.0940257181974067,0.0958058795059324,0.0975400342733933,0.0995897260691027,0.101581641983459,0.102696125212033,0.103536422725975,0.104482991458091,0.104989983676992,0.105764270013057,0.106258973593857,0.106513148864457,0.106769900631902,0.107057622738432
FKS0141912190923,0.000701777989497157,0.000779567854454591,0.000829757205307331,0.000850888261653547,0.000870378730173193,0.000891966671263266,0.000920292739009407,0.000947463298690636,0.000989764462563825,0.00103295127543944,0.00107166312903259,0.00112701994036546,0.00136044313424803,0.00152600718053163,0.00165367611576783,0.00173705592092228,0.00181260484458733,0.00186693459475827,0.00191050827293288,0.00194264836183317
FKS0142001140453,4.45856065970652e-05,0.000430023063989561,0.000619532293508577,0.000776489740334297,0.000887726128120146,0.0010430280702155,0.00115790276921602,0.00134273211982585,0.00153310822830175,0.00191133041131295,0.00225727117594616,0.00272214015392648,0.00556377498093607,0.00678578549989734,0.00758906791357838,0.00821792788739775,0.00913633545619436,0.00978826994556042,0.0100817349649027,0.0105484802299935
FKS0142001141325,0.000971510912996422,0.00188210323975872,0.00244681274106588,0.00274657195002127,0.00288459773490267,0.00305295336259237,0.00327322829474943,0.00355154423600751,0.00379055550759667,0.00394624805498445,0.00413573843369659,0.00446444454456224,0.0101848227266121,0.0122203387925259,0.0131974545487694,0.013776081273953,0.0141313344864232,0.0144317841454816,0.0146196425386823,0.014782304074134
FKS0142001211918,0.000376747621502025,0.000655758035982242,0.000813046808530293,0.00131066096092091,0.00225500108930028,0.00294362761990289,0.00379543546529321,0.00436430164703401,0.00790901396084299,0.0101217427837446,0.0113071528729904,0.011789383792297,0.012168764714716,0.0125771575240706,0.0128439622423761,0.0130366172110563,0.013245561135017,0.0134203271216513,0.0135908221739741,0.0137426607626705
FKS0142002010207,7.40460748836123e-05,0.000199268292150298,0.000346875338470947,0.000585235415852916,0.000788950098222074,0.000957707295358891,0.0010679903640312,0.0011726968144159,0.00130837225911608,0.00141246936991588,0.00157233146517142,0.00168933942759281,0.0018953032322577,0.00315526430598312,0.00480868147423832,0.00575566107494828,0.00687257289490863,0.00740859419847467,0.00781053452257027,0.00817548158788289
FKS0142002121937,0.00148075961315179,0.00559488732453267,0.0077508334523052,0.00891584252640079,0.0124996442506952,0.0143139177516474,0.0166364338472186,0.0199964212181134,0.0229267804596463,0.0254882752254359,0.0280841439805623,0.0303814494589426,0.0324994807478504,0.0468595280785585,0.0689746181490914,0.088912488701007,0.097564054826947,0.10280540778427,0.1073778285822,0.109894687769996
FKS0142003312024,0.000928218912342147,0.00141824986069165,0.00170503795754406,0.00202326463741218,0.00241672319164895,0.00263100329882575,0.00299585687101586,0.0032916740257802,0.00361288842849507,0.00430299306439224,0.00607182747797974,0.00753308699433257,0.00855243179680546,0.00959889318168779,0.0102576748373784,0.0105432292902449,0.0108319499859695,0.0111050109009685,0.0113311145580529,0.0114474883940744
FKS0142004120044,0.000296210147227065,0.000830094416262646,0.00117728425763879,0.0012751236591582,0.00155064492128435,0.00183632951828542,0.00210234637474209,0.00238896667079719,0.00287336739378433,0.00336449120817495,0.00389371015118502,0.00753419790098569,0.00945744672552075,0.0115297934677992,0.0123927032396594,0.0130376338076845,0.0136249918797275,0.0140435839529047,0.0143014658170204,0.0146664783462039
FKS0142004161118,0.000886213470950592,0.00102185582716536,0.00112664404149039,0.00122124936052146,0.0013395701375334,0.00145379274388231,0.00155933165516457,0.0016956526393371,0.0019327148973906,0.00426606562469341,0.00479650889193814,0.00544508236651733,0.00569675101818204,0.00585638929704046,0.00600675644773647,0.00609198324255701,0.00627028753619828,0.00635167059040968,0.00642088858706784,0.00647764677480231
FKS0142004231226,0.00188330505932076,0.00234371741408249,0.00292932795390522,0.00348033134340884,0.00497131487106941,0.00624178160143126,0.00688486448905717,0.00742231740982504,0.00776429202617302,0.00799181995409444,0.00831516950850076,0.00855659324464942,0.00879845879919552,0.00897792772960346,0.00914023316816543,0.00921222466135071,0.00926127866188269,0.00933720559295941,0.0093955194386013,0.00944449730107476
FKS0142005042234,0.00180837891574166,0.00212899550864051,0.00227255052100535,0.00240945055508614,0.00264744753423605,0.00290458124222042,0.00306155416604134,0.0032075189795699,0.00334864583320666,0.00364318106973107,0.00521633351243681,0.0058598504525107,0.00614024895075038,0.00640424067075097,0.00689111394896358,0.00714114029066782,0.00737167489239788,0.00751255452148166,0.0077004137226377,0.00781480062950048
FKS0142005110858,0.00126747526483732,0.00576006336786745,0.00805797951802573,0.00920149222799936,0.0103734113897496,0.0122951881924606,0.0133700917725039,0.0142024936708879,0.015241943144248,0.0160037118642645,0.0193246876179658,0.0251981573839333,0.0296914143437178,0.0341107201700826,0.0362531213760739,0.0384988941684471,0.0398923267116552,0.041234761904487,0.0418546972657947,0.0428850667122877
FKS0142005191217,0.000112048240404145,0.00076365360465039,0.00133090437748438,0.00163763214623751,0.00194794105190558,0.00240428247098165,0.00312819119545057,0.00409967455338955,0.00467929687667681,0.00533568559371267,0.00597987349810596,0.00655832731944991,0.00701206786641362,0.00951959108919352,0.0131912999231635,0.0149043322025156,0.0165488855795779,0.0188473756537906,0.0213582358639904,0.0223049856030643
FKS0142006010602,0.000303817678246971,0.00101110002870567,0.0013391937154804,0.00165750634670739,0.00196148110158914,0.00244751009882447,0.00303217638175452,0.00396936367191244,0.00573613544695577,0.00725517022761919,0.00875902855148434,0.0104487011556294,0.011817013038183,0.0171489180466743,0.0210417434497918,0.0245012244562376,0.0272542024159042,0.0293156768222964,0.0306157460415825,0.0324325583810574
FKS0142006040531,0.0015260599591414,0.00227606729365831,0.00258340655047871,0.00308513299951957,0.00362180747162626,0.00484723664876172,0.00582998881389259,0.0067855379180379,0.010212681395746,0.013091044629903,0.0154853125413646,0.0167813230327343,0.0174065775136774,0.0181616826646583,0.018870667173846,0.0194341362622937,0.0197697291165371,0.0201019947153399,0.0205500605462422,0.0209784766159514
FKS0142006250447,2.43236053448683e-06,0.000132235193506423,0.000489286496697573,0.00104970716183857,0.00191204581915498,0.00278694111558629,0.0031629459738791,0.00439975723794003,0.00472301325160548,0.00521946918408891,0.0058749458867928,0.00639094807727558,0.0068124964508623,0.00717320617280225,0.00737447777755429,0.00755658366139957,0.0077417527454952,0.00787728826588187,0.00809308368521879,0.00828260758182954
FKS0142009101226,0.00133709421458198,0.00147055520613992,0.00155713954141961,0.00164634358379621,0.00174365084312425,0.00183873330289783,0.00226206931352987,0.00244244001907164,0.0026949224633482,0.00289731556232298,0.0030503027773316,0.00317828692168329,0.00331232583634033,0.00341240186813743,0.00346045737713609,0.00349623556444754,0.00353195580952603,0.00356947374695999,0.00359566655178538,0.0036138840400086
FKS0142009171400,0.000156058581682596,0.000326196499925472,0.000476412399156884,0.000712966656421863,0.00154124362919325,0.00200782627567981,0.0023906066317897,0.0029107739196105,0.00676349960939275,0.00886273825849348,0.00957809069756709,0.0101113933500408,0.0108199585047147,0.0110716517715925,0.0113579400866356,0.0115453078890544,0.0117771285841948,0.0119080822478658,0.0120875587579944,0.0121541011435216
FKS0142009200904,0.00170332430791186,0.00232061543047162,0.00829686052301854,0.0143375910414032,0.0172834575102977,0.0196562373153812,0.0213889829727113,0.0222140437014339,0.0234462085808037,0.024193276503725,0.0248442871189097,0.0254375746424131,0.0259750838474251,0.0263395240817953,0.0266422957722631,0.0268417443710718,0.0270197735170254,0.0271926501563801,0.0272855245104756,0.0274227262547043
FKS0142010051132,0.00256677629426974,0.00301145251305408,0.00319365130511744,0.00328379169056138,0.00337182252173965,0.00349565656399767,0.00363812199309319,0.00383166224544421,0.00407927334591675,0.00434542086651558,0.00469290775700669,0.0052801404304099,0.00663892057245613,0.00815984157909541,0.00869293410397434,0.00915547485280902,0.0094206714661602,0.00966012513869567,0.00986919179810291,0.00997340596053944
FKS0142010100739,0.000236789477299302,0.000316684526980746,0.000340411911988543,0.000381275252886423,0.000548376766136499,0.00065522622442325,0.000780682093687321,0.00102964547555264,0.00224351581640782,0.00279992799525474,0.00314230447163357,0.00329191282848456,0.00336775235496112,0.00345413384544585,0.00351040537636975,0.00354500930715455,0.00358782478914488,0.0036160534783418,0.00365159246673136,0.00366863773624712
FKS0142011221906,0.0243262021094035,0.0378272341616045,0.0432704451150295,0.0496124938005858,0.053237439232233,0.062180378824416,0.0669448621479962,0.0718927073294557,0.0962800466013426,0.176449189051012,0.210966410525258,0.226919580994939,0.241775393360737,0.251519702214142,0.255779667880105,0.26545068839423,0.270110488539585,0.273151696393628,0.276851210960419,0.279862156319443
FKS0142012290115,0.00109642749464571,0.00122205270060941,0.0012991668376243,0.00136754111879203,0.00149755807621403,0.00161138600382463,0.00178916219985373,0.0018762174683072,0.00207393497916986,0.00401530772907397,0.00462403540023068,0.0050701431209236,0.00521007478297914,0.005323585017103,0.00541700046080085,0.00550315910792392,0.00561217417453846,0.00565712289198612,0.00569673372782043,0.00573252219055557
FKS0142012300935,0.00088300111943429,0.00287771788937744,0.00376891687481576,0.00444869892604981,0.00817881136650739,0.0111148828512489,0.0134730196535575,0.0161920691983826,0.0284736603704955,0.0402810704283544,0.0443898694964442,0.0467671614991175,0.0506429484327637,0.0530115128809838,0.0545412442503602,0.0564552723405877,0.058064637783144,0.0593877166293762,0.060741268437255,0.0621558303624321
FKS0142101232212,0.00112402317026424,0.00126189390140753,0.00135049956326546,0.00142208754534277,0.00148442174889694,0.00155486144489364,0.00166764990075784,0.00171720839233597,0.00178450684091266,0.0018682077944929,0.00194911384559941,0.00229143206308484,0.00297581659615769,0.00329492708568367,0.00373139611852943,0.00386513627298965,0.00409925676096499,0.00426996040628694,0.00438182163688587,0.00448167784708771
FKS0142101260825,0.000881869351933704,0.00114864945296813,0.00136462369862055,0.00146180706772286,0.00157071751311987,0.00179793452063439,0.0019861406648886,0.0022270657253203,0.00250031077091669,0.00322132119956374,0.0037818353467496,0.00410218419920237,0.00434138860236933,0.00458334599738025,0.00474966024846104,0.00487684401465048,0.00495719111855692,0.00502164863172912,0.00510847866961008,0.00516655745680142
FKS0142101290324,0.000472716218763201,0.000609026196702537,0.000686497337417955,0.000778279277559184,0.000893150114186535,0.0010516951453078,0.00123991553352689,0.00144041518630987,0.00180139717924328,0.00478370584099189,0.00594858759196341,0.0063243294601817,0.00654720667380547,0.00662399391363841,0.00688172343373891,0.00697264590708672,0.00704602631216788,0.00710882605567235,0.00717469844046651,0.00722391012447325
FKS0142102020301,1.81881091555496e-05,3.33571998914461e-05,4.08337499759751e-05,4.92035404851754e-05,5.62516253563123e-05,6.47826076491817e-05,8.19099814715209e-05,0.000102529588177655,0.000136224478887736,0.000193381763120808,0.000238216864002261,0.00131092274877741,0.0019487090782454,0.00227867599804915,0.00235288527585289,0.00238966664805328,0.00241989643558727,0.00243813485617669,0.00244847579309789,0.00245677873408403
FKS0142102132308,0.000637021908402304,0.0040680471714508,0.0164190491408615,0.0457407027025322,0.129946250889929,0.239434958288736,0.307396521931366,0.428838292097637,0.562329789901269,0.674870603473658,0.874433224559205,1.01691804601824,1.13781360686883,1.33234534315959,1.485261925233,1.62650403829012,1.82157745992962,2.01265702633169,2.23497550274477,2.52294834548629
FKS0142102270033,0.000168639488270197,0.000267814385965657,0.000325887177459209,0.000356194399231121,0.000402686015554372,0.000552427451502894,0.000633884609883453,0.00071316989535221,0.000809936346263282,0.00089315259635773,0.00108882880615642,0.00315856033494096,0.0037689616866298,0.00398616884207241,0.00407753319640929,0.00417684601709442,0.00425883245815531,0.00433258587634092,0.00438347748514827,0.00443612786324294
FKS0142103160456,3.66484605169155e-05,0.000311332680607089,0.00057372543444392,0.000812888632490537,0.000929116617261891,0.00109388042577855,0.00123067108394904,0.00141243232886877,0.0016234276669692,0.00177027302321068,0.00209155204005435,0.00232044646098645,0.00279530004885852,0.00420747005698425,0.00575262113636336,0.00651228276726023,0.00706011083138177,0.00741833071448743,0.00778257107082759,0.00804063110430408
FKS0142103171729,0.000192962281848403,0.000517676760093703,0.000703686063547912,0.000802525574437111,0.000915594232767985,0.000995010703297708,0.00108281704665629,0.00117302986187268,0.00130430211720091,0.00142749299092766,0.0016278472751866,0.00177773623344706,0.00188515309922601,0.00199348169376346,0.00209654527246759,0.00223882608383157,0.00287128688801398,0.00377011847892064,0.00442960622002162,0.00478320563045909
FKS0142105011027,1.5870677819859e-05,8.19937390170178e-05,0.000937642141138948,0.00203429358570257,0.00321385034406596,0.00584333305792092,0.00846158816310596,0.0105232692949426,0.0127547366235823,0.0147751874916303,0.016356412349856,0.0184003152745933,0.0201809677763259,0.0219807492087602,0.0237781195127737,0.0261645279532667,0.0278865403920495,0.0303101651829195,0.0328384912773372,0.0354877544503352
FKS0142105140858,2.56351253347365e-05,0.000156825331571509,0.000544124549945898,0.00105966153956977,0.00153845210339541,0.00208487487959055,0.00273120896284694,0.00307606301372342,0.00344639975256312,0.00382175928228829,0.00420137706511814,0.00472805231586205,0.00502070600338134,0.00575437759032225,0.006511323736135,0.00722371447650916,0.00820044589610876,0.00927101059080761,0.0112601650681868,0.0132006462344849
FKS0142105210716,0.00102147074248131,0.00131032839633896,0.00142787651530731,0.00148016755483053,0.00153003230007078,0.0015698733755145,0.00173437471758038,0.0021357527152801,0.00235297797859032,0.00246515547222284,0.00257102695157809,0.0026256546368487,0.00265863077185767,0.00268054993875878,0.00269815029878788,0.00272232217375278,0.00273469253208959,0.00274687075462772,0.00275610099809757,0.00276178570062867
FKS0142106140406,0.00299851273530207,0.00347872132295537,0.0124911519479775,0.0163097452665911,0.0171678122516269,0.0178845383067596,0.0185577599349724,0.0190449394276592,0.0196007357184093,0.0199598091965874,0.0202732773620579,0.020596184035941,0.0209238391004021,0.0211934587813163,0.0213475489238843,0.0214704846509224,0.0215274813764274,0.0215873579136791,0.0216422480645977,0.0217037166066993
FKS0142107041535,0.00166955474622222,0.00357315940490417,0.00412656617603804,0.00472801637679257,0.00672906871816721,0.00783892917509539,0.00858890815157602,0.0115249536359584,0.0183366073819059,0.0194543655367238,0.0205653750012233,0.0214391534404722,0.0219145369730386,0.0221736740707753,0.0225816267760613,0.0228826089658738,0.0231148926590507,0.0232828683319513,0.0234365578273606,0.0235607923064343
FKS0151905270404,0.000359241338688305,0.000564349263886207,0.000684369196688653,0.000760813237933301,0.000906068065472666,0.0014580601024243,0.00274540241238621,0.00324459811025233,0.00345900461574107,0.00357274983120753,0.00369066590539645,0.00379346939246738,0.00386652580028093,0.00390113791389287,0.00394887597065927,0.003995205318863,0.00402383245141751,0.00405033948979321,0.00406485710129248,0.0040814561776454
FKS0151906170800,0.00174731500713323,0.00409965048613625,0.00517480447230156,0.00579166510829038,0.00642604694869113,0.00688471786310849,0.00778262268751303,0.00906777880763913,0.0103509765419659,0.0113411467262472,0.0140333184245368,0.0241328631920316,0.0276360219940712,0.0310609005224047,0.0329917494274666,0.0341852956640002,0.0348643665700094,0.0353549005553426,0.0360807585075953,0.0365164689838216
FKS0151908041923,0.00019554905491737,0.000581240505975943,0.00105196467837976,0.00153524445389853,0.00246980739537394,0.00359004428867995,0.00466441618780627,0.00565825473377687,0.00620984631767328,0.00713337868534768,0.00874377555302066,0.0109041541539484,0.0123632030018055,0.0135757306788224,0.0154115970791592,0.0179670443775556,0.0212608807045486,0.0241981426522503,0.0286502669461791,0.0363834988001906
FKS0151909300102,8.18069465849278e-05,0.000145960677505359,0.000194673737335999,0.000246239208449304,0.000322042175755601,0.000452230679156542,0.000617244748427339,0.00070092507876785,0.000823388927738101,0.00246930960351453,0.00294067656915585,0.00319538344485931,0.0033939548778728,0.00351455545990808,0.00363391454914856,0.00367216826270796,0.00371185599704104,0.00377762572863814,0.0037988043620905,0.00382478880089542
FKS0151911081818,0.00355010745706941,0.00406839041719132,0.00427023449316049,0.00456177638774993,0.00494801838161489,0.00536127999684081,0.00560308088698314,0.0057795730262404,0.00651749607523927,0.00840222021159016,0.00910842136865803,0.00941918939154814,0.00983561757318785,0.0101184697729798,0.0103035547619958,0.0104327008413469,0.0105285918891971,0.0105832305376263,0.010646925629691,0.010682620977812
FKS0151912041038,0.0126212670233069,0.0138739854650606,0.0148883039390105,0.0161709458686436,0.0222998601888608,0.0248918177232252,0.0259535001923232,0.0271067852422238,0.0280857466220143,0.0287743342309573,0.0293353485542135,0.0297872807400804,0.0302462060728159,0.0305201863010422,0.0307444538126161,0.0310726786684167,0.0313202292337043,0.0315074675360085,0.0316715849588696,0.0318033355387984
FKS0151912052235,0.000294917687885643,0.000587586262919938,0.0012471910642684,0.00303244059605615,0.00495085188268085,0.00551736981126812,0.00604119136108744,0.00648530532773692,0.00683741973227575,0.00705292997487638,0.00720312300760132,0.00744112047048157,0.00761181787544857,0.00774420935460867,0.0078873668674444,0.00798040741832802,0.00806156875201806,0.008120416392966,0.00818154499083446,0.00822375007357662
FKS0152002121937,0.00324848758076469,0.00595023093147065,0.00713823489885543,0.00767631012470402,0.00848763451870451,0.00973655516731448,0.0108784560168072,0.0120887014256993,0.0131732143875791,0.0147046874052538,0.0155889377332757,0.0167882144617617,0.018000162534465,0.0228901117299455,0.0355498694082264,0.0390178324855749,0.0445932501935232,0.0461169990221867,0.0481015895478428,0.0493520838727661
FKS0152003312024,0.000668227011880882,0.000964947360561879,0.00116451035366145,0.00133194859844445,0.00143714003318549,0.00156000187551367,0.00174709627933653,0.00186935151332114,0.00200810017973376,0.00213074888081303,0.00227081964340725,0.00306823578347474,0.00419608385292935,0.00463624428126067,0.00505237195655836,0.00532726171525025,0.00549721048206061,0.0056116815073063,0.00569097511347142,0.00573709665550177
FKS0152004231226,0.000685740201535057,0.000847737973791192,0.00100058115223696,0.00130345550328723,0.00283086472769725,0.00368051965832596,0.00391198070559294,0.00404673117853128,0.00419805968843106,0.00432266177898171,0.00440485610205735,0.0044885419629782,0.00455735380562331,0.00460358376605403,0.00464871408678325,0.00467957194585862,0.00469674816619527,0.00471560486342925,0.00472864101817665,0.00474291868390782
FKS0152005110858,0.00052032259232249,0.00191053222505561,0.00322472728593589,0.00390739510970028,0.00451346432952948,0.00546977068042552,0.0060421700650658,0.00660509359232965,0.00696984270742365,0.00753743245151074,0.00795934364313516,0.00895272325954892,0.0116863119595131,0.0128008005957447,0.0138108648973999,0.0152291636111597,0.0163939412945459,0.0170361007792313,0.0175245983379934,0.0178540961078523
FKS0152005191217,0.00026369458218511,0.000720007738519416,0.000960586696348277,0.00113469993341734,0.00151997351398464,0.00206121955631229,0.00290469987717805,0.00320584028062063,0.00351205257451176,0.00376568559160264,0.0040388805669823,0.00432769193226297,0.00493241466999435,0.0097699961989427,0.0113490095636282,0.0127585806715641,0.0135580245908829,0.0146010967687651,0.0151447673462074,0.015569195296571
FKS0152009171400,4.25479869892897e-05,8.49677095160226e-05,0.000118578104537401,0.000157848454483125,0.000263464672056583,0.000385724408990602,0.000461886818174442,0.000533237718375489,0.000601313996284912,0.00099153636033207,0.00122359487146074,0.00131985529726338,0.0014027029931455,0.00145583781834549,0.00152818485123441,0.00156381107685912,0.00160529185923446,0.00164809362325241,0.00168215151503096,0.00170463297572703
FKS0152009200904,0.000342825264427993,0.000562126147802161,0.000802320408445097,0.00106296708839434,0.00251196092177525,0.00299094121972882,0.00331760614043199,0.00364752680284447,0.0037741673724084,0.00394075989418007,0.00403676762174142,0.00416117712996825,0.00423971836488517,0.00432668982381528,0.00437361910799043,0.00440824225384126,0.00444952864438715,0.00448762244996486,0.00450703112290914,0.00452470819267702
FKS0152011221906,0.00927083917905713,0.0292845825732973,0.033386041107204,0.0362609040045031,0.0388503961516638,0.0438867158416966,0.0501423876877759,0.0523901942647165,0.054746937944759,0.0631271538840631,0.0962255552147022,0.11444118249511,0.121477957309836,0.126239990011343,0.130189064231271,0.131300855051242,0.13335793058782,0.134373858068345,0.136049522931447,0.137138931481538
FKS0152012300935,0.000610078660734983,0.00131120612050861,0.00150749620429152,0.00178644435578821,0.00224151683365278,0.00270035259876952,0.00318926563998549,0.00357362224144763,0.00399412925838835,0.012568301815601,0.0167751338997958,0.0200636590305093,0.0220963843945685,0.023166053756942,0.0242325572082709,0.0247559240298184,0.0251038559532715,0.0256889527792974,0.0260609733838431,0.026304187489453
FKS0152102132308,0.000871674828497403,0.00750920226919325,0.0246077895454319,0.050288088034099,0.109282087580703,0.17013532224222,0.218578934769267,0.281991766891583,0.333946516483756,0.413648971628675,0.501362516260995,0.588294085105608,0.662616733301471,0.743412518917349,0.853333059078367,0.936969143224817,1.0436596170692,1.14862292099804,1.24886914709997,1.50491907543393
FKS0152102141631,0.000100736604246996,0.000262318332832742,0.000377507318286361,0.00044885352482777,0.00059296312196742,0.000800846824413338,0.000928391502103959,0.00109134331383213,0.00119248319131383,0.00132059609598524,0.00146226013392246,0.00163428382937692,0.00213125522410123,0.00416614014816844,0.00462656716051193,0.00559411340688747,0.00623926449255609,0.00676515460715621,0.00712834091021208,0.00733664796147855
FKS0152105011027,3.6048906809487e-05,0.000268923016536528,0.000617276934225718,0.0014834696184849,0.00236602218890595,0.0041143329449504,0.00605089839195913,0.00854445906301751,0.0120631364690759,0.0138000766842081,0.0157899501022993,0.0172896568235863,0.0183630825176624,0.0193158501782242,0.0204017074214575,0.0221571074003839,0.0241722703855679,0.0257632787526779,0.0285402135107739,0.0302608379136405
FKS0152106140406,0.000674167739702652,0.000785993166051772,0.00098660954425408,0.00129761339005501,0.00544833949319249,0.00605924785121,0.00637283409724927,0.0065836088306894,0.00682409335646182,0.00694293604837571,0.00701239118396212,0.00707775712011627,0.0071626402971241,0.00720755529652858,0.00723804296081023,0.00726584812767198,0.00728456446588496,0.00730295933381169,0.00731373112201818,0.00732317377801782
FKS0152107041535,0.0046431592686903,0.00574167905082082,0.00602424591559441,0.00672631309505644,0.00728648810156439,0.00781268694502323,0.00826262182025764,0.00878083308753953,0.0100376109729188,0.0123154234151133,0.0131546580013742,0.0134798092520754,0.0136334175961076,0.0137786661651436,0.0138846822252297,0.0139402253701229,0.014009225106033,0.0140614201180848,0.014094995942197,0.0141332677522831
FKS0161901141323,0.000205175284683441,0.000791646314914925,0.00203189383047668,0.00248376645105604,0.00284342821568371,0.00317860820858217,0.00373567938530782,0.00422391137486904,0.0045522761695584,0.00495183937446695,0.00614823168579507,0.00662568986299535,0.00720369858507544,0.00882144303996479,0.0135416503761219,0.0210722500640772,0.0292082435152885,0.0324965122494958,0.0344616595312747,0.036408396216697
FKS0161903020603,5.95949552527822e-05,0.00031549360819077,0.000574635760476372,0.000716287866479339,0.000816188132416067,0.000948769713068919,0.00106011881999948,0.00120393542843846,0.00133988282923107,0.00147583356028298,0.00161667211044487,0.00183120949461916,0.00201732647109097,0.00282800457064926,0.00366481065703205,0.00463095517491988,0.00533588264771069,0.00568403470377233,0.00610692299721474,0.00630562855327552
FKS0161903260330,0.00102167169168501,0.00136497248006887,0.00148804958138569,0.0015631327306686,0.00163105860228257,0.00167812727101028,0.00172563350109724,0.00176817882772537,0.00181656546520757,0.00183858348465129,0.00187111835054648,0.00215025493285902,0.00241739064959446,0.00251354915327491,0.0026465187433921,0.00271315244452671,0.00275229774343447,0.00279516799057334,0.0028449987852084,0.00287634014686603
FKS0161904100419,0.000334647038600506,0.0014476038490109,0.00174317647039768,0.00225006341421032,0.00251258589471325,0.00275208770278105,0.00298091048665012,0.00323598225034952,0.00352234027561812,0.00396978436248563,0.00424628895049937,0.00477084792197798,0.00572808451308871,0.00849212330428117,0.00977768670493231,0.0100524463892789,0.010399448886974,0.010618297968214,0.0107174866684203,0.0108549180596474
FKS0161905270404,0.000198911990260138,0.000387753606499673,0.000773401410340693,0.00100291014767664,0.00128866375312035,0.00159454708749086,0.00215961404377131,0.00355762237074768,0.00613711183582397,0.00833918229459896,0.00974543796737341,0.0113325019724828,0.0129522236058987,0.0155185437096145,0.0167471916714278,0.0174578337695549,0.0180300542002711,0.0183932450450965,0.018790003007734,0.0189374039474366
