FileName,real_PGA_UD_1,real_PGA_UD_2,real_PGA_UD_3,real_PGA_UD_4,real_PGA_UD_5,real_PGA_UD_6,real_PGA_UD_7,real_PGA_UD_8,real_PGA_UD_9,real_PGA_UD_10,real_PGA_UD_11,real_PGA_UD_12,real_PGA_UD_13,real_PGA_UD_14,real_PGA_UD_15,real_PGA_UD_16,real_PGA_UD_17,real_PGA_UD_18,real_PGA_UD_19,real_PGA_UD_20
MYG0152102261918,0.936992451409707,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.35028895074593,1.46901458986431,1.46901458986431,2.29563346211135,2.29563346211135,2.29563346211135,2.29563346211135,2.29563346211135,2.29563346211135,2.29563346211135,2.29563346211135
MYG0152102270204,1.27865293128091,1.93180622694742,1.93180622694742,1.93180622694742,1.93180622694742,1.93180622694742,1.93180622694742,1.93180622694742,1.93180622694742,1.93383142941651,1.93383142941651,2.94616442008323,4.92895170212622,4.92895170212622,4.92895170212622,4.92895170212622,4.92895170212622,4.92895170212622,4.92895170212622,4.92895170212622
MYG0152103072144,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.660883155569033,0.819063527796178,1.01666494662045,1.31975489475912,1.89632953618779,2.71373473002254,2.71373473002254,2.71373473002254,2.71373473002254,2.71373473002254,2.71373473002254,2.71373473002254
MYG0152103090830,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,4.13570075653285,7.57557596843265,9.5608191008948,10.0829174360057,10.0829174360057,10.0829174360057,10.0829174360057,10.0829174360057,10.0829174360057
MYG0152103171729,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,5.04180419987733,9.25481025994491,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994,22.5265368052994
MYG0152103201809,3.9563091507229,5.83677334359965,11.3629818348156,14.1031913320115,28.5740439538235,33.1806386434168,39.0216350478358,53.0506826616992,53.0506826616992,53.0506826616992,53.0506826616992,53.0506826616992,53.0506826616992,53.0506826616992,65.6358473214572,116.067382669533,116.067382669533,116.067382669533,116.067382669533,116.067382669533
MYG0152103210656,0.884992644469407,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.29797704288541,1.47331562230527,2.19341910157027,2.19341910157027,2.19341910157027,2.19341910157027,2.19341910157027,2.19341910157027,2.19341910157027,2.19341910157027
MYG0152104141902,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,1.62980123188054,2.68771429821225,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729,3.42585526411729
MYG0152104180929,3.53701563701194,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.48732344805304,5.70832753201625,7.99405325836136,12.5357283195208,12.5357283195208,12.5357283195208,12.5357283195208,12.5357283195208,12.5357283195208,12.5357283195208,12.5357283195208
MYG0152104191306,1.29815841801519,3.21766237778338,3.21766237778338,3.21766237778338,3.21766237778338,3.21766237778338,3.21766237778338,3.21766237778338,3.8191201051391,5.03741403824998,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122,5.20121287295122
MYG0152105011027,7.89557762723463,7.89557762723463,23.3349019142771,23.3349019142771,28.4959304786342,28.4959304786342,28.4959304786342,32.7897596316507,32.7897596316507,32.7897596316507,32.7897596316507,32.7897596316507,38.0998932706354,54.8134735184095,54.8134735184095,54.8134735184095,54.8134735184095,54.8134735184095,54.8134735184095,54.8134735184095
MYG0152105050310,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.82928886514422,1.88504145557518,2.83286864556975,4.39500055191319,4.98010858528112,5.70313867847212,5.70313867847212,5.70313867847212,5.70313867847212
MYG0152105140858,6.5001706263871,6.5001706263871,6.5001706263871,6.5001706263871,6.5001706263871,6.5001706263871,6.5001706263871,6.5001706263871,6.85731902516439,6.85731902516439,6.85731902516439,6.85731902516439,10.1867712081356,10.8091541727412,10.8091541727412,10.8091541727412,11.3250372760054,11.3250372760054,11.3250372760054,11.3250372760054
MYG0152106081019,2.13667086953977,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,2.20772278579618,3.27671027160108,5.0186143914938,5.0186143914938,5.13613163119038,5.13613163119038,5.13613163119038,5.13613163119038,5.13613163119038,5.13613163119038
MYG0152107270519,0.621435734471305,0.621435734471305,0.621435734471305,0.67910981567709,1.05988990544222,1.05988990544222,1.05988990544222,1.05988990544222,1.05988990544222,1.05988990544222,1.05988990544222,1.05988990544222,1.26032034096379,1.78484395087897,3.41678510679365,3.62710911443763,3.62710911443763,3.88025695878139,3.88025695878139,3.88025695878139
MYG0161906182222,0.42259205518374,0.904060771550472,2.60961656989331,2.60961656989331,7.10626615966578,7.10626615966578,7.10626615966578,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912,7.17965924511912
