FileName,real_id2_UD_1,real_id2_UD_2,real_id2_UD_3,real_id2_UD_4,real_id2_UD_5,real_id2_UD_6,real_id2_UD_7,real_id2_UD_8,real_id2_UD_9,real_id2_UD_10,real_id2_UD_11,real_id2_UD_12,real_id2_UD_13,real_id2_UD_14,real_id2_UD_15,real_id2_UD_16,real_id2_UD_17,real_id2_UD_18,real_id2_UD_19,real_id2_UD_20
MYZ0081905100907,3.25758286517242e-05,5.99369866808018e-05,6.3763818160596e-05,7.13067588131433e-05,8.55100685350827e-05,9.94663194245312e-05,0.000102466966832934,0.000128472960655303,0.000148581592087282,0.000191472495117716,0.000209132224990737,0.000227013267732726,0.000235615983947576,0.000251933071315925,0.000256957948220874,0.000265922375471081,0.000274360131828649,0.000282620626723855,0.000298670303982057,0.00030753150677008
MYZ0081905102040,5.75823205124362e-06,2.60671031548985e-05,3.22787079134208e-05,3.35775590589286e-05,3.70714156776534e-05,4.07954191877015e-05,4.18419908713277e-05,5.21364554986939e-05,6.94411132436926e-05,8.2365033429025e-05,9.3756339380917e-05,0.000103252263804606,0.000117874643463442,0.000125323257116982,0.000128700076802778,0.000134133557714115,0.000143723378316972,0.000149870840684972,0.000157687282112189,0.000163005063827752
MYZ0081907221039,2.15351442417302e-07,3.52295554962478e-07,3.8548171204284e-07,4.69897646864742e-07,7.9078462222848e-07,1.43544216423183e-06,2.05627795213424e-06,2.40499926097598e-06,2.4416114339229e-06,2.53421746742206e-06,2.62581093276306e-06,2.90164090216387e-06,3.69269773575808e-06,5.09578606147459e-06,6.63083669628915e-06,7.59221745538503e-06,7.8936556040464e-06,8.05280745893395e-06,8.3054006429725e-06,8.67455693634865e-06
MYZ0081907270211,2.01228609889388e-06,2.32718947481135e-06,3.89341314923497e-06,4.59908289080438e-06,5.42758189666935e-06,5.71046280599782e-06,6.17701807960752e-06,9.55999370473522e-06,1.22044679676678e-05,1.31353642112444e-05,1.39618570543709e-05,1.51730230905664e-05,1.60715592939307e-05,1.69514623548799e-05,1.73090309466238e-05,1.82035171064993e-05,1.89885944411462e-05,2.04648712033074e-05,2.146140189272e-05,2.18514096830683e-05
MYZ0081911230102,2.26904066307407e-05,2.4814302604352e-05,2.6436549986035e-05,2.69037572239226e-05,2.7424381725237e-05,2.84065083780079e-05,2.97940800061288e-05,3.18203903070917e-05,3.66116366344222e-05,3.76192128549333e-05,3.88233581435389e-05,4.12407220155397e-05,4.39657603154003e-05,4.56081774253067e-05,4.71321484961235e-05,4.97033162226577e-05,5.16466630042188e-05,5.27901372631281e-05,5.31113065405764e-05,5.36993056126812e-05
MYZ0082002280541,3.42781105233478e-07,8.58538153572421e-07,1.52283292115703e-06,1.97306181808816e-06,2.20807629694091e-06,2.2908818435209e-06,2.30800581678283e-06,2.36617999854745e-06,2.74490250851174e-06,3.41190196896513e-06,3.8821458669475e-06,4.04807074513054e-06,4.20991173448113e-06,4.36155835446267e-06,4.60759884004674e-06,4.72537476368417e-06,4.91434388062296e-06,4.98291400342414e-06,5.20154775741331e-06,5.53671602760642e-06
MYZ0082004071412,1.09196534758988e-06,1.70491730313558e-06,2.36134959861139e-06,2.90433831178171e-06,3.13054257737992e-06,3.71616799326378e-06,3.92877801585198e-06,4.06183779549454e-06,4.61059209684033e-06,5.23044799676836e-06,6.54767669373264e-06,1.08914510678648e-05,1.52913197699857e-05,3.00190936324313e-05,4.10097138648788e-05,5.17762789578267e-05,7.05172820045345e-05,8.3691284354018e-05,8.92142822214434e-05,9.17183522161269e-05
MYZ0082103140922,6.14778429025972e-07,1.18018168780494e-06,1.82507163116935e-06,1.96690842605866e-06,2.32118010247447e-06,2.61262824712871e-06,2.91552325285178e-06,3.19557244887872e-06,3.32503131558783e-06,3.43108922382043e-06,3.68818481895975e-06,5.64899876922524e-06,1.04834989030209e-05,1.72150945858705e-05,2.19866514040477e-05,2.51040032326873e-05,3.03962189773603e-05,3.46637525550903e-05,3.56283659809783e-05,3.75555419502578e-05
MYZ0082103200150,2.51362074649294e-07,2.85626918120015e-07,3.27555824974444e-07,4.5717806256335e-07,6.82894026830063e-07,9.41178688751653e-07,1.0736283321375e-06,1.16970853610749e-06,1.27205441464305e-06,1.35049519952539e-06,1.3869979355695e-06,1.65531826927545e-06,1.85305179812574e-06,2.05292455229016e-06,2.21188978955663e-06,2.42372346329524e-06,2.76205975900668e-06,2.88455504653304e-06,2.95258216177505e-06,2.97042532609248e-06
MYZ0082105060916,3.3737531788296e-07,4.24453337100594e-07,4.59658042563289e-07,5.42736071365043e-07,6.89546591697296e-07,7.30280146985653e-07,7.77047810585709e-07,9.54002969499499e-07,1.04065972643287e-06,1.09236726032678e-06,1.20477809583744e-06,1.35237385695846e-06,2.01368455453778e-06,2.78411718054701e-06,3.64891904193239e-06,4.18459544305828e-06,4.83516069783596e-06,5.44992310861203e-06,6.47960033986008e-06,6.72931069510785e-06
MYZ0082106291455,9.76669036966103e-06,2.80964076921216e-05,3.4006627604392e-05,3.58769658979498e-05,3.67896661025835e-05,3.7615703873151e-05,4.24912715983189e-05,8.02527098691014e-05,0.000133799010949715,0.000163584597648104,0.000183707808383022,0.000195936665965076,0.000201960399657293,0.000211555107780411,0.000227228350745902,0.000232029687146231,0.000239317573812464,0.000253966044081906,0.000272454802932748,0.000280997752808746
MYZ0082107172050,7.71939114600032e-06,5.67605322819026e-05,6.16805628811863e-05,6.9108917180427e-05,7.3411748585519e-05,7.51591761880739e-05,7.86312552076221e-05,8.36216495968171e-05,8.71753693900856e-05,8.77981524833038e-05,8.99793906519707e-05,9.2585957276546e-05,9.38124096781074e-05,9.7053065974466e-05,0.000100377328148342,0.000103152640427051,0.000108804201206562,0.000111804730119327,0.000114162502414271,0.00012050504866791
MYZ0111903270911,5.48354237442932e-05,0.000257757321681028,0.000311152620998258,0.000351163770647257,0.000366828434755896,0.000370486039732929,0.000392456509744057,0.000396886443940008,0.000416466792606776,0.0004303883757188,0.000450312405596801,0.000773122356808552,0.000935594607240822,0.0011445956765115,0.00124129474039999,0.00130453054238063,0.00143812220081084,0.00147262942319258,0.00175067638862424,0.00192977943704573
MYZ0111905100848,0.000902009165525454,0.00483487110469533,0.00764233525348594,0.0142991322574883,0.0224171866875843,0.0267835839570339,0.0305130889600537,0.0335357256756663,0.0400491534172559,0.243781377598449,0.362139739114328,0.515057925772281,0.64853949084931,0.692299859949621,0.700255527006233,0.70567149739829,0.716049753364955,0.726346698718011,0.742798808993579,0.770459905800422
MYZ0111905100907,2.30418256373737e-05,3.36339790529568e-05,4.02563136650927e-05,4.10346360254715e-05,4.64282822903187e-05,4.80823309564424e-05,5.11598808413399e-05,5.35926781771718e-05,8.8480092496713e-05,0.000167508887817953,0.000200564454176407,0.000249155410280395,0.000278300648254554,0.000281090757443099,0.000291057248474461,0.000294650810614749,0.000297916093135859,0.000301605441308689,0.000313010521678793,0.000319783399405689
MYZ0112103140922,1.17046958186259e-06,1.46089443021354e-06,1.63494833832405e-06,2.04822031357303e-06,2.78521218560154e-06,3.24094142421864e-06,3.33746329201144e-06,3.41300552228367e-06,3.60299303580554e-06,3.67048826019369e-06,4.27898040465219e-06,5.17680311700363e-06,5.75414012864064e-06,6.18083775575178e-06,8.05744409804269e-06,1.02561006482208e-05,1.24629061012752e-05,1.37694335990249e-05,1.44203663580729e-05,1.49440220676233e-05
MYZ0112106291455,1.37765025049397e-05,3.0877063066494e-05,3.37788754600249e-05,3.53706088384158e-05,3.72737406725747e-05,3.94099940721162e-05,3.99350278409068e-05,4.10759715482069e-05,6.36992437868128e-05,0.000108978489640084,0.000217868309217113,0.00022626139128741,0.000236675807242382,0.000241912764755277,0.000262446944881517,0.00027300566862959,0.000282774391304783,0.000294151940075671,0.000296867194519095,0.00029919449969347
