FileName,real_Tva_UD_1,real_Tva_UD_2,real_Tva_UD_3,real_Tva_UD_4,real_Tva_UD_5,real_Tva_UD_6,real_Tva_UD_7,real_Tva_UD_8,real_Tva_UD_9,real_Tva_UD_10,real_Tva_UD_11,real_Tva_UD_12,real_Tva_UD_13,real_Tva_UD_14,real_Tva_UD_15,real_Tva_UD_16,real_Tva_UD_17,real_Tva_UD_18,real_Tva_UD_19,real_Tva_UD_20
AKT0012011060451,0.0614823916408616,0.0614823916408616,0.0614823916408616,0.0614823916408616,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707,0.078417640564707
AKT0012012121619,0.136108258894692,0.129773205727917,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.107730932126294,0.114206662124301,0.114206662124301,0.114206662124301,0.114206662124301,0.114206662124301
AKT0012012210223,0.692497596454214,0.302915128449699,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.300128898565764,0.309864918005778
AKT0021901261723,0.335012701165767,0.287304663570874,0.190194171471616,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.226820909356951,0.295459822074563,0.295459822074563
AKT0021908151433,0.28660654888951,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942,0.348506101144942
AKT0021912191521,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.339080298345815,0.298831815334282,0.298831815334282,0.298831815334282,0.315574574049897,0.305694290023496,0.276401587290325,0.276401587290325,0.276401587290325
AKT0022011060451,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044,0.0854364560566044
AKT0022012121619,0.22957124476085,0.2214637226345,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.253366992124672,0.241118523774044,0.241118523774044
AKT0022012210223,0.114975139201622,0.114975139201622,0.114975139201622,0.854242328955765,1.04865725248604,1.01000848107299,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504,0.669399880877504
AKT0031912191521,0.334056704499542,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.228428821157717,0.276359655506424,0.276359655506424,0.315157655561863,0.315157655561863,0.315157655561863,0.315157655561863,0.333705749838772
AKT0032011060451,0.0716358016457334,0.0716358016457334,0.0716358016457334,0.0716358016457334,0.0769592570295505,0.0842427830417491,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957,0.100444813020957
AKT0061901261723,0.195483588952115,0.24938458589643,0.170839062562442,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.192735373779756,0.181276211111123,0.233777923038426,0.26659736996695,0.335122958225411,0.296213630569154
AKT0061908151433,0.257422416000629,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234,0.42124244117234
