FileName,real_PGD_total_1,real_PGD_total_2,real_PGD_total_3,real_PGD_total_4,real_PGD_total_5,real_PGD_total_6,real_PGD_total_7,real_PGD_total_8,real_PGD_total_9,real_PGD_total_10,real_PGD_total_11,real_PGD_total_12,real_PGD_total_13,real_PGD_total_14,real_PGD_total_15,real_PGD_total_16,real_PGD_total_17,real_PGD_total_18,real_PGD_total_19,real_PGD_total_20
CHB0072005060157,0.0175407937222452,0.0175407937222452,0.0200804198887094,0.0200804198887094,0.0200804198887094,0.0200804198887094,0.0200804198887094,0.02213047794177,0.10006946354189,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863,0.109555549768863
CHB0072005110858,0.00892475232235174,0.00892475232235174,0.0138243351558499,0.0138243351558499,0.0138243351558499,0.0160401290638909,0.0160401290638909,0.0160401290638909,0.0160401290638909,0.0160401290638909,0.0208371401262416,0.0208371401262416,0.0389541641588428,0.0697618792860232,0.0697618792860232,0.0926179287915596,0.0926179287915596,0.0926179287915596,0.0926179287915596,0.0926179287915596
CHB0072006010602,0.00770786789254924,0.00770786789254924,0.00770786789254924,0.00770786789254924,0.00770786789254924,0.00770786789254924,0.00770786789254924,0.00829779994452075,0.00829779994452075,0.00829779994452075,0.0100655892163367,0.0100655892163367,0.0133300397167157,0.0815203174736988,0.0815203174736988,0.0815203174736988,0.0815203174736988,0.0815203174736988,0.0815203174736988,0.0815203174736988
CHB0072006250447,0.00808199317320023,0.0159535617937912,0.0270274286899592,0.0270274286899592,0.0305409258082545,0.0378361353769598,0.0378361353769598,0.0450325333328033,0.0485164824732039,0.0551048611897448,0.0860659233853765,0.29712840800778,0.311687037456615,0.398239034396957,0.458354086169094,0.5350483793588,0.5350483793588,0.56924590522803,0.56924590522803,0.56924590522803
CHB0072007011825,0.00535149270815454,0.00535149270815454,0.00535149270815454,0.00535149270815454,0.00535149270815454,0.00535149270815454,0.00535149270815454,0.00708851511977444,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401,0.0389097490458401
CHB0072007090605,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0170093256386986,0.0344744176448664,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729,0.037042764953729
CHB0072007290533,0.00264447855581397,0.00274330732403239,0.00378576938767062,0.00378576938767062,0.00378576938767062,0.00378576938767062,0.00382454218053172,0.01381435663627,0.0200520102221557,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623,0.0481762035428623
CHB0072008131135,0.00426110964472403,0.00426110964472403,0.00426110964472403,0.00426110964472403,0.00426110964472403,0.00426110964472403,0.00426110964472403,0.00428043882225337,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717,0.0180158215623717
CHB0072008301437,0.00198112473407396,0.00198112473407396,0.00243092806519633,0.00259898821395096,0.00345399753063129,0.00345399753063129,0.00345399753063129,0.00392785302779426,0.0059205536939894,0.0059205536939894,0.0102953238056688,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676,0.0161349601193676
CHB0072010281558,0.00450996989842606,0.00450996989842606,0.00450996989842606,0.00461492978833756,0.00461492978833756,0.00461492978833756,0.00461492978833756,0.00461492978833756,0.0201453136665336,0.0201453136665336,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706,0.0213704591122706
CHB0072011221906,0.00465065598945649,0.00535224557239282,0.00552926705250886,0.00552926705250886,0.00687681083983352,0.00749753845523963,0.00749753845523963,0.00749753845523963,0.00749753845523963,0.00903489674080706,0.00903489674080706,0.00903489674080706,0.0093348281168727,0.0309803331339825,0.0789989849286165,0.10720460130275,0.10720460130275,0.10720460130275,0.10720460130275,0.10720460130275
CHB0072011251120,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.00667659203054157,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643,0.0119865101788643
CHB0072012171642,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0185989114171254,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383,0.0357973590891383
CHB0072012300935,0.00154412193705935,0.00235628386021173,0.00251774728758802,0.00251774728758802,0.00262457268073555,0.00308609642031497,0.00308609642031497,0.00326456350198626,0.00478889607005879,0.00478889607005879,0.0141143310782819,0.0567179256802417,0.0853853621059002,0.0853853621059002,0.0853853621059002,0.0853853621059002,0.0853853621059002,0.0853853621059002,0.0853853621059002,0.0853853621059002
CHB0072102061410,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.00515586554856556,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018,0.02375399514018
CHB0072103041122,0.00197276561171479,0.00218603425234478,0.00218603425234478,0.00250528377662837,0.00290353916931439,0.00332803837135011,0.00332803837135011,0.00332803837135011,0.00403880764970453,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078,0.00803696601521078
CHB0072103160456,0.0056977411021419,0.0056977411021419,0.00617515126940064,0.00620272463534092,0.00620272463534092,0.00620272463534092,0.00620272463534092,0.010271686550122,0.0115537139005256,0.0116153646740753,0.029672212279515,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678,0.0506081860739678
CHB0072105240409,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.00567740624141806,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965,0.0233613408937965
CHB0072107280055,0.00123498817832083,0.00153504669717223,0.00166757672151869,0.0023696255394462,0.00291306178769318,0.00291306178769318,0.00297063177550035,0.00297063177550035,0.00297063177550035,0.00527651979468076,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284,0.0165157415011284
CHB0081901141323,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00795183190042232,0.00974426360823588,0.00974426360823588,0.0415436319710903,0.0415436319710903,0.0415436319710903,0.0532865398602162,0.0532865398602162,0.0532865398602162,0.0532865398602162,0.0532865398602162,0.0532865398602162,0.0532865398602162
CHB0081905251520,0.0141151326153831,0.0141151326153831,0.0421216578568043,0.0421216578568043,0.0421216578568043,0.0421216578568043,0.0428089841371342,0.0569328061800796,0.156217351249658,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992,0.831407215861992
CHB0081906010758,0.00546250122535263,0.00546250122535263,0.012539239671447,0.012539239671447,0.0128015297965498,0.018954372387656,0.018954372387656,0.0226924917089067,0.0562854161248358,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233,0.308166063946233
CHB0082001140453,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0141984149374815,0.0519564623230758,0.0519564623230758,0.0519564623230758,0.0572499504176923,0.0572499504176923,0.0652205176592949,0.0652205176592949,0.0652205176592949,0.0652205176592949,0.0652205176592949,0.0652205176592949
CHB0082002010207,0.0132894411130805,0.0132894411130805,0.0132894411130805,0.0132894411130805,0.0132894411130805,0.0190491225831388,0.0190491225831388,0.0190491225831388,0.020720888826236,0.0328443104836931,0.335695796163769,0.335695796163769,0.543055092742312,0.543055092742312,0.543055092742312,0.543055092742312,0.543055092742312,0.543055092742312,0.543055092742312,0.543055092742312
CHB0082004120044,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0177035096157918,0.0650005516980587,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268,0.122303809833268
CHB0082005042207,0.0314004202917594,0.0342205008409415,0.0624370762963794,0.0624370762963794,0.0650887835564613,0.0650887835564613,0.0650887835564613,0.0650887835564613,0.0650887835564613,0.0650887835564613,0.0650887835564613,0.0920975145841134,0.0920975145841134,0.105664050685709,0.110132277895683,0.220140425976592,0.220140425976592,0.220140425976592,0.220140425976592,0.220140425976592
CHB0082005060157,0.00569594935565923,0.00569594935565923,0.00569594935565923,0.0068035832340891,0.0166012681531814,0.0166012681531814,0.0186202511049617,0.0186202511049617,0.0316293814616453,0.231018777033929,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667,0.362972429754667
CHB0082007090605,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.00998310136397135,0.0246142410622706,0.0246142410622706,0.0271370194236747,0.0358776532808372,0.0365583506795696,0.0365583506795696,0.0365583506795696,0.0365583506795696,0.0365583506795696,0.0365583506795696,0.0365583506795696
CHB0082012171642,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.00862799797537373,0.0417196930935204,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095,0.0502435434573095
CHB0091901141323,0.00448780588784297,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0103598397431203,0.0224378567001857,0.0224378567001857,0.0224378567001857,0.0235257055892149,0.0286514111613899,0.0367570617198086,0.0367570617198086,0.0367570617198086,0.0367570617198086
CHB0091905251520,0.0506756952646265,0.0506756952646265,0.0610059383876006,0.0610059383876006,0.0610059383876006,0.0676845520200606,0.0676845520200606,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361,0.23708873759361
CHB0091906010758,0.0147039606234032,0.0147039606234032,0.0147039606234032,0.0147039606234032,0.0147039606234032,0.0207418751445696,0.0207418751445696,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008,0.112528766783008
CHB0091906240911,0.00817614518752318,0.00817614518752318,0.00817614518752318,0.00817614518752318,0.0108849698300196,0.0166354974722024,0.0166354974722024,0.0166354974722024,0.0166354974722024,0.0187500398904057,0.0187500398904057,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534,0.0804508747050534
CHB0091910121822,0.0105490444800766,0.0105490444800766,0.0105490444800766,0.0105490444800766,0.0105490444800766,0.0105490444800766,0.017245534834317,0.017245534834317,0.017245534834317,0.017245534834317,0.0237978395739848,0.0237978395739848,0.0237978395739848,0.0237978395739848,0.0237978395739848,0.057287688839719,0.159278873432133,0.159278873432133,0.159278873432133,0.159278873432133
CHB0092001140453,0.00622946820675996,0.00736340124989695,0.00736340124989695,0.00736340124989695,0.00736340124989695,0.0104350201257624,0.011991949581404,0.011991949581404,0.011991949581404,0.011991949581404,0.0245641032803129,0.0245641032803129,0.0245641032803129,0.0428080464094194,0.0428080464094194,0.0428080464094194,0.0428080464094194,0.0428080464094194,0.0428080464094194,0.0428080464094194
CHB0092002010111,0.0118577167741877,0.0118577167741877,0.0171715983465431,0.0171715983465431,0.0171715983465431,0.0171715983465431,0.0171715983465431,0.0171715983465431,0.0171715983465431,0.0295073305892611,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0333832442694576,0.0340192510261204,0.0340192510261204
CHB0092002010207,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.0221394686952092,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709,0.177329847625709
CHB0092002201253,0.0116898993122269,0.0116898993122269,0.0116898993122269,0.0116898993122269,0.0116898993122269,0.0116898993122269,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144,0.0184914806286144
CHB0092004120044,0.00585709369608666,0.00693851298858827,0.00693851298858827,0.00693851298858827,0.00693851298858827,0.0092428068597185,0.0092428068597185,0.0092428068597185,0.0092428068597185,0.0092428068597185,0.0200420836495282,0.035528990936889,0.035528990936889,0.0356789968884649,0.0356789968884649,0.0356789968884649,0.0356789968884649,0.0356789968884649,0.0375300972953524,0.0375300972953524
CHB0092004260949,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00420857422356936,0.00498123819665401,0.00498123819665401,0.0368636525417116,0.0368636525417116,0.0368636525417116,0.0368636525417116,0.0368636525417116,0.0368636525417116,0.0368636525417116,0.0484237436640733,0.0484237436640733
CHB0092005042207,0.0610622761997464,0.0610622761997464,0.0610622761997464,0.0637617081654486,0.0672988531481489,0.0672988531481489,0.0953363868285379,0.108585335631837,0.108585335631837,0.112559721792508,0.162755586837343,0.178953383502106,0.178953383502106,0.178953383502106,0.183878309275767,0.183878309275767,0.183878309275767,0.183878309275767,0.183878309275767,0.183878309275767
CHB0092005060157,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.0228139534176256,0.117369270620425,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648,0.347081656876648
CHB0092006250447,0.00648960308845416,0.0210738524680376,0.037659437140741,0.037659437140741,0.0653810393545393,0.0653810393545393,0.0653810393545393,0.0653810393545393,0.0653810393545393,0.0836459137189291,0.0836459137189291,0.0836459137189291,0.173046530377147,0.27133483765696,0.27133483765696,0.303212292882018,0.45175795001026,0.45175795001026,0.723039111905957,0.723039111905957
CHB0092007011825,0.00432291936304266,0.00432291936304266,0.00432291936304266,0.00432291936304266,0.00432291936304266,0.013576720129742,0.013576720129742,0.013576720129742,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881,0.024549113277881
CHB0092007090605,0.00511914274070857,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.00890084130576572,0.0144888443844486,0.0144888443844486,0.0148903463734319,0.0294403397456932,0.0305974054645942,0.0305974054645942,0.0305974054645942,0.0305974054645942,0.0305974054645942,0.0305974054645942
CHB0092007290533,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0034572132067142,0.0067109116061348,0.0067109116061348,0.0273798157891217,0.0273798157891217,0.0273798157891217,0.0273798157891217,0.0273798157891217,0.0273798157891217,0.032384562007408,0.032384562007408,0.032384562007408,0.032384562007408
CHB0092008131135,0.0038800096244696,0.0038800096244696,0.0038800096244696,0.0038800096244696,0.0038800096244696,0.00483098506704897,0.00483098506704897,0.00483098506704897,0.00833257877003173,0.0123919292840831,0.0123919292840831,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648,0.0157773518806648
CHB0092103160456,0.00237793973061567,0.0070005619721143,0.0070005619721143,0.0070005619721143,0.0070005619721143,0.00731202621996977,0.00731202621996977,0.00731202621996977,0.00731202621996977,0.00731202621996977,0.00838251510260952,0.0185766369355714,0.0316170185614271,0.0316170185614271,0.0321822653569587,0.0321822653569587,0.0321822653569587,0.0321822653569587,0.03228735961272,0.03228735961272
CHB0101901141323,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00473836265616623,0.00629361884564594,0.01614866837211,0.01614866837211,0.01614866837211,0.0196772791350874,0.0196772791350874,0.0196772791350874,0.0196772791350874,0.0196772791350874,0.0196772791350874
CHB0101901182146,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0288003162919015,0.0683585620183243,0.0683585620183243,0.0683585620183243,0.0683585620183243,0.0683585620183243,0.0758819313563628,0.0758819313563628,0.0758819313563628,0.0758819313563628,0.0758819313563628,0.0758819313563628,0.0758819313563628
CHB0101902030410,0.00995102577021444,0.0101890876247894,0.0101890876247894,0.0101890876247894,0.0101890876247894,0.0112632667565556,0.0112632667565556,0.0302967896120867,0.0302967896120867,0.0302967896120867,0.0302967896120867,0.0302967896120867,0.0322276145850141,0.0322276145850141,0.0322276145850141,0.0322276145850141,0.0322276145850141,0.0322276145850141,0.0322276145850141,0.0322276145850141
CHB0101903170607,0.0046614397602139,0.00567105212659926,0.00567105212659926,0.00567105212659926,0.00567105212659926,0.00567105212659926,0.00567105212659926,0.00567105212659926,0.0057686415239708,0.0057686415239708,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992,0.00643443947903992
CHB0101905251520,0.0106503254192443,0.0125678997074823,0.0125678997074823,0.0125678997074823,0.0125678997074823,0.0125678997074823,0.0148175215267069,0.0303144073999447,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236,0.0420270769737236
CHB0101907070351,0.0128242038059729,0.0128242038059729,0.0128242038059729,0.0128242038059729,0.0128242038059729,0.0128242038059729,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877,0.0304812209427877
CHB0101907290035,0.00296088619313047,0.00296088619313047,0.00296088619313047,0.00296088619313047,0.0100656962621395,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376,0.0562002721581376
CHB0102001030324,0.0754633998341653,0.0754633998341653,0.0823714491602626,0.0823714491602626,0.0823714491602626,0.0823714491602626,0.0834908103476497,0.147470206867191,0.361708206604579,0.369863988271203,0.369863988271203,0.369863988271203,0.369863988271203,0.369863988271203,0.369863988271203,0.380290867931266,0.380290867931266,0.380290867931266,0.380290867931266,0.380290867931266
CHB0102001140453,0.00435229262746174,0.00435229262746174,0.00474728502739601,0.00474728502739601,0.00474728502739601,0.00474728502739601,0.00474728502739601,0.00474728502739601,0.00474728502739601,0.00670611361755778,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519,0.0177387228905519
CHB0102002010111,0.0130876228806715,0.0167938097496119,0.017080555492909,0.017080555492909,0.0254757273058302,0.0302320841199321,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915,0.263300534548915
CHB0102002010207,0.0159273227005092,0.029685242919768,0.0327721310650597,0.0327721310650597,0.0327721310650597,0.0327721310650597,0.0327721310650597,0.0327721310650597,0.0327721310650597,0.0334967978911882,0.070231419360498,0.070231419360498,0.070231419360498,0.070231419360498,0.12380942270383,0.177509194754934,0.177509194754934,0.177509194754934,0.177509194754934,0.177509194754934
CHB0102004120044,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.015879933287958,0.05815991993839,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866,0.0679202468037866
CHB0102004240138,0.00312133300182753,0.00373928524703632,0.00373928524703632,0.00373928524703632,0.00373928524703632,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104,0.0179688973328104
CHB0102005042207,0.0259581276560537,0.0655505554627417,0.0676005172484071,0.0676005172484071,0.0676005172484071,0.0855870619706924,0.438601538504012,1.30208330355305,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334,1.33796087148334
CHB0102005060157,0.0203800696849122,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0253320852404958,0.0272334684409309,0.0714122596130315,0.0714122596130315,0.0876147452533925,0.09840212394563,0.106432746148267,0.106432746148267,0.106432746148267,0.106432746148267,0.106432746148267,0.106432746148267
CHB0102006250447,0.0649236548637779,0.109319557169198,0.112178403621627,0.12195599339085,0.12195599339085,0.12195599339085,0.12195599339085,0.609569501774413,0.975198076194465,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356,1.1007118821356
CHB0102007011825,0.00233158970811886,0.00233158970811886,0.00234880781329798,0.00248543097153625,0.00248543097153625,0.00248543097153625,0.00248543097153625,0.00760830289185703,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149,0.0337175060739149
CHB0102007090605,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.00356970435270866,0.0045705184558574,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101,0.0121717175308101
CHB0102007290533,0.00169311821317463,0.00233012284272555,0.00233012284272555,0.00233012284272555,0.00551441599535117,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933,0.0193164892858933
CHB0102008060254,0.00222110570465876,0.00472425967466711,0.00548317115277357,0.00746091737023737,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.00764659942995942,0.0152473600846679,0.0176388688133745,0.0364737389297547,0.0388838950905438,0.0480316213785293,0.0480316213785293,0.0480316213785293
CHB0102009151506,0.00218107362812458,0.0031986203811297,0.0031986203811297,0.0031986203811297,0.00588508707266714,0.0093977506119853,0.0093977506119853,0.0093977506119853,0.0093977506119853,0.0093977506119853,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471,0.00985027442941471
CHB0102011011940,0.00314162646258783,0.00314162646258783,0.00314162646258783,0.00314162646258783,0.00314162646258783,0.00314162646258783,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228,0.0293012986895228
CHB0102011221906,0.00199882374251558,0.00199882374251558,0.0022225176315121,0.00287482943087035,0.00287482943087035,0.00287482943087035,0.00383229361942617,0.0047876997666941,0.00563898532020673,0.00655681438902906,0.00655681438902906,0.00915098642534828,0.0260030341948552,0.0344581404049755,0.0410337314724589,0.0583751184668044,0.0583751184668044,0.0667390171784741,0.0667390171784741,0.0667390171784741
CHB0102011251120,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00235281211292419,0.00262451004061852,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029,0.00396373195246029
CHB0102012171642,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00390231872336535,0.00884163098542179,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00891083865446056,0.00922278204190845,0.00922278204190845
CHB0102012300935,0.00371083343639919,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00374578620864977,0.00385165925826015,0.022055430633861,0.022055430633861,0.0257183354144772,0.0257183354144772,0.0257183354144772,0.0257183354144772,0.0257183354144772,0.0257183354144772,0.0257183354144772,0.0257183354144772
