FileName,real_cad_UD_1,real_cad_UD_2,real_cad_UD_3,real_cad_UD_4,real_cad_UD_5,real_cad_UD_6,real_cad_UD_7,real_cad_UD_8,real_cad_UD_9,real_cad_UD_10,real_cad_UD_11,real_cad_UD_12,real_cad_UD_13,real_cad_UD_14,real_cad_UD_15,real_cad_UD_16,real_cad_UD_17,real_cad_UD_18,real_cad_UD_19,real_cad_UD_20
FKS0272107181850,0.00133479966901864,0.00232006209691034,0.00299853842333188,0.00405879860477522,0.00613391676798293,0.00879101592099888,0.0170108359582499,0.0276437976230538,0.0497309723811308,0.0643644720115204,0.0719745237013178,0.0773373699115203,0.0790774150993987,0.0817335004880724,0.0826032340311621,0.083753874441084,0.0863373385928242,0.0887089638582445,0.0902749217955732,0.0904993375325068
FKS0272107181911,0.000340384964784051,0.00078701818634566,0.00120021370252466,0.00175049752939973,0.00307041300018254,0.00401794848888865,0.00897688832661076,0.0140059508706856,0.0206083671504277,0.0266468312499142,0.0306961016612223,0.0319373168426039,0.032550718538259,0.0340982131751647,0.0345609156599242,0.0353301194957033,0.0364649864396546,0.0374674522018787,0.0380489284046878,0.0382104638157283
FKS0281906182222,0.000449272303957957,0.000724369640278402,0.00156266995297647,0.00583145232008233,0.00843764164327845,0.0272165396043676,0.0402995649564285,0.0549467733714423,0.0693299176974537,0.142881338044421,0.202646496362332,0.220764519091476,0.291594333657819,0.37213817868007,0.400814916700543,0.437971744796138,0.459617183110788,0.474228111444996,0.504205546053154,0.521779685792599
FKS0281912041935,0.00176927695484166,0.00288546004160816,0.00368331100711476,0.00407771262034825,0.00495555019708985,0.00592538006121094,0.00796626286930925,0.00954571876576684,0.0119951695192815,0.0169561305792467,0.0186284839526428,0.0216485876423696,0.0237727905386586,0.0264353252535937,0.0282476238005118,0.0301284621222512,0.0310669453849839,0.032858748994612,0.0341185034294015,0.0353283170547233
FKS0282012300935,0.00326141565308667,0.00649998739498207,0.0101529978098128,0.0116094065271038,0.0131052956685444,0.0138834672005913,0.0149777532824112,0.0160637224877658,0.0166470381711443,0.0172757558880524,0.017945081514421,0.0184968499521856,0.0192035570061345,0.0203091601133292,0.0212581676030399,0.0216644442695949,0.0223461995832864,0.0250674271960215,0.0279889478897287,0.0287155220293814
FKS0282105210716,0.00035098356026688,0.00056084407515585,0.000838718284548891,0.00144610546059135,0.00243893040267676,0.00347495451181412,0.00478947526206967,0.00601961193979302,0.00639475145751213,0.00758513013441716,0.00919909469252993,0.0101321379396568,0.0108293015592602,0.0117087242113238,0.0123023014857557,0.0124844146452077,0.0129495764144128,0.0131087551981282,0.0134373806755853,0.0136233874097415
FKS0282107181850,0.000516981213957526,0.00114587332979112,0.00159419376100079,0.00253976664962061,0.00556722373719316,0.0152777688932287,0.0266281764780449,0.0377984104728501,0.0441181537798396,0.0473618145791148,0.0488970070462455,0.0517020107863694,0.0544123450047474,0.0567982185831752,0.0578895391497765,0.0588159893491544,0.0600128710735225,0.062979878004833,0.0649412819002861,0.066670094869727
FKS0282107181911,0.000367548965480427,0.000713046546563569,0.000875271172098716,0.00135263428521755,0.0028234673842919,0.00604148156959581,0.00950799868617675,0.0117429381211321,0.0127856525429538,0.0147856287055964,0.0156030894643575,0.0166535450617863,0.0173638543215643,0.0183508066299572,0.0185709666533129,0.0190042762671186,0.0195843838986179,0.0200241714056988,0.0208406774151586,0.0210867504617664
FKS0291912031018,0.000446777224596343,0.00111544787683669,0.00162979847515011,0.00205057099969253,0.00236783180872307,0.00262224362168816,0.00312846402152005,0.00374888492540072,0.00431688751001311,0.00495765834001746,0.00545674682943167,0.00582786341336734,0.00663830227789662,0.00772876919660217,0.00838199178708859,0.00872741824056778,0.00998017996661077,0.0102301338766596,0.0111425565743911,0.0118573218816779
FKS0291912041935,0.000701623914822441,0.00162337832847388,0.00235983309804138,0.00385283685358133,0.00734422372016972,0.00919778137997776,0.0113423129979651,0.0173123577817673,0.0209383414016965,0.0226588936500271,0.0253629316089315,0.0284444256975058,0.0316875128439724,0.0341835154280945,0.0364598019048435,0.0389385298772218,0.0411995078645664,0.0432036601711671,0.0441818082002807,0.0451596738279399
FKS0292004120044,0.000548619212484595,0.00142701200164873,0.00213153611373842,0.00271738592507522,0.0029977116842767,0.00330937327393894,0.00419975189908636,0.00494256822731327,0.00548563696898694,0.00597166783336907,0.00633819596549717,0.00699695296578442,0.00750624454027483,0.00864625532575589,0.00966311495635659,0.0106067793223696,0.0119506819379076,0.0128285362167562,0.0136961833333999,0.0141437516196151
FKS0292011221906,0.00235919414276769,0.0047906028632139,0.00606212012498901,0.00834459486799908,0.00917744127602032,0.010712112586376,0.0117790667829529,0.0138000017773209,0.0157000617371496,0.0173707921039013,0.0197506759658914,0.0211564309161533,0.0243099539685468,0.0257252195350643,0.0276690860415952,0.0285154945133707,0.0303152677777627,0.0351946341015162,0.0462621728300889,0.0490855676881769
FKS0292012300935,0.00106147715399237,0.00245418446398219,0.00366152395468885,0.00447296508504927,0.00532594506140428,0.00655225625303533,0.00745472512986561,0.00846077525233414,0.00891875747318663,0.00973497743172357,0.0102546769413716,0.0110748262870192,0.0127059696917606,0.0137179241910333,0.0148156141421774,0.0176690056551482,0.0193678871949507,0.0208302266218826,0.0217428319771475,0.0229846229930739
FKS0292102020301,0.00026942314424127,0.000419634699182877,0.000505460045610303,0.000648594758684899,0.000775120422888991,0.00100623230838368,0.00125714573519353,0.00148340293029827,0.00168567150701698,0.00238475687773351,0.00286944095012984,0.00343694446927384,0.0036511353140156,0.00384701710337821,0.00419361332100175,0.00469712391719969,0.0051676720480521,0.00557448387902159,0.00595458776224411,0.0061075520093055
FKS0292105210716,0.000470249836325063,0.000752342313638752,0.00126645464979833,0.0015398678939799,0.00181829111731576,0.00237956043644443,0.00310045219999074,0.00344189332775492,0.00452613042268023,0.00495588400286477,0.00543870243989352,0.00561349518099979,0.00609695250072496,0.0063738602980799,0.00667537477149304,0.00678454977603987,0.00702643847003358,0.00735176934659497,0.00743738283786249,0.00753198979438036
FKS0292107181850,0.00506471169097712,0.0160506501497966,0.061890107930365,0.100053728695005,0.113430982297441,0.11730211013053,0.124833030427021,0.12940296016987,0.138334281590696,0.141553994176651,0.146074622271081,0.147261483276696,0.148708656493759,0.15243700626681,0.155087386206569,0.157653278032875,0.158681741309984,0.160547247185772,0.161670584814751,0.162259619597596
FKS0292107181911,0.00195128951976415,0.0124019909297586,0.0321927715300183,0.0464936560194575,0.0520035038489995,0.0555402727199193,0.0595282988508125,0.0629094289453045,0.065627452589374,0.0673349541497691,0.0698654344171477,0.0708987685354832,0.0721198062973362,0.0733665463735593,0.0740126328327175,0.0756297460791872,0.0767660246003196,0.0771821802676453,0.0778634089405773,0.0780542061346878
FKS0301906182222,0.000520255042406768,0.00128256087972694,0.00355855444318404,0.00883404735936461,0.0185856528164829,0.0427770119209177,0.0591994714563925,0.079127687214787,0.124292130811105,0.250925754660821,0.334619013101366,0.389295633967657,0.524457427502573,0.653771520277648,0.703651466837952,0.742821497703536,0.808331576577248,0.852292918332607,0.864508335634908,0.908605781468958
FKS0311902031001,0.000391229599142275,0.000505465276050727,0.000676171198994216,0.000900766975077541,0.00114447464184085,0.00124399684940389,0.00137993742569578,0.00304442092576025,0.00369439452083559,0.00410908419822629,0.0045577902298374,0.00486589664181713,0.00520379416758082,0.00542535346541511,0.00560907814198481,0.00578550516919091,0.00591638182275149,0.0060486186619209,0.00612146361239888,0.00624057900568834
FKS0311902231548,0.000434294995790439,0.000590335773787171,0.00079787686435035,0.00121825411840713,0.00165970549932012,0.00199931727480476,0.00230363317876195,0.00245874293184207,0.00267860516947507,0.00303168151225295,0.00333319332573806,0.00372490393643286,0.0045688337456086,0.00497995216399652,0.00547048757762018,0.00596187865791257,0.00633838895314201,0.00671151842954376,0.00691392854113133,0.00735872284022893
FKS0311903291224,0.000369270306679227,0.00050437801244551,0.00072812226369048,0.00111944900321416,0.00138896450363857,0.00269454212997132,0.00462944524916759,0.00549914772034101,0.00585989299828674,0.00650361720214257,0.00715232934773921,0.00750117395539403,0.00800551442357511,0.00834962279052709,0.00962120192535009,0.0106989824275722,0.0110694933049293,0.0124396630998559,0.0137644749653581,0.014474372352595
FKS0311904270957,0.000357699754248684,0.00047415817329705,0.000571382151273248,0.000692548732721657,0.000816036227991231,0.000935796455237563,0.00101762588694821,0.00142365215649589,0.00200230675075877,0.00239001082944548,0.00264495082716389,0.00295610101455809,0.00317818027535378,0.00353184163763247,0.00383427188181591,0.0039764990192784,0.00408136934918489,0.00419091378624567,0.00428489704895767,0.00465051111176222
FKS0311905131859,0.000667848185995423,0.000931520860246545,0.00138887137259809,0.0023690446015574,0.00301747647988278,0.0052501004287471,0.00834906358683867,0.00988769527474147,0.0106967697245542,0.0122696646116684,0.0130603237882224,0.0136190390773812,0.0145153135341718,0.0159546583859973,0.016787061026989,0.0176644555144799,0.0194857116624264,0.020174006516439,0.0211473093500285,0.0220293168129205
FKS0311906170800,0.00292048502867868,0.0048979740529826,0.0059767083913358,0.00690970023029578,0.00729955353762433,0.00811034033625898,0.00864495895821693,0.00932943373008528,0.00976174742074513,0.0103465369315953,0.010973075994146,0.0116919833761902,0.0156306929509695,0.0230900937472397,0.0309847521350214,0.0360166208313537,0.0376317147383325,0.040970339315982,0.042609436018724,0.0446390523820935
FKS0311907170025,0.000567443074120527,0.000963949598028249,0.00125153420444379,0.0016008285734834,0.00182154572618516,0.00202253816607713,0.00229123403094395,0.00275474594230059,0.00375123950411502,0.00461128927385792,0.00513493368956149,0.00564593406436762,0.00591014407568814,0.00625820355571199,0.00666834856344888,0.00738604264061816,0.00805659328853188,0.00851964900638189,0.00872946624752501,0.00893082278684193
FKS0311908041923,0.00889449962031989,0.0151963082429525,0.0246498617525467,0.0543808939060932,0.0855806913047842,0.117305383866802,0.135904012085133,0.140857341150988,0.148675667175362,0.15924650502899,0.174788408456729,0.215056770595049,0.233965997358984,0.290860104378597,0.336177787046486,0.381296016630036,0.448960246865406,0.530661884900129,0.558479551864419,0.573624732951691
FKS0311908241353,0.000447427257430873,0.00157280779407622,0.00327426817331472,0.00413375677758932,0.00471928736121318,0.00525656869076994,0.00696202257403358,0.00785401034223503,0.00840383093783724,0.00927369998968886,0.00992411813820022,0.011065603186497,0.0117981013965293,0.0130601787689883,0.013866392749278,0.0150996191996191,0.0165250246059676,0.0197006857726036,0.021442855456866,0.0227039686945425
FKS0311909120144,0.000204758376075583,0.000556269729717221,0.000855978096140061,0.00114148959068971,0.00138465640820215,0.00155975278315214,0.00173740179389615,0.00184769523768983,0.00192183678756039,0.00199538451605234,0.00225001964336483,0.00334435907925339,0.00408926817621818,0.00459784814574764,0.00510834733631953,0.00549725057929261,0.00572265822325179,0.00590351961182911,0.0061789642575062,0.00639695380629796
FKS0311909300102,0.000143466230150746,0.000211150797713758,0.000326135098992976,0.000523235025816773,0.000803729985576675,0.00119338698375731,0.00141096784317142,0.00148012688020921,0.00165927020785992,0.00185312869458843,0.0021108313600926,0.00247775111813213,0.00321724710937903,0.00362075243178737,0.00400411109174081,0.0042771172910112,0.00464505842824273,0.0049133020394851,0.00517652596981545,0.00532139901255014
FKS0311911031402,0.000332471745686748,0.000670474783928447,0.000904743942600421,0.00118760394381956,0.00153033179039377,0.00208570869887749,0.00245931364514901,0.00344136299704425,0.00395094629542925,0.00537513311079701,0.00897431292755455,0.00996082773842808,0.0116674809188425,0.0127056634934456,0.013541458694341,0.0140531226939601,0.0145853532421679,0.0151035804155483,0.0159146145016934,0.0165473802241978
FKS0311911081818,0.000414103591949971,0.000728647427215253,0.000876045701019643,0.00107444700970463,0.00133215685111947,0.00171159874410173,0.00198494181430059,0.00218040052629372,0.00237709034630407,0.00287031955866573,0.00389971989583505,0.0049765353563112,0.00581211917323301,0.00639698508781684,0.0067709101698225,0.00747710209060527,0.00858668028568369,0.00969070929824136,0.0105080452494601,0.0107653227970188
FKS0311912041038,0.00108239956776586,0.00159021241612363,0.00230977855919015,0.00287700553130797,0.00410965826128381,0.00522502357636581,0.00546719321267276,0.0059132271334333,0.00833510851041967,0.00945096659678243,0.0120092046804508,0.0176139005294002,0.0203047765486721,0.0258350991931407,0.0273110613426432,0.0280492865850506,0.0284774337123699,0.0298650018473109,0.0313268155367551,0.0318488054800343
FKS0311912052235,0.000248289402842856,0.000391361421709326,0.000699257187562762,0.000878457972708175,0.00140880574343802,0.00243415862643274,0.00261068092016491,0.00329100455976879,0.00432514046066709,0.00493344064533516,0.00630593959391439,0.00973798818954423,0.0104691803197958,0.0131116378421521,0.0138104948156848,0.0143629424429406,0.0151919753397517,0.0155423399077077,0.0159123289820372,0.0160457217792283
FKS0311912071234,0.000571282444337138,0.00104289163912571,0.00155486088728834,0.00200320834423638,0.00231499684925873,0.00250475100981846,0.00272322855637986,0.00317101979820753,0.00351904478848,0.00429342795518156,0.00807450071561359,0.00952265269607413,0.010395483829354,0.0108626222148271,0.0114323106104127,0.0122043205334044,0.0125302571478672,0.0130318812174188,0.013355213491016,0.0137202240083469
FKS0311912111839,0.00328948651045304,0.00569622031676142,0.00658781713818798,0.00727908943089841,0.00783778874005399,0.00867381290412867,0.00927399477525594,0.0100329828430112,0.0113329828732087,0.0124271486738705,0.013920416040868,0.0167673622203842,0.0206526038382515,0.0262087873232346,0.0278821919421693,0.0302913889906977,0.0322070924805962,0.0352366698279208,0.0374506965890505,0.0397337779413909
FKS0312002121937,0.00682606418496699,0.0133906138016345,0.0164535066714858,0.0176762321010612,0.0189043327603568,0.020003026329041,0.0211160592900973,0.0222778031829393,0.0254413691700322,0.0272257126032286,0.0339939425873816,0.0454237057972471,0.0528197016758608,0.0576380080038519,0.0609159142885033,0.0683946605334223,0.0708951321298178,0.0742388260166479,0.0765736144687506,0.0784249238767471
FKS0312003312024,0.000369553427569525,0.000742855401823958,0.000896378574224591,0.00104408902205177,0.001184104488875,0.00138747638666344,0.00163820611359963,0.00195638508222936,0.00248366851135836,0.00281676733536992,0.00312574838504331,0.00408915952797715,0.00508013228450349,0.00565643393870191,0.00671547825611045,0.00760330041325588,0.00825308338639059,0.00930879530606721,0.0100951842219684,0.0105222659418981
FKS0312004161118,0.00112797871568817,0.00148783420636021,0.00209572068240202,0.00268326224300222,0.00301666873509526,0.00325883976152925,0.00385721632642106,0.0104157699979316,0.0120054683131975,0.0130736891748026,0.0141035611625977,0.0156061650093305,0.0160298369183917,0.0167139353596585,0.01760736701075,0.0180689367788592,0.0185556075826451,0.0190113100274225,0.0193688055223728,0.0196344227336434
FKS0312004231226,0.00016425793302821,0.000358237792855048,0.00052437990946842,0.000669932651406857,0.00111368516834875,0.00150365471167656,0.00239108284314129,0.00321836317986456,0.00398679758589497,0.00455397476629744,0.0054205770286341,0.00628121310965684,0.00694053362871375,0.00714855763654171,0.00746989502212314,0.00766068123973942,0.00789764804663301,0.0081039685042985,0.00827631979979479,0.00869427275039773
FKS0312004281931,0.000457978760896911,0.000841508251485892,0.00111734735236727,0.00122053812550491,0.00128929349440129,0.00142621834663119,0.00211304869095791,0.00247800303099928,0.00282549895621485,0.00305303841046749,0.00325053290668283,0.00353239557680787,0.00394675709840741,0.00422190152130644,0.00447520917820255,0.00479668785235006,0.00492828463463986,0.00519230185427116,0.00568377960717051,0.00643192598749794
FKS0312005042234,0.000477275300300688,0.000885372610720209,0.00101289793544726,0.00110561692952778,0.0012089510074463,0.00161922264531127,0.00246964740905041,0.00351862804454321,0.00448955183409125,0.00502927710020121,0.00527054426466625,0.00577668969837599,0.00651152272232953,0.00713880772226519,0.00744206264750218,0.00798219576029453,0.00863524170807207,0.00893900586504337,0.0092396306622491,0.0095990607038227
FKS0312005110858,0.0019230624715603,0.00347912310814007,0.0059921697600821,0.00909091781492313,0.0109940552590331,0.0122835380924512,0.0135687589928953,0.0158679090134413,0.0175507298889976,0.0190015256438037,0.0198858753485005,0.0205964000233781,0.0268314000052198,0.0360260612050891,0.0385908817519838,0.0461569584143852,0.0534097624096948,0.0582106001249587,0.0651859180877456,0.0730172604471053
FKS0312005191217,0.00309947009844971,0.00496353184318929,0.00725276753260655,0.00809382820091488,0.00928731048855526,0.00995645206111288,0.0107911439637344,0.0125479545200022,0.0189568492895012,0.0275949679448715,0.0336940986957603,0.0360969249570872,0.0397444997678909,0.0415027893097672,0.0439003236150252,0.0454068743715487,0.0474228426901048,0.0499484588425835,0.0512717224332481,0.0525180303151612
FKS0312006010602,0.00134684808844113,0.00224264664530193,0.0028070457005423,0.0034053574170976,0.00408025857937853,0.00524796073566038,0.00573695732807981,0.00662626317476769,0.00769999970077954,0.00822582172498595,0.00887885548302074,0.00985789199425072,0.0108498767539071,0.0116811599682894,0.0127737236757637,0.0132820088316062,0.0142947579017623,0.021667399631107,0.0271915753495925,0.0308022111387088
FKS0312006040531,0.000158585341670885,0.000598314922422011,0.00107300985662379,0.00123941692815639,0.00150874797147188,0.00187417322631169,0.0021561146052023,0.00228877828675869,0.00242262394018879,0.00261482789959328,0.00273495647449773,0.0035677757097004,0.00496087755316251,0.00541340787547271,0.00636002787491711,0.00730551898104722,0.00786774991165948,0.00854988270698433,0.00914848939055941,0.00973300326345531
FKS0312007031413,0.00163549350358443,0.0023561114936786,0.00278310822126921,0.00302044236009326,0.00347658966810962,0.00392508517133692,0.00435724934812566,0.0048635775803569,0.00594338595999709,0.00798523113246316,0.00899396466721255,0.00991425434904388,0.0107530797021191,0.0116560293584803,0.0123486638546016,0.0130619310716145,0.0137563039501062,0.0143681243644038,0.0149131941265797,0.01555895322505
FKS0312007171349,0.000468495681668369,0.000827817983071492,0.000993897721603856,0.00116594375280186,0.00147065305967481,0.00191165946083227,0.00247710757931523,0.00278219729729203,0.00300254136297451,0.00406815685581861,0.00578563176314232,0.00647582315901248,0.00699536136647798,0.00723834549792231,0.0075653701233635,0.00790557026927188,0.00833016432338485,0.00858930829575468,0.00889942076827137,0.00915683204258277
FKS0312009070634,0.00152688482851532,0.00218967103774249,0.00316650848332678,0.00367000012615646,0.00464909640220526,0.00517844200861228,0.00581131217832457,0.00645100816617135,0.00724456898361676,0.00817144268009933,0.00922129950281099,0.0189510069983552,0.0225467970810111,0.0266977681238684,0.0308455339693915,0.0339506473727166,0.0360177904721123,0.0377960824474436,0.039680547729776,0.041678291151282
FKS0312010051132,0.000613896138815488,0.000866248082226879,0.00116140153762309,0.00148502044358944,0.00166973678993185,0.00183297966457337,0.00202904687133671,0.00216775707041189,0.00229884402499729,0.00252122286921603,0.00269479237004684,0.00284037929921509,0.00295779112599114,0.00309925193433564,0.0035686086906021,0.00413031324025258,0.00476040919122397,0.00533777330374038,0.00582386743178373,0.00632919225118403
FKS0312010141942,0.000472804446282878,0.00117145966573322,0.00188145565911986,0.00248813279810944,0.00287514398189524,0.0030473677419102,0.00327172108356277,0.00377477673257793,0.00428606521257036,0.00524113245640234,0.00633991064025648,0.0068373902591043,0.00712255130529703,0.00751800444187879,0.00769475757747067,0.00815986032330707,0.00858084797839595,0.00878829735263348,0.00900531476255224,0.00921446596538469
FKS0312011181518,0.000128626576552008,0.00029658085629651,0.00059796208925667,0.000980538870380281,0.00150455471358808,0.00217343394928726,0.00270346594348695,0.00293407270167783,0.00372189767704436,0.00459824587607348,0.00558140236224956,0.00647471579348065,0.00700581993678434,0.0071503541925492,0.00744198364621185,0.0076588153294253,0.00775591649902147,0.00787929185304546,0.00800761283691055,0.00829768962782824
FKS0312011221906,0.00579803371000492,0.00982030847460357,0.0116392232997892,0.0135572405962895,0.015255566991251,0.0184857834865124,0.0210263071994874,0.021888541077105,0.0255912577877958,0.0268556511253815,0.048718452675897,0.0557477360756677,0.0651022441282508,0.0740111015140339,0.0789477456170556,0.0873147382379499,0.0920863653029652,0.104077773193365,0.111535154264164,0.118145399495877
FKS0312012180803,0.000199931029700816,0.000271744823936896,0.00044100345321153,0.000806736264703118,0.00113791294207159,0.00145804820134952,0.00163874195056626,0.00177355313682449,0.00204759934971883,0.00230867411433284,0.00252525080774235,0.00279214267479401,0.00299213762661618,0.00324826976483104,0.00355360972067443,0.0037116193870214,0.00399259384732582,0.00439051586074797,0.00463259670347661,0.00473798933901889
FKS0312012290115,0.000653198230014816,0.00152143622765137,0.00255822564892526,0.00358957438261582,0.00421451864258168,0.00438356679426675,0.00466328451469145,0.00689695958062801,0.00775749262812413,0.00860269714581744,0.00970527856794599,0.0105708013048047,0.0109761942580775,0.0112549194579586,0.0120119276012232,0.01295766111179,0.0138989425879988,0.0144907294305359,0.0147291434517308,0.0148822560177508
FKS0312012300935,0.000330045986827833,0.000547321491193036,0.000955349134742086,0.00115099258139122,0.00139413062517143,0.00167495908585919,0.00194423346590322,0.00263828042384976,0.0030331607242929,0.00338426286240058,0.00374978244634374,0.00524755801535194,0.0096203948976738,0.0139269059673542,0.0165291177737427,0.0181413031061804,0.0194141271182349,0.0210428170526711,0.0222188877598524,0.0231557658695622
FKS0312101230104,0.000462204862441037,0.000965678437940758,0.00161567058908288,0.00217291663384028,0.00261289807875224,0.00283889451923335,0.00310070060169439,0.00384572690826012,0.00539165109910542,0.00778888371527976,0.00896383561505439,0.00990267373297706,0.0104842111426098,0.0112652350872069,0.0119328285666991,0.0127008070057021,0.0134857415898563,0.0139006141800897,0.0142132141361456,0.0145397615455075
FKS0312101232212,0.000788309891786626,0.00116258820296742,0.00129698701444993,0.0014012755998946,0.00165963735952047,0.00203910720350233,0.00237564138806104,0.00275155213525872,0.00405356651503039,0.00506506901008619,0.00571356816215475,0.00634204273098782,0.00666875280421681,0.00708952681400717,0.00750086319728122,0.00811714598974179,0.00857177370505449,0.00904593501973382,0.00954223639701714,0.0102111113802234
FKS0312101290324,0.000470859290086089,0.00069391210234653,0.000828360959023796,0.000924534337146065,0.0010978748360572,0.00137179038340817,0.00167608398744706,0.00310162009696824,0.00350668623096155,0.00379561389369145,0.00414531507386969,0.0045037804595032,0.00469433361405221,0.00484392667220981,0.00510719959867487,0.00537940780423281,0.00574977936619029,0.00594269668851389,0.00610592810019901,0.00626626902876554
FKS0312102132308,0.0136207153783173,0.051897188714807,0.113660878048498,0.166147600084807,0.234890634353623,0.278594101046071,0.378319859017675,0.420106089700494,0.493709754178149,0.630996691773545,0.773783840217967,0.892796899382473,1.30142773927366,1.81586800581166,2.24907190350488,2.6761398554683,3.31710888024256,3.91753157608262,4.58224557700054,5.68813347035796
FKS0312102132336,0.000424158969114203,0.000919750879942678,0.0013443522438156,0.00168089344690955,0.00192195681744317,0.00236106000369025,0.0033658662328053,0.00494727065893174,0.00672568849520053,0.00812626058048926,0.00933312600792177,0.0111984979617646,0.0133913313332777,0.016110991783895,0.018405091068586,0.0197080508299875,0.0203047655771608,0.020660467283958,0.0212458382747061,0.0222996163770641
FKS0312102140132,0.000267586418830165,0.000547980686280857,0.000909270465386767,0.0012546885640066,0.00151470679899889,0.00176813711853643,0.00207083153245096,0.00221598073602358,0.00232932269840012,0.00266508239136712,0.00467012454374777,0.00545782675901539,0.00585790385584176,0.00639467858921938,0.00660457756523823,0.00706077267624963,0.00745682252904141,0.00764972762300623,0.00780593628492377,0.00802136481887883
FKS0312102141631,0.00212391792781464,0.00444605347819452,0.00607108434221907,0.00708196978201529,0.00808459840337599,0.00916918892381464,0.00982965960894592,0.0105142401919616,0.0159368181655725,0.0191874309804437,0.0241381140171643,0.0258303803317938,0.0269819713032075,0.0285913579761608,0.0300591818441482,0.0322010364489617,0.0344562084838125,0.0357440896593503,0.0368679061261027,0.0379935906613018
FKS0312102141747,0.000137568907742495,0.000621669006288352,0.00131202937663525,0.00195803953738206,0.00235599451084008,0.00249826624392473,0.00256000078878588,0.00259799623347288,0.00264728980019638,0.00289110736224016,0.00311404314136281,0.00328970402057125,0.00353884523426607,0.00395666393848136,0.0045412078939768,0.00521235316478135,0.00572771244755494,0.00587349418257967,0.00628040153155693,0.00697346073984217
FKS0312102141826,0.000445238341373508,0.000769475737244031,0.000886169200797254,0.00108109176174298,0.00157858414504576,0.00227407669924016,0.00284119457985049,0.00302953533982676,0.00324842773545379,0.00359831684995935,0.00455217283776276,0.00497157840986067,0.00533524848488334,0.00561712744072188,0.00578379346798424,0.00600853370459769,0.00624177522513949,0.00650444891083363,0.00682865982002112,0.00709347850709583
FKS0312102150625,0.000135526637282391,0.000188263295153,0.000357687707061258,0.00061779335028616,0.000746309443187602,0.00115371541633111,0.00158038974698536,0.00176429519511278,0.00199133051844291,0.00238282068688627,0.00255676181141778,0.00281290499057544,0.00330942262068711,0.00359191779657085,0.00368859625174208,0.00397987981945632,0.00442892427393348,0.00487409797509684,0.00526354730247341,0.0053933707576457
FKS0312102152126,0.00674531281432678,0.0122954432589682,0.0162127686343034,0.0168588582605734,0.0188985303856069,0.0198244080126261,0.0205125701158489,0.0219881390737691,0.025609911634594,0.0327218097328825,0.0455424484713254,0.0520751901912742,0.0543826549718152,0.0578153327993208,0.0616662095738899,0.0651737899150915,0.0662771108880652,0.0684132643030844,0.0706270230837333,0.073266975901876
FKS0312102172306,0.00055906108579808,0.00128709416874807,0.00189926165213731,0.00233485979458636,0.0025649387962379,0.00267530628916321,0.00281873778422654,0.0030735898913671,0.00351540562981457,0.00393033220414658,0.00466004665014904,0.00518300518171188,0.00553149736153049,0.00584599941661016,0.00611895092560131,0.00664196438724675,0.0070082130575652,0.00731829690243494,0.00760324046658214,0.00808213649804029
FKS0312102191007,0.000449440382076193,0.000688337652582521,0.00091759475275899,0.00108223848938066,0.00122614139630958,0.00140601561263968,0.00171141979910141,0.00198767760891725,0.00229295041167624,0.0031088291998881,0.00594957048846411,0.00693718603107736,0.00782762664537266,0.0083139208847132,0.00888044460425495,0.00963204107850005,0.0100976962803985,0.0105303337734188,0.0107545007328127,0.0110021022295935
FKS0312102200401,9.02787802099553e-05,0.000184719395984158,0.000285051993356697,0.000424879970267653,0.000571014504306914,0.000629826040744272,0.000829039959316443,0.00111775984738266,0.00141188619144799,0.00180426423680047,0.00226850757913663,0.00282522484264107,0.00298526387185859,0.00333947112589407,0.00402253689354157,0.00484573567602688,0.00553010673553862,0.00600287669983059,0.0062650001240785,0.00636915235411889
FKS0312102200853,0.000240027946855859,0.000360550518388287,0.000466094838345682,0.0005190900930034,0.000602461916568411,0.000938176125074431,0.0013534581571236,0.00158085097405441,0.00247318212214313,0.00277826452033162,0.00302218808032368,0.0031502322059474,0.00344748747843018,0.00399438821159942,0.00461938448740546,0.0049097152903586,0.00508541808402794,0.00538218061449512,0.00556148141629209,0.00564595172835012
FKS0312102261304,0.000468999253815007,0.000612995764708418,0.000745966993888661,0.00100854134722126,0.00125606632649891,0.00149810682810646,0.00168986979521511,0.00177492572601282,0.00192489353776608,0.00231668511790063,0.00360775620399092,0.00401102291941737,0.00439169809705466,0.00477925724322209,0.00518519388560432,0.00546005716679168,0.00567048421607077,0.00581551474113847,0.00595451462292416,0.00613578348609685
FKS0312102261918,0.000479331513307603,0.000938307137023428,0.00111906602102155,0.00118290901043261,0.00133668250668566,0.00173415930471536,0.00228166298325301,0.0028487317786119,0.00331430500573569,0.00344882293520269,0.00416725566543667,0.00494926381692347,0.00551761345356405,0.00608169835714662,0.00649006523269599,0.00685327022496848,0.00725859016130972,0.00755311415101196,0.00785673538283778,0.00800225458204695
FKS0312102270033,0.000825233444624479,0.00114426080135206,0.00137348103109465,0.00162672781869794,0.00185432933907198,0.00211254652958691,0.00255487075594372,0.00311928660262593,0.00462210792892279,0.00518162780979559,0.00558637489234812,0.00599128047800567,0.00627822840271114,0.00683833377433464,0.00744937257526573,0.00797414176745427,0.00842338572380385,0.0085784759816597,0.00887533034259164,0.00922009268817376
