FileName,real_PGD_UD_1,real_PGD_UD_2,real_PGD_UD_3,real_PGD_UD_4,real_PGD_UD_5,real_PGD_UD_6,real_PGD_UD_7,real_PGD_UD_8,real_PGD_UD_9,real_PGD_UD_10,real_PGD_UD_11,real_PGD_UD_12,real_PGD_UD_13,real_PGD_UD_14,real_PGD_UD_15,real_PGD_UD_16,real_PGD_UD_17,real_PGD_UD_18,real_PGD_UD_19,real_PGD_UD_20
FKS0042103171729,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.00551150797938272,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623,0.0286533953084623
FKS0042103172011,0.000714079609608191,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.000917783373540149,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003,0.00177814762672003
FKS0042103201809,0.0060483179440616,0.00727379167152593,0.0188313266746297,0.047900362546421,0.047900362546421,0.047900362546421,0.0791342812388206,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.0915909261395981,0.122120336881372,0.250109147299215,0.250109147299215,0.250109147299215
FKS0042103210656,0.000661141703202045,0.000701034452099496,0.000714178930528829,0.000714178930528829,0.000750633777178892,0.000881038059456244,0.000881038059456244,0.000881038059456244,0.000883474958082228,0.000883474958082228,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126,0.00170189310692126
FKS0042104100159,0.000719865189357741,0.000834277541005277,0.000834277541005277,0.000834277541005277,0.000897976106454833,0.000934426256148329,0.000934426256148329,0.000934426256148329,0.000934426256148329,0.000934426256148329,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163,0.00263307486212163
FKS0042104141902,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.000947192767059269,0.001008604659753,0.00109945027854895,0.0020976518428991,0.0020976518428991,0.0020976518428991,0.0020976518428991,0.0020976518428991,0.0020976518428991,0.0020976518428991,0.0020976518428991
FKS0042104180929,0.00620829375447067,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00698693619291852,0.00735752652422496,0.00735752652422496,0.0254167395683498,0.0254167395683498,0.0254167395683498,0.0254167395683498,0.0254167395683498,0.0254167395683498
FKS0042104191306,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00238393223589572,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532,0.00807486251687532
FKS0042104200310,0.000298353302835148,0.000316776562631481,0.000476999981386958,0.000476999981386958,0.000476999981386958,0.000476999981386958,0.000476999981386958,0.000476999981386958,0.000577978990700012,0.000577978990700012,0.000577978990700012,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777,0.00181959395162777
FKS0042105011027,0.0204424009720959,0.0463120504309802,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.0762881016649077,0.146589035257847,0.146589035257847,0.146589035257847,0.146589035257847,0.146589035257847,0.149231541323542
FKS0042105161541,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.000918418030825293,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265,0.00551049150981265
FKS0042105291002,0.00222436522641853,0.00308595629789985,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00335110774722902,0.00463285200965157,0.00463285200965157,0.00463285200965157,0.00463285200965157
FKS0042106081019,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333,0.0067667806722333
FKS0042107041535,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00119929333817206,0.00294815050114046,0.00294815050114046,0.00294815050114046,0.00294815050114046,0.00294815050114046,0.00294815050114046,0.00294815050114046
FKS0042107270519,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00292736896959848,0.00295522821665891,0.00448813556403778,0.00625378228009473,0.00625378228009473,0.00625378228009473,0.00625378228009473,0.00625378228009473,0.00625378228009473,0.00625378228009473,0.00625378228009473
FKS0042108040533,0.00355260557326844,0.00444570974930123,0.00444570974930123,0.00444570974930123,0.00444570974930123,0.00444570974930123,0.00444570974930123,0.00467156923205751,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00501485895614923,0.00553401738402255,0.00684595193036934,0.00684595193036934,0.00905911628478315
FKS0051902031001,0.000491071318056525,0.000491071318056525,0.000491071318056525,0.00064509282600483,0.000788989054138095,0.000788989054138095,0.000869290340108617,0.00103186203606118,0.00106558751370029,0.00106558751370029,0.00119166314314267,0.00119166314314267,0.00119166314314267,0.00119166314314267,0.00119166314314267,0.00119166314314267,0.00126978307942558,0.00126978307942558,0.00126978307942558,0.00126978307942558
FKS0051902231548,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721,0.00465622821648721
FKS0051902240933,0.000710208286861725,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00110965575827841,0.00147805725759044,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029,0.00297678313103029
FKS0051904100419,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00104069444816901,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00113915548003558,0.00116471272235889,0.00123829724260829,0.00123829724260829,0.00123829724260829
FKS0051906170800,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00267869913957619,0.00669291821721298,0.00748285269607409,0.0110088283254815,0.0166575279322092,0.0166575279322092
FKS0051907170025,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00148035385724996,0.00180931926113528,0.00203763582450796,0.00203763582450796,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712,0.002537687395712
FKS0051908041923,0.0609406620222551,0.0609406620222551,0.0609406620222551,0.0870787069635673,0.0870787069635673,0.123710246819711,0.123710246819711,0.123710246819711,0.123710246819711,0.123710246819711,0.123710246819711,0.123710246819711,0.165232647796506,0.185062819521772,0.185062819521772,0.185062819521772,0.185062819521772,0.185062819521772,0.185062819521772,0.185062819521772
FKS0051909120144,0.00191219506150075,0.00223423680688839,0.00234884934426562,0.00234884934426562,0.00234884934426562,0.00234884934426562,0.00234884934426562,0.00234884934426562,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519,0.00545277121699519
