FileName,real_PGA_total_1,real_PGA_total_2,real_PGA_total_3,real_PGA_total_4,real_PGA_total_5,real_PGA_total_6,real_PGA_total_7,real_PGA_total_8,real_PGA_total_9,real_PGA_total_10,real_PGA_total_11,real_PGA_total_12,real_PGA_total_13,real_PGA_total_14,real_PGA_total_15,real_PGA_total_16,real_PGA_total_17,real_PGA_total_18,real_PGA_total_19,real_PGA_total_20
IWT0092101190547,8.20177360312111,8.20177360312111,8.20177360312111,8.20177360312111,8.20177360312111,8.20177360312111,8.20177360312111,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529,44.5145041962529
IWT0092102132308,2.00138615445322,10.8355386860161,21.4379599257721,26.8570524081282,26.8570524081282,31.374696216621,40.3030033001944,50.6151061654626,50.6151061654626,68.8602341712929,78.6934332787607,78.6934332787607,78.6934332787607,78.6934332787607,78.6934332787607,84.0361481537644,111.769344204303,111.769344204303,111.769344204303,111.769344204303
IWT0092102140325,10.94199164242,13.2695591794029,13.9015094522938,13.9015094522938,13.9015094522938,13.9015094522938,13.9015094522938,13.9015094522938,23.2544912474938,23.2544912474938,23.2544912474938,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223,65.9409234365223
IWT0092102170707,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,5.857477093748,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239,22.9432426813239
IWT0092103090830,18.9916793732459,18.9916793732459,18.9916793732459,18.9916793732459,18.9916793732459,18.9916793732459,18.9916793732459,18.9916793732459,20.5123914272377,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047,51.4081715019047
IWT0092103171729,1.62983048016979,3.97885101948173,3.97885101948173,3.97885101948173,4.51254565169702,4.51254565169702,4.51254565169702,4.51254565169702,4.69862291990936,4.69862291990936,4.69862291990936,4.86638564019835,4.86638564019835,5.11763339300585,6.05928789694635,6.05928789694635,10.4360850564867,20.7298564058665,21.7240454901094,22.4778142581791
IWT0092103201809,10.89548484037,18.0926861506439,35.1552357652243,67.386127756546,67.8946581138803,87.718771139414,92.9261484584127,92.9261484584127,98.5122496171286,98.5122496171286,193.321303632872,193.321303632872,249.001592466467,249.001592466467,249.001592466467,267.124427273939,267.124427273939,267.124427273939,267.124427273939,267.124427273939
IWT0092104032158,19.4965090935299,19.4965090935299,19.4965090935299,19.4965090935299,19.4965090935299,19.4965090935299,19.4965090935299,19.4965090935299,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005,78.8158340227005
IWT0092104180929,7.92119825892777,16.1623595298941,16.1623595298941,16.1779792724588,16.1779792724588,16.1779792724588,19.0013388077099,19.0013388077099,19.0013388077099,19.0013388077099,39.5251305426305,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465,73.4118691613465
IWT0092104191306,2.35530074117035,2.35530074117035,2.69627407427282,2.9337065539417,2.97613557109642,3.27346202052438,3.27346202052438,3.27346202052438,3.61195884641609,3.61195884641609,3.74219536690058,3.74219536690058,4.30912625813678,21.4146835173305,21.6134209657888,21.6134209657888,21.6134209657888,21.6134209657888,21.6134209657888,21.6134209657888
IWT0092105011027,4.87734808521633,9.76775516813961,15.9851762341909,32.2163698809212,53.7711197737024,61.9889203373297,61.9889203373297,67.7307606640594,76.3363935066624,76.9872920132324,81.0324494204763,86.1665954370802,86.1665954370802,222.13284480025,356.226162628843,356.226162628843,356.226162628843,356.226162628843,356.226162628843,356.226162628843
IWT0092106081019,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,5.35547860429307,7.60546609934985,8.7022168000788,8.7022168000788,8.7022168000788
IWT0092106090734,2.52020003002838,2.93097192609364,3.02752949140732,3.02752949140732,3.28013723244223,3.59745966661899,3.59745966661899,3.59745966661899,3.59745966661899,4.93214725091311,4.93214725091311,4.93214725091311,4.93214725091311,4.99208030780445,10.4282196415624,19.3201201781872,19.3201201781872,19.3201201781872,19.3201201781872,19.3201201781872
IWT0092107010644,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,10.3840592414164,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797,57.3103804346797
IWT0101903070426,1.45873049948005,1.76779378177117,1.76779378177117,1.76779378177117,1.76779378177117,1.76779378177117,1.76779378177117,1.76779378177117,1.76779378177117,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755,9.04336510885755
IWT0101906111021,1.33732278877298,1.57740696222236,1.57740696222236,1.57740696222236,1.57740696222236,1.57740696222236,1.60642082414834,1.60642082414834,1.60642082414834,2.18346774013875,9.2186223641967,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659,10.5943504790659
IWT0101907171800,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,1.98090812670546,3.41308183144416,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982,4.27171465160982
IWT0101908041923,0.725660673583843,1.31267188020272,1.35189808416108,2.16026294763504,2.16026294763504,2.20329897473625,2.20329897473625,2.73148040997222,3.043219341179,3.043219341179,3.043219341179,3.26439765027022,3.26439765027022,3.26439765027022,3.26439765027022,4.25268494085166,17.2989499201468,17.2989499201468,17.2989499201468,17.2989499201468
IWT0101908240305,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,3.94051015424938,4.3084144434515,4.3084144434515,4.3084144434515,4.3084144434515,4.3084144434515,4.3084144434515,4.3084144434515,4.3084144434515
IWT0101912222133,0.984866630195696,1.70779935953534,3.490897845759,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689,11.6290664598689
IWT0102004200539,4.61659678641869,10.6188755702229,10.9106043084684,10.9106043084684,10.9106043084684,10.9106043084684,10.9106043084684,10.9106043084684,10.9106043084684,10.9106043084684,15.8083856262006,22.1199320591507,25.3271994173163,25.3271994173163,25.3271994173163,25.3271994173163,25.3271994173163,25.3271994173163,25.3271994173163,25.3271994173163
IWT0102005150640,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.896743737522705,0.960196178699095,1.1934375317443,6.48557709421763,6.48557709421763,6.48557709421763,6.48557709421763,6.48557709421763,6.48557709421763,6.48557709421763,6.48557709421763
