FileName,real_iv2_UD_1,real_iv2_UD_2,real_iv2_UD_3,real_iv2_UD_4,real_iv2_UD_5,real_iv2_UD_6,real_iv2_UD_7,real_iv2_UD_8,real_iv2_UD_9,real_iv2_UD_10,real_iv2_UD_11,real_iv2_UD_12,real_iv2_UD_13,real_iv2_UD_14,real_iv2_UD_15,real_iv2_UD_16,real_iv2_UD_17,real_iv2_UD_18,real_iv2_UD_19,real_iv2_UD_20
FKS0312010051132,0.000656134451646537,0.000795895548957534,0.000842001260438317,0.000866541333555236,0.000891265358855492,0.00092602199012088,0.000946822134190482,0.000968008059492052,0.000986160296813047,0.00101189883867278,0.00103757181692946,0.00105706318439326,0.00107741786854622,0.00110198977597272,0.00114116974916644,0.00139617291738922,0.00172167198665855,0.00205764302419666,0.0022506331757265,0.00237976310762655
FKS0312010141942,0.000112723785348352,0.000145652013804242,0.000159351346682827,0.000166762620707372,0.000172244138027293,0.000180995870352789,0.000192489313540536,0.000204725936150324,0.000217387187384724,0.000261576089701778,0.000376527785598524,0.00046899966743818,0.000514312040230218,0.000553489100948183,0.000580401123336076,0.000604324575586291,0.000623120653958116,0.000647681108028812,0.000662157661103714,0.000672194831253653
FKS0312011181518,5.27795760218238e-05,7.43085586225571e-05,9.43381428697826e-05,0.000107984025255902,0.000125509458731104,0.000139397081569403,0.000157727210175959,0.000193470159738074,0.00138834478733356,0.00152728019941347,0.00155762378193916,0.00157505067112533,0.00159530086283,0.00161488208053592,0.00162679578042148,0.0016337823470117,0.00164042924457558,0.00164884599061258,0.00165327544382597,0.00165738679106493
FKS0312011221906,0.00483440893418257,0.00607974931779215,0.00659425247568367,0.00708295161904962,0.00757824128891051,0.00867517303164551,0.0101721992713863,0.0109862655751072,0.0116532265454253,0.0121889121884186,0.0747690047214194,0.0862412560058785,0.0958903122341122,0.100452470854548,0.103701666325703,0.107036376668137,0.11075638752597,0.11647332405996,0.119722343250226,0.12315856788767
FKS0312012180803,4.76634731386947e-05,5.95003528382463e-05,6.26732361035509e-05,6.56766192158226e-05,7.11921983512389e-05,7.95113628566198e-05,9.26349009089794e-05,0.000105484707285813,0.000113820699172291,0.000120682634788963,0.000130567978868798,0.000225914283100861,0.00028740405043997,0.000321956099493336,0.000339939981330414,0.000366009896302326,0.000383098948152104,0.00039498454834753,0.000404402731003202,0.000411019831287399
FKS0312012290115,0.000399012357640808,0.000450478983804913,0.000499188977812368,0.000563690414273183,0.000597824901699299,0.000631053846315216,0.000670180154945521,0.00652948984721738,0.0069487311239622,0.00706564188500792,0.00715115570959547,0.00719363051216489,0.00721576135541437,0.00724356929430633,0.00726042779908811,0.00727266090627661,0.00728040314092662,0.00729237122077458,0.00730150764081692,0.00731241571209459
FKS0312012300935,2.7724210096493e-05,6.87387968615682e-05,0.000130367588352786,0.000174897481648103,0.000219012829282823,0.000296774232933009,0.000357414985639898,0.000461262807925126,0.000529751429305159,0.000591124196168076,0.000663940492863035,0.000810862990960929,0.00162057730396431,0.0027857138096041,0.00356513437162197,0.00408707291803544,0.00448168781662872,0.00509024368441396,0.00555320010299124,0.00575312857305259
FKS0312101230104,9.6741721511641e-05,0.000141108353564175,0.000263294874092373,0.000319421785650091,0.000337092590850868,0.000370719143512344,0.000405046399987658,0.000447596093890464,0.00176801560156129,0.00346345530814126,0.00439241587194934,0.00453120293307519,0.00476277892675785,0.00479359260867138,0.00487388704706724,0.00493357989347533,0.00496297447895926,0.0050178421375811,0.00504994641164119,0.00506890269559028
FKS0312101232212,0.000225673475725365,0.000283564369139105,0.000321344380403227,0.000354954091008743,0.000412892706371154,0.000461547667284251,0.0005003243232665,0.000547245533809883,0.00107362251652812,0.00132750232003449,0.00148504819188907,0.00157828769461331,0.00165972590497275,0.00171902279584766,0.00176932870500156,0.00181393984826672,0.00184514332061786,0.00188598778709488,0.00191469694857312,0.00194322790704907
FKS0312101290324,0.000172391437424992,0.000194480251704763,0.000237452482470252,0.000273091858109965,0.000295726082102049,0.000314668495757776,0.000352306482456779,0.00277120379841429,0.00307016452382591,0.00311837186269483,0.00315445070758955,0.00320477195272754,0.00322825639724446,0.00324069340516543,0.00325030993686559,0.0032615915674625,0.0032715638373272,0.00327976460752127,0.00328678521051135,0.00329287527256874
FKS0312102132308,0.021901516789345,0.171786995649432,0.40968083838515,0.745536361103942,0.874818110303603,1.10335029815369,1.54500288558634,2.08674156936336,2.86312230915689,3.18258047644167,3.41689334919506,3.73784544158874,4.39503852383925,6.27901720598997,14.4168429955018,27.0726599842419,37.4473797254006,40.9165506617422,43.9046374851211,46.8646104637698
FKS0312102132336,8.95804855770903e-05,0.000168754333235718,0.000286507111053241,0.000335482481992394,0.000359395744672378,0.000405827486644392,0.000477231039515673,0.000514387475113756,0.000566735961676745,0.000644560373980455,0.00326287677354491,0.0041574497846035,0.00433643316604758,0.00450278138393582,0.00458796647748944,0.00469644918692178,0.00476402549783718,0.00483726174475478,0.0048611846138183,0.0049058107725108
FKS0312102140132,5.67283060595424e-05,6.78522122181558e-05,7.70525610709394e-05,8.30022736174368e-05,9.07734635569252e-05,0.000106433282258495,0.000124047902256868,0.000141444965290084,0.000163126305476315,0.00021478459619115,0.0018379121963528,0.00227397084873188,0.00244353062801764,0.00259026635489859,0.00261833711882882,0.00265548033303128,0.00267681205346534,0.00269531374143699,0.00271431488342551,0.00273343635452996
FKS0312102141631,0.0009622574840993,0.00153270494346845,0.00216561645474681,0.00293270457301664,0.00328255054688493,0.00380729856281992,0.00400666307235311,0.00456233937583738,0.011055201797127,0.0142587780280145,0.0159144223163331,0.0174979107405418,0.0181303879602695,0.019027683938404,0.0197424238114078,0.0204473737658919,0.0212520611846934,0.0218856651765548,0.022268365792361,0.0225277342761606
FKS0312102141747,3.42000850843008e-05,4.01084686761097e-05,4.38241168140593e-05,4.83918141792117e-05,5.82892211431991e-05,6.67183242836482e-05,7.42502466697504e-05,8.3462342850829e-05,9.26284052511949e-05,0.00030196362103846,0.000449366764605253,0.000476133885997361,0.000523398055459848,0.000537403729768728,0.000547961599321219,0.000557650585197161,0.000563429237878774,0.000570204264865541,0.000574503159297941,0.000578862826238499
FKS0312102141826,2.50261473690931e-05,3.98288379003639e-05,5.18694282910991e-05,5.99313223428722e-05,7.62990013193323e-05,0.000105184287539986,0.000121683849196714,0.000148732568901353,0.000186760250618191,0.000303204744998195,0.0016262158263563,0.00179186487652578,0.00197674028917068,0.00203554396522626,0.00207688864824584,0.00211091029289063,0.00213535563214259,0.00214795439122071,0.00216466906562268,0.00218303999732544
FKS0312102150625,1.29231350073748e-05,1.65846411981767e-05,1.81175745563962e-05,2.16148300771484e-05,2.74678118445779e-05,3.39625861314983e-05,3.87352004401493e-05,4.68848721932431e-05,0.000124832212029186,0.000151085514927636,0.000161337352402431,0.000171997404549903,0.000177978361465662,0.000182780615346425,0.00018692144498282,0.000192487870654717,0.000195970520403095,0.000198699244337681,0.000200953503581148,0.000203226025837345
FKS0312102152126,0.000852791392358773,0.00192219187919589,0.00206417812815599,0.00214642993304113,0.00244213497812634,0.0026235239208827,0.00278053409864677,0.00302463336280976,0.00540648242699072,0.0084339855041377,0.0112281918967525,0.0127088853444494,0.0136037971077412,0.0144025414529814,0.015031530116318,0.0157119600650651,0.015983940829964,0.0161499007130788,0.016522564644595,0.016787593083173
FKS0312102172306,0.000121327500469464,0.000197457538062958,0.000239757888198869,0.000264972946922347,0.00028078428011193,0.000314583148682105,0.000337253962802376,0.000351587796840624,0.000368598298853387,0.000407216245058871,0.000876598518618903,0.00121821014553112,0.00140118887266699,0.00145581454603031,0.00153179922569153,0.00160341722846625,0.00164310990832105,0.00169245733931049,0.00173059374228496,0.00174601101578487
FKS0312102191007,0.000218407457618067,0.000298241942225881,0.000323669294299823,0.000338952056761038,0.000363210560255851,0.000404324013069175,0.000439518638571089,0.000494074372331405,0.000528337691551422,0.00108361848427095,0.00434269191058441,0.00506394403343847,0.00549809370177867,0.00570668303943541,0.00586889860926085,0.00597703705946692,0.00609599409354064,0.00615857353096355,0.00622535377035771,0.00628399647445121
FKS0312102200401,1.03867644340818e-05,2.03869204690451e-05,2.98844165657725e-05,3.41013595585811e-05,4.21990298282622e-05,5.04930353768062e-05,5.93165485763663e-05,7.46925664685636e-05,8.63115989263553e-05,0.000100778483183369,0.000341432786096805,0.000575482973291217,0.000605853788475681,0.000629411152765906,0.000646605525987797,0.000660253875262751,0.00066654740828972,0.000678665454496187,0.00068391677029151,0.000688434147387566
FKS0312102200853,2.6775085216644e-05,3.36158651430341e-05,3.74443890785618e-05,4.05478646309789e-05,4.34806393060098e-05,4.59626528835633e-05,4.93349449065188e-05,6.6272170259278e-05,0.000419856201911676,0.000507113600843525,0.000533655471087441,0.000543315710794998,0.00055152367524778,0.000557286234217382,0.000562736740732758,0.00056497278037119,0.000567402066374201,0.000571686265789128,0.000574637262147259,0.000576524266616957
FKS0312102261304,0.000127303667381371,0.000149877026402205,0.000161923027903735,0.000170231052843684,0.00017692639457866,0.000189374525855746,0.000201556632148996,0.000212455039564583,0.000230169632817936,0.000269572692916043,0.00180167731396887,0.00196340826413253,0.00203139073270509,0.00206965395509899,0.00209898817414846,0.00211888364418697,0.00214337085236979,0.00215355677813236,0.00217006664352143,0.0021831265772632
FKS0312102261918,4.47564171263733e-05,6.9988719897604e-05,8.13690333001459e-05,8.74549289992699e-05,9.17280746582402e-05,9.82328322853815e-05,0.000105612229567417,0.000111946558827264,0.000119845642555065,0.000127889233157725,0.000389801955536204,0.000659910541586014,0.000754700978990774,0.000779589183734175,0.000803442251782466,0.000826993927627999,0.000835319382803271,0.000849854968482638,0.000861441540434902,0.000873479323973837
FKS0312102270033,0.00129863714875731,0.00150695766554507,0.001686591049256,0.00188832652862688,0.00207244673638515,0.00222673666973968,0.00234158814038189,0.00246268544646153,0.00550591546411982,0.00610023128316463,0.00627494433284149,0.00639862206705046,0.00648792640887725,0.0065723185048989,0.00661201275594448,0.00666083817645617,0.0067029405565254,0.00673832697269734,0.00676116309778656,0.00677670476940582
FKS0312102270204,0.000160442666381904,0.000257602739558499,0.000359145963415038,0.000387813595405867,0.000409066193073367,0.000427704801630541,0.000454955035280289,0.000492724079572049,0.000513092262739867,0.000548848416141384,0.000569764776570461,0.000708175017973937,0.00136623716886581,0.00165594785137298,0.00180658797307617,0.00190207914398537,0.00196374656538062,0.00202992054205318,0.0020664787198721,0.00209832515122853
FKS0312103090830,0.000367774022141331,0.000484469249721311,0.000554777049301719,0.000603540699026456,0.0006356620500428,0.000671162728181271,0.000706847282196145,0.000717908549512958,0.000728467471061779,0.000743650400935584,0.000759452339405418,0.000778928723810576,0.000789443020227577,0.000807556168254153,0.000832451368328776,0.000850924167870575,0.0008990401004269,0.000945783591310309,0.00103652341946132,0.0021007411447884
FKS0312103171729,0.00549648509197467,0.00660243205152464,0.00733044150310453,0.00752203393810346,0.00771450110780561,0.00785960976878085,0.00803163017962513,0.00815944581865564,0.00831712096718455,0.00845754114837111,0.0127728256555624,0.0241200151819654,0.0294028799031317,0.0302143962758263,0.0307321338381344,0.0312590125290353,0.0316330711002002,0.0320036456121133,0.0322536614871238,0.0324659351350192
FKS0312103201809,0.000129932756564402,0.000227923343585617,0.000536434282357527,0.00425303904584566,0.00838228215412453,0.0129433475277277,0.0160164665957826,0.0211984279557733,0.0266798250926796,0.0311232080540134,0.0395850463911722,0.047602037910475,0.0580363639922601,0.0626894973234002,0.0702159999511581,0.0871345438024345,0.109660974739124,0.182596191470852,0.361156371173412,0.833210022241956
FKS0312104030136,3.6170318839799e-05,4.42415277523679e-05,5.20668532624043e-05,5.7812453469787e-05,6.14623802293947e-05,6.5117326475242e-05,7.25999220057049e-05,7.65312110900968e-05,7.99790967354915e-05,8.37507237240389e-05,9.29458995819236e-05,0.00026990086857318,0.000321489229138597,0.000355931348070877,0.000365896854538036,0.000371378736698682,0.000381261461165932,0.000390730355532076,0.000397693328180777,0.000400980184637464
FKS0312104200310,1.88959071438034e-05,2.46714667206304e-05,3.52991752541094e-05,4.30482892715579e-05,4.86545517158311e-05,5.22550872385695e-05,5.91994559318186e-05,6.58920401239034e-05,7.40215339226315e-05,8.36261059113957e-05,9.23954716171682e-05,0.000256349913069975,0.000314262415955884,0.000358361802466483,0.000393518173082241,0.000406797826591522,0.000423143808062941,0.00042977291307607,0.000435498218296261,0.00044198746604108
FKS0312104231412,0.000121818544612893,0.000169280619829775,0.000213965390693645,0.000299873899897391,0.000364932513423825,0.00042275994370788,0.00319880284801899,0.00882398426869625,0.00911624749176767,0.00923323985964689,0.00928958383314966,0.00933416085503924,0.00939643155000492,0.00941753134139175,0.00943122440756234,0.00944320181287177,0.00945805379313922,0.00946754062648855,0.00947450018962663,0.00947982941595802
FKS0312105011027,0.000225972697531241,0.000901253504128249,0.00289188496720466,0.00554892525632742,0.0072500232414623,0.00883563687049611,0.011943119416115,0.0149866809151,0.0186571885468699,0.0224786283271523,0.0248731245109646,0.0282913640624051,0.0309745419192095,0.0371670254349958,0.0424147492458551,0.0605621013965267,0.226684621964868,0.2899077115273,0.350927521348773,0.39231122302087
FKS0312105050310,0.000445796303339425,0.000568069113012405,0.000680115326729852,0.000781898563628453,0.000910597867181719,0.00101126078438461,0.0010922883140746,0.00120491019329362,0.0014332842721368,0.0141042738793352,0.0153478529501537,0.0163537522323553,0.017045080701226,0.0172065418093116,0.0175638400767418,0.0177881149503775,0.0181068501307833,0.0182240763882205,0.0183288029201697,0.0184083446732512
FKS0312105140858,0.00497583746831102,0.0125339130210922,0.0151286989174599,0.0164348977718445,0.0168921981010328,0.0187657007472463,0.0202626056080033,0.0216809310977627,0.0224670588886259,0.0244075276193451,0.026456955828184,0.0428038201569778,0.0563835391915942,0.094732234592118,0.104735563373716,0.108956709960705,0.114542419742894,0.11870542628931,0.126334846792434,0.131587564375183
FKS0312105161541,4.05261362276438e-05,0.000101556051299844,0.000129134507888848,0.000144342475752068,0.000163871482770356,0.00018540252669296,0.000209451567755034,0.000234191514462815,0.000296393060529552,0.000555337244829268,0.00110016350628228,0.00118575214147976,0.00128218744046114,0.0013566273672081,0.00140676933569412,0.00144149124199414,0.00149608283154269,0.00154480109731621,0.00157566396424889,0.00160569384955676
FKS0312105250119,5.06236336352191e-05,6.05223702256751e-05,6.53574488718593e-05,7.03172873468084e-05,7.34285962496693e-05,7.82970538082229e-05,8.56539559649476e-05,9.30407643805858e-05,0.000100877900198429,0.000111788204756621,0.000170402503120411,0.000267882277030532,0.000312746256203387,0.000340807017008442,0.000373544473026705,0.000383194810526437,0.0003975830978286,0.000409048644744158,0.000420536293038368,0.000430625803944463
FKS0312105291002,0.000194046628025116,0.000558750730285484,0.00128610520751138,0.00151670627260455,0.00162612141037036,0.00171472465758235,0.0018779134092099,0.0020499905863316,0.00223243363306139,0.00237942421853851,0.00250102414870542,0.00352943002254775,0.00380994060631589,0.00410687216481651,0.00431032023457878,0.00447894143949435,0.00475961817183166,0.00543544360037941,0.0083522626950482,0.00924923887491689
FKS0312106081019,0.000122342181021597,0.000207493524872728,0.000256177315750718,0.00028021034680459,0.000308700534540817,0.000340251133078671,0.00039478265650848,0.000441642867572253,0.000485064992132099,0.000526263259692278,0.000605976980176425,0.000755660857936719,0.00254726038027991,0.00415209228686142,0.00496941186631464,0.00524478685588997,0.00545238154585434,0.0055742698036181,0.00571857156575178,0.00584902760360384
FKS0312107041535,6.88184031544352e-06,2.10816381373973e-05,2.65597220828346e-05,5.35846905061206e-05,0.000136079076644476,0.000214434525190201,0.000293229592102629,0.000346084991994032,0.000381727116307617,0.00113475603904439,0.00142946876120926,0.00157942534277523,0.00165999633410894,0.00172856109971749,0.00178246055765387,0.00182164263571569,0.00186846948477577,0.00190491097882047,0.0019323199307049,0.00196900194255382
FKS0312107270519,0.000464413594429475,0.000550244958989304,0.00057867843824572,0.000652655129935718,0.000767486130800544,0.000883734277728215,0.00111386846696905,0.00119914336291119,0.00137115820199427,0.00143120048890155,0.00349079258837075,0.00488288575896676,0.00596695044366429,0.00621437243269005,0.00641296481069973,0.00658680997774612,0.00682795458121932,0.00693321514680202,0.00697567965886867,0.00704480324130896
GIF0012003130218,0.000123048405265078,0.000535762497667545,0.000633806064924909,0.000922697778948127,0.00117321254178721,0.00131071551923015,0.0014338285777445,0.00163865412977298,0.00177915752352117,0.00185071360687676,0.00206685226604637,0.0021807133327026,0.00232926687575822,0.00418781663358175,0.0240197136615381,0.0331543404022615,0.0384704943854146,0.0425970774001872,0.0455993353586452,0.0472105155003682
GIF0012009020250,0.000438405043178808,0.000677195267668237,0.000994352229331758,0.0265028837942579,0.0336615800879401,0.0353007042600081,0.0378429920278771,0.0401380616155927,0.0412389439018446,0.041750453554932,0.0422501996550223,0.0424330937839074,0.0430678008868103,0.0434555555666332,0.0437861178774552,0.0439243358352691,0.0440288020732088,0.0442026623764554,0.044234597697502,0.0443171010175873
GIF0022003130218,9.5524968709307e-05,0.00054099221617716,0.000936470994921152,0.00112585508277539,0.00143366565736514,0.00178532700618865,0.00205952059781849,0.00220243314937577,0.00238217618567978,0.00257257601552232,0.00277972973046897,0.00298175328548741,0.00325633281224532,0.00361238718775987,0.00680176364887809,0.0124149393644942,0.014273799196171,0.0182228225466741,0.0192848069949636,0.0200133152014548
GIF0022005191313,0.000135228204529614,0.000663757952793932,0.000838268635918689,0.00100783613787278,0.00109305045234064,0.0012098330597745,0.00161045310985588,0.0128285470895697,0.0154428668958366,0.0168507910544917,0.0205314972402491,0.0260608063881139,0.0300781480522473,0.0345915241947997,0.0360504524925199,0.0373186895484559,0.0385494883150692,0.0395172416298177,0.0396727087313872,0.0398202466745185
GIF0022005191655,0.000114515889155344,0.000902791331228929,0.00094822348926045,0.000995633748025255,0.00105145398729269,0.00107141115376116,0.00111967092431281,0.00156606605987505,0.00186853174690584,0.00204848850923187,0.00220499155904424,0.00234774852571153,0.00240277300734912,0.00244905221138568,0.00247522744373599,0.00254048588589121,0.00256327023775381,0.00257062772485528,0.00258029550767339,0.00259077672325428
GIF0022005291905,3.2124822879636e-05,9.58585219380561e-05,0.000375992485545919,0.00051686149280492,0.000699475321972707,0.00078332539616465,0.000910868207457239,0.00117349741570097,0.00178762480848124,0.00261375637851914,0.00310628109144186,0.00361515143269743,0.00412266145132979,0.00422314601145377,0.00425865196788658,0.00448146352631514,0.00504400506731362,0.00599778132602012,0.00699752953070945,0.00744244739895579
GIF0022009020250,0.00686821891515535,0.00758469508930372,0.00791012149687215,0.008429561275078,0.0103976429540853,0.0118022277235259,0.0124685359406382,0.0129504676283015,0.0132758244085927,0.0136180926067708,0.0137171869523791,0.0138186292465461,0.0138821634063618,0.0140249462026581,0.0141066002841692,0.0141497920549407,0.014191652373234,0.0142281920029354,0.0142486114074913,0.0142691858666131
GIF0031902192104,2.65204722126206e-05,5.61130836951093e-05,6.62351026442668e-05,7.30115492562471e-05,0.00011363668845078,0.000265522532828546,0.000371802643258661,0.000525638434892534,0.000649451256371738,0.000722104677439933,0.000800305135234822,0.000816911091630531,0.000943227159182583,0.000963411759938427,0.000997776485799787,0.00100139075321374,0.00104403050937332,0.0010669603836033,0.00107341945929062,0.0010755291958932
GIF0032004231344,0.000306194593249173,0.00105320608594608,0.0013016072019175,0.00143132939473824,0.00213459236659575,0.00282703634750928,0.00455662539692893,0.00549492833142502,0.0105071345753339,0.012848004114313,0.0161177775055671,0.0171931387433748,0.0188972217722488,0.0202025562074553,0.0202932766617583,0.0206904895063791,0.0212256402338119,0.0215016330480793,0.0220778943954502,0.0222387188675771
GIF0032004231352,0.000285742983865356,0.000322392527267718,0.000342483072680015,0.000355643669812057,0.000524037083048388,0.000589473886621607,0.000656518347163968,0.000683442692903316,0.000747669548705677,0.000758577754543058,0.00080171732255529,0.000851906896775002,0.000873092666719864,0.000924403375233357,0.000935667658772198,0.000983664286788082,0.000997003215997366,0.00100843463586966,0.00101396469619176,0.0010253683905829
GIF0032004231357,0.000438220213253228,0.000508372576544988,0.000561643828001473,0.000576578019882405,0.000828766696253329,0.000899895442312121,0.0011390082596023,0.00122360721799356,0.00133691788874471,0.00138360317212648,0.00159960193918943,0.00168553646320765,0.0017780222558477,0.00201203013701295,0.00205853095425288,0.00216508941423758,0.00220222524509253,0.00224299076925694,0.00225671085325279,0.0022987246064491
GIF0032004260222,3.39088721198178e-05,0.000193163175703758,0.000255816572151752,0.000437218587590349,0.000594105905591968,0.000846151563113189,0.001349963922452,0.00156409591417731,0.00166661553464892,0.00176171924293931,0.00179148012456385,0.0018402486983536,0.00187555022379817,0.00197198682307464,0.0020299462312083,0.00203627417519018,0.00205204130748761,0.00213498637565429,0.00215238487799065,0.00217856251010379
GIF0032004271132,3.98687055686537e-06,5.70096758608338e-05,0.000107489559034792,0.000121343207026224,0.000138552783141243,0.000226201799765969,0.000269712706195204,0.000377740790266418,0.000427797214043397,0.000478188449262992,0.000505689529409267,0.00054093137921957,0.000567465182103499,0.000586171193008712,0.000627852824533971,0.000633729429786669,0.000640071201696322,0.000662902772319051,0.000666555893539961,0.000670804095635191
GIF0032005130704,6.3275461219832e-06,4.21985485867581e-05,5.38806462737825e-05,6.30308236667602e-05,8.67769418756148e-05,0.000144244127008523,0.000172690766983674,0.000195396658482763,0.000199897605760352,0.0002077412457837,0.00022084069640098,0.000261155262029439,0.00027991929392835,0.000287626099770997,0.000298261677095589,0.000300163378457126,0.000301660343995623,0.000304513561807709,0.000310257000672631,0.000315802139176991
GIF0032005190201,1.49803772618933e-05,0.000173541450918562,0.000215534687762283,0.000231743420572317,0.000402961610997713,0.00066181678198233,0.000763427391509451,0.000809825108414821,0.000839293647996331,0.00085768259267115,0.000890912255801176,0.000941145829058939,0.000972915581562386,0.000999806286532565,0.00101719735156371,0.00102925000768796,0.00103564453870261,0.00106809391027655,0.00109405623909395,0.00114887396580188
GIF0032005191423,7.46711874009619e-05,0.000427326163503689,0.000463030513413692,0.00051794036764442,0.000732975519983329,0.001028560949715,0.001128870623941,0.00119593625366501,0.0013249274642496,0.00134100947172905,0.0013655986328795,0.00138107666579072,0.00140657363079072,0.00142623485529834,0.00145595256396299,0.00147475720571459,0.00148949702944602,0.00150573996847168,0.00152514058739214,0.00157538314714167
GIF0032005191655,0.000450636840022571,0.000585619702441551,0.000673678154085719,0.000907093431934952,0.00231560256987983,0.00306311794520952,0.00372548986716748,0.00391987897700523,0.0039878142300749,0.00410935476635088,0.00419880707556577,0.0042435316738986,0.00427087034815159,0.00428431779090742,0.00431413799312745,0.004343833139607,0.00436257009908784,0.00437947980275703,0.00439241093276041,0.0044113217583927
GIF0032005291905,7.29090151611756e-05,0.000235201022627457,0.000577600617159419,0.000777925683649465,0.00127255508677125,0.00216383069299227,0.00370785729383194,0.00679075371928669,0.00942350478177058,0.00986293624541426,0.0102148539697329,0.0111236221636488,0.0134363700834819,0.0146871403781716,0.0153425220262273,0.0169619175598196,0.0176950502238957,0.0177526708172564,0.0178240876061805,0.0178516472887541
GIF0032007050410,2.84676296560481e-05,0.000104819134039169,0.000133591192327475,0.000158403444249128,0.000251028697887662,0.00041947759166077,0.000554285326135602,0.000708422115876998,0.000754833383585138,0.000767008061218724,0.000772378930892896,0.000792106990065521,0.000826465780335277,0.000851504530786813,0.000856988746333835,0.000860744993760867,0.000870873517472752,0.000882426797814794,0.000897352878010796,0.000906384414459653
GIF0032007050701,9.73121768056931e-05,0.000109727194140008,0.000123311267724432,0.000408153817005784,0.000532961573924891,0.000561032437758385,0.000584232341768547,0.000600741997340414,0.000605400230502435,0.00060983957540745,0.000612381229803745,0.000618356941263945,0.000621682605945563,0.000623627800509462,0.000627523744014519,0.000628782769736082,0.000630491474817556,0.000631578804540862,0.000632104013542402,0.000633651823423563
GIF0041902192104,6.62173737014826e-05,0.000198671587597292,0.000295901783021982,0.00051531574082322,0.000899132369268605,0.00123824789125547,0.0015593883933407,0.00176294435061131,0.00185355237056085,0.00206922940918662,0.00220217218138752,0.0022716148755554,0.00235329599042613,0.00246804793043237,0.00260924921435729,0.00262412970469125,0.00266278235386407,0.00267356687882538,0.00267807028304901,0.00268332367301668
GIF0041904131223,1.94650957437619e-05,3.90381316698323e-05,5.76304632232502e-05,8.79954234895526e-05,0.000739327779405003,0.000921373843739783,0.000979161367814772,0.00100429271714956,0.00101671984750258,0.00102391214157835,0.00105040359509067,0.00106024864809004,0.00106416376162067,0.00106784437600715,0.00107122583082217,0.00107308837131081,0.00107493987161237,0.00107584961697326,0.00107708815015117,0.00107801357312944
GIF0042003130218,8.91154967320262e-05,0.000537582347892597,0.000685946750106792,0.000854636146543288,0.00120642211984295,0.00136987246315447,0.00149368621623624,0.00170716476022413,0.00192016863346662,0.00208498705097367,0.00220417404558948,0.00237200302232132,0.00263767249275479,0.00292502819652955,0.00305802129523375,0.00445122143524472,0.00794708402809165,0.011511733202063,0.0129517660526498,0.0152395829336396
GIF0042004231344,0.00723520307506091,0.0165666554084132,0.0816629102442906,0.106938941822464,0.125533615841133,0.134708862166236,0.147305102660618,0.183513457069127,0.188421144651569,0.189461086559561,0.190086709726393,0.190434849519565,0.191119940874346,0.192745136919298,0.195539655489107,0.196310056658844,0.197547445193518,0.197853042861487,0.198001096466516,0.19819302868053
GIF0042004231357,0.00140490276118008,0.00510106981048895,0.031503989604741,0.0379944128238321,0.0404431244101993,0.0411414566728594,0.0426688927895802,0.0446473974871477,0.0455748446368245,0.0458246441888033,0.0460199180878624,0.046172563583452,0.0462759898517164,0.0464310976210493,0.0465613141078594,0.04658752343689,0.0466174634355966,0.046666945087963,0.0466801548721199,0.0467234041965121
GIF0042004260222,0.000771932886691611,0.00338742010170721,0.022768311384026,0.0355252644423834,0.0450276129778744,0.0556461790904292,0.0592454188639072,0.060782703649102,0.061722572035276,0.061940667022429,0.062261933583041,0.0623516320462301,0.0625423099809534,0.0626959745294513,0.0628329164093603,0.0629153130247244,0.0629698531728901,0.0630123788083131,0.0630342723739207,0.0630622215933858
GIF0042005130704,0.000426039898076999,0.00147112283512986,0.0110453881610186,0.0214982076965632,0.0224555370228152,0.0227959605201947,0.0229856543603796,0.0230450701185455,0.0231074308352779,0.0231373938600486,0.0232142354576157,0.0232342664722511,0.0232667671033926,0.0232806379404305,0.0232946554099571,0.0233230821452021,0.0233351152535999,0.0233607838284629,0.0234457145884967,0.0234978488139866
GIF0042005131028,0.00234029533356171,0.0174139895003041,0.0508419396234773,0.0616424348191935,0.0630698359522725,0.0637086374982835,0.0639767066115442,0.0641594215021587,0.0642714456246838,0.0644454553108336,0.064581938633297,0.0647231501507209,0.0648170277040202,0.0648476025980863,0.0649342624180103,0.0649847090999505,0.0650224166246329,0.0650610075614632,0.0651175712282841,0.0651604275862574
GIF0042005190500,0.00196949046879794,0.0241450892447593,0.0341433966934251,0.0350769434708265,0.0353997444173326,0.0355261361816833,0.0356283681790756,0.035666791597348,0.0357004074138344,0.0357167224798374,0.0357299972452313,0.0357503036279552,0.0357572390140924,0.0357621308175924,0.0357650129507874,0.0357682127790161,0.0357702186597459,0.0357719651427639,0.0357735461333712,0.0357753858542363
GIF0042005191246,0.000691277431269487,0.00428572914621535,0.00883303091015462,0.00978174273966077,0.0100430893831222,0.0101959784339575,0.010266681874502,0.0103600766218713,0.0104836372616662,0.010641879640852,0.010697476927309,0.0107198732009139,0.0107377503950853,0.0107498121585799,0.0107568124358101,0.0107665597087434,0.0107758405168579,0.0107799985997138,0.0107989711074596,0.0109499660276694
GIF0042005191605,0.000862088100844223,0.0102783269086902,0.0276788898839229,0.0333794081222337,0.034451873278731,0.0346863972252672,0.0348093287035102,0.0350327253222951,0.0351569179725054,0.0352161736908678,0.035248252018029,0.0352760201623942,0.0352939788554867,0.0353111616565215,0.0353199280020311,0.0353450140744429,0.0353935641108407,0.035402231558989,0.0354093225418059,0.0354299583035502
