FileName,real_cav_total_1,real_cav_total_2,real_cav_total_3,real_cav_total_4,real_cav_total_5,real_cav_total_6,real_cav_total_7,real_cav_total_8,real_cav_total_9,real_cav_total_10,real_cav_total_11,real_cav_total_12,real_cav_total_13,real_cav_total_14,real_cav_total_15,real_cav_total_16,real_cav_total_17,real_cav_total_18,real_cav_total_19,real_cav_total_20
AIC0011903090108,0.0701105377161416,0.128888434514009,0.185094291433169,0.234605834155537,0.284741631938867,0.635610910269077,0.930700956662734,1.15779038180606,1.3796242123586,1.56658488019133,1.7865250019458,1.94188564478604,2.06639019006303,2.160550173732,2.27517641689389,2.33467021310628,2.44132087457209,2.53248765050597,2.585458973216,2.65969152922702
AIC0012009271313,0.0420011393215039,0.0994874952991944,0.142128915615183,0.185859861372236,0.234159004986981,0.272338431625423,0.307400507992534,0.350434832639691,0.393008043942325,0.444744137738989,0.483439674565306,0.539642914649531,0.913345989118062,1.26103381345662,1.51001542595824,1.82921783089351,2.11295293368174,2.40202504317377,2.60522449227539,2.80985020935432
AIC0012010190328,0.0539693923760946,0.0831818062623114,0.107292002826184,0.126992835709271,0.149550732609043,0.22837951680463,0.311280781241655,0.384314759884546,0.453132201863799,0.508204081176955,0.561364062324812,0.595827760507899,0.628928704213555,0.661841916640393,0.691938890701258,0.712207726186219,0.729482212779095,0.748896889973336,0.764802257012886,0.779278453468639
AIC0021903090108,0.04076241761172,0.0757384519947117,0.101885804289289,0.128147248511754,0.165228755848418,0.511818436046194,0.843962180687526,0.935980703704001,1.00592731703364,1.07432814565894,1.14091939101158,1.18245568781222,1.21220893249626,1.2390418289646,1.26015182882172,1.28168278985566,1.29958129890623,1.31746809353759,1.33292281118098,1.34948203972912
AIC0022009271313,0.0654212351416369,0.105182332135127,0.139729194235142,0.163188376201758,0.184822294098262,0.209686672479582,0.233358544909479,0.252270175331297,0.269599906966371,0.285898254024604,0.456197129541129,1.04655999609383,1.24625556714963,1.37786368258011,1.46366135713396,1.54007335941641,1.60409250234014,1.65607103294345,1.692108521768,1.74150560572289
AIC0031903090108,0.0141021043992517,0.0320651385984986,0.0536081414056289,0.0742455289893989,0.0964817702095327,0.159132086347083,0.324457212491212,0.49613333895882,0.590578472879619,0.720543418632831,0.839876236032168,0.953608929645406,1.04117086454497,1.1167542021203,1.19714443494433,1.29932101082782,1.39949740743588,1.47146155357576,1.53175748213352,1.61192200872998
AIC0032006171503,0.0106030218718586,0.0270016023629702,0.0417002425843513,0.0723916973557692,0.130040623115578,0.205082321200667,0.270287645085107,0.338536309359101,0.38537329613095,0.454846936566081,0.508761895522226,0.569165157017273,0.618460959045849,0.676908898871272,0.754416672712747,0.811357063656611,0.860289313224486,0.944046297953941,1.02500327873259,1.08003967557493
AIC0032010190328,0.013561738176689,0.0285702723300324,0.0410524654102668,0.0539316127726129,0.0879590164638671,0.17936085579872,0.306311156648949,0.4147190184769,0.481899456850729,0.545737896728133,0.593992949149563,0.637048719595551,0.669802553172842,0.699416660014314,0.727114778796078,0.748957108369978,0.778428044301595,0.802361985835364,0.826279328351986,0.844235337900046
AIC0041903090108,0.0505195597149331,0.106890180927187,0.156809680140781,0.197821984803584,0.225952584823777,0.259477722685853,0.301435839027478,0.64164229330359,0.877035255868382,1.05342412873911,1.23791810508953,1.37834530048832,1.49948214878622,1.60272150308763,1.70077212835059,1.80159850740486,1.87908178806874,1.94142213304328,2.02387563680592,2.08685397822447
AIC0042009271313,0.0530384306264278,0.108154872139449,0.156669937245488,0.197361626855966,0.2411403914463,0.294177955408443,0.346430350051107,0.38687167355536,0.425884607100329,0.482960938936505,0.606456881382511,0.767440656780847,0.890231449003533,1.00007164824357,1.09188519496421,1.18429732172345,1.28047632453903,1.39177738433863,1.51211612594744,1.60523672525139
AIC0042010190328,0.0323608861544822,0.0603317958244117,0.0782885741119693,0.0958098109953288,0.111228774304035,0.132598393252862,0.264891756973625,0.390863442439004,0.48532186961615,0.59082094989751,0.664402784412115,0.736560875870432,0.811932662504356,0.87281683776391,0.91907892318992,0.961193052212964,0.98768764492238,1.01787464042684,1.04856670947427,1.06717453880251
